obs;delta;resp;error;theta;rt;study;experiment;stimulus
17;-170;5.6693;-9.3307;15;6.031;Fischer et al. (2020);Experiment 1;Motion
17;80;327.69;32.69;295;1.3327;Fischer et al. (2020);Experiment 1;Motion
17;-10;331.37;26.37;305;1.5492;Fischer et al. (2020);Experiment 1;Motion
17;20;267.31;-17.69;285;2.9654;Fischer et al. (2020);Experiment 1;Motion
17;-30;316.35;1.35000000000002;315;2.6655;Fischer et al. (2020);Experiment 1;Motion
17;-80;26.362;-8.638;35;6.081;Fischer et al. (2020);Experiment 1;Motion
17;120;320.88;45.88;275;2.1823;Fischer et al. (2020);Experiment 1;Motion
17;-130;26.079;-18.921;45;2.6488;Fischer et al. (2020);Experiment 1;Motion
17;120;325.98;40.98;285;5.6311;Fischer et al. (2020);Experiment 1;Motion
17;130;153.64;-1.36000000000001;155;1.6326;Fischer et al. (2020);Experiment 1;Motion
17;-30;187.94;2.94;185;1.5159;Fischer et al. (2020);Experiment 1;Motion
17;120;56.976;-8.024;65;1.4326;Fischer et al. (2020);Experiment 1;Motion
17;-40;116.5;11.5;105;1.3326;Fischer et al. (2020);Experiment 1;Motion
17;-110;209.2;-5.80000000000001;215;2.1323;Fischer et al. (2020);Experiment 1;Motion
17;-160;37.701;22.701;15;3.0153;Fischer et al. (2020);Experiment 1;Motion
17;50;344.13;19.13;325;3.4652;Fischer et al. (2020);Experiment 1;Motion
17;100;230.17;5.16999999999999;225;1.316;Fischer et al. (2020);Experiment 1;Motion
17;-70;331.37;36.37;295;1.7324;Fischer et al. (2020);Experiment 1;Motion
17;-100;39.685;4.685;35;2.149;Fischer et al. (2020);Experiment 1;Motion
17;130;274.96;9.95999999999998;265;2.5655;Fischer et al. (2020);Experiment 1;Motion
17;30;217.98;-17.02;235;1.1827;Fischer et al. (2020);Experiment 1;Motion
17;-50;316.06;31.06;285;1.216;Fischer et al. (2020);Experiment 1;Motion
17;-140;54.709;-10.291;65;4.5982;Fischer et al. (2020);Experiment 1;Motion
17;-180;232.44;-12.56;245;1.266;Fischer et al. (2020);Experiment 1;Motion
17;130;128.41;13.41;115;2.1157;Fischer et al. (2020);Experiment 1;Motion
17;-90;194.74;-10.26;205;1.5492;Fischer et al. (2020);Experiment 1;Motion
17;-100;325.98;20.98;305;1.1494;Fischer et al. (2020);Experiment 1;Motion
17;40;204.94;-60.06;265;1.0161;Fischer et al. (2020);Experiment 1;Motion
17;-140;20.126;-24.874;45;1.4659;Fischer et al. (2020);Experiment 1;Motion
17;20;14.173;-10.827;25;1.9824;Fischer et al. (2020);Experiment 1;Motion
17;-170;204.94;9.94;195;1.8492;Fischer et al. (2020);Experiment 1;Motion
17;130;54.142;-10.858;65;1.7158;Fischer et al. (2020);Experiment 1;Motion
17;100;346.39;21.39;325;0.78287;Fischer et al. (2020);Experiment 1;Motion
17;170;126.14;-28.86;155;1.4825;Fischer et al. (2020);Experiment 1;Motion
17;0;338.46;-176.54;155;1.3659;Fischer et al. (2020);Experiment 1;Motion
17;-140;292.54;-2.45999999999998;295;0.98276;Fischer et al. (2020);Experiment 1;Motion
17;-60;0.28346;5.28345999999999;355;3.4486;Fischer et al. (2020);Experiment 1;Motion
17;-50;46.772;1.772;45;1.0327;Fischer et al. (2020);Experiment 1;Motion
17;100;331.09;26.09;305;0.98275;Fischer et al. (2020);Experiment 1;Motion
17;-80;26.362;1.362;25;2.0324;Fischer et al. (2020);Experiment 1;Motion
17;-60;112.25;27.25;85;5.0813;Fischer et al. (2020);Experiment 1;Motion
17;-40;127.28;2.28;125;1.0994;Fischer et al. (2020);Experiment 1;Motion
17;-110;220.82;-14.18;235;1.0827;Fischer et al. (2020);Experiment 1;Motion
17;-140;29.197;14.197;15;1.4992;Fischer et al. (2020);Experiment 1;Motion
17;-110;126.71;1.70999999999999;125;2.0157;Fischer et al. (2020);Experiment 1;Motion
17;50;90.992;15.992;75;1.6158;Fischer et al. (2020);Experiment 1;Motion
17;-180;41.386;146.386;255;5.3812;Fischer et al. (2020);Experiment 1;Motion
17;130;149.67;24.67;125;2.3323;Fischer et al. (2020);Experiment 1;Motion
17;-170;318.05;23.05;295;1.7491;Fischer et al. (2020);Experiment 1;Motion
17;-100;25.228;-9.772;35;2.9987;Fischer et al. (2020);Experiment 1;Motion
17;10;19.559;-5.441;25;4.8148;Fischer et al. (2020);Experiment 1;Motion
17;40;352.35;7.35000000000002;345;6.814;Fischer et al. (2020);Experiment 1;Motion
17;-80;75.685;10.685;65;3.8818;Fischer et al. (2020);Experiment 1;Motion
17;160;231.59;-33.41;265;1.8491;Fischer et al. (2020);Experiment 1;Motion
17;160;113.39;8.39;105;1.8991;Fischer et al. (2020);Experiment 1;Motion
17;0;108.85;3.84999999999999;105;1.5992;Fischer et al. (2020);Experiment 1;Motion
17;170;317.76;22.76;295;3.0154;Fischer et al. (2020);Experiment 1;Motion
17;130;144.28;-20.72;165;1.2827;Fischer et al. (2020);Experiment 1;Motion
17;-20;202.39;17.39;185;1.5159;Fischer et al. (2020);Experiment 1;Motion
17;-120;333.92;28.92;305;1.5492;Fischer et al. (2020);Experiment 1;Motion
17;0;312.09;7.08999999999997;305;1.1993;Fischer et al. (2020);Experiment 1;Motion
17;110;207.21;12.21;195;1.4659;Fischer et al. (2020);Experiment 1;Motion
17;-140;352.06;17.06;335;2.7821;Fischer et al. (2020);Experiment 1;Motion
17;60;304.72;29.72;275;1.1327;Fischer et al. (2020);Experiment 1;Motion
17;-70;1.1339;16.1339;345;1.8658;Fischer et al. (2020);Experiment 1;Motion
17;-30;20.693;5.693;15;11.363;Fischer et al. (2020);Experiment 1;Motion
17;-120;148.25;13.25;135;2.3656;Fischer et al. (2020);Experiment 1;Motion
17;80;50.457;-4.543;55;1.0827;Fischer et al. (2020);Experiment 1;Motion
17;-180;217.98;-17.02;235;1.7992;Fischer et al. (2020);Experiment 1;Motion
17;-10;229.89;-15.11;245;1.316;Fischer et al. (2020);Experiment 1;Motion
17;-140;26.646;1.646;25;2.4822;Fischer et al. (2020);Experiment 1;Motion
17;110;295.37;20.37;275;3.6652;Fischer et al. (2020);Experiment 1;Motion
17;60;217.42;2.41999999999999;215;3.0487;Fischer et al. (2020);Experiment 1;Motion
17;-110;325.7;0.699999999999989;325;6.6142;Fischer et al. (2020);Experiment 1;Motion
17;-170;136.91;1.91;135;2.7821;Fischer et al. (2020);Experiment 1;Motion
17;30;125.86;20.86;105;1.8325;Fischer et al. (2020);Experiment 1;Motion
17;-10;109.13;-5.87;115;1.3826;Fischer et al. (2020);Experiment 1;Motion
17;40;45.071;-29.929;75;1.3327;Fischer et al. (2020);Experiment 1;Motion
17;0;60.945;-14.055;75;1.4826;Fischer et al. (2020);Experiment 1;Motion
17;170;286.02;21.02;265;2.249;Fischer et al. (2020);Experiment 1;Motion
17;100;179.15;14.15;165;0.9994;Fischer et al. (2020);Experiment 1;Motion
17;160;358.58;-6.42000000000002;5;2.3656;Fischer et al. (2020);Experiment 1;Motion
17;-140;157.32;12.32;145;2.0824;Fischer et al. (2020);Experiment 1;Motion
17;-140;306.43;21.43;285;1.5825;Fischer et al. (2020);Experiment 1;Motion
17;-60;356.03;11.03;345;1.2826;Fischer et al. (2020);Experiment 1;Motion
17;-100;37.417;-47.583;85;0.93275;Fischer et al. (2020);Experiment 1;Motion
17;120;317.2;-7.80000000000001;325;1.266;Fischer et al. (2020);Experiment 1;Motion
17;-100;34.299;-30.701;65;1.7658;Fischer et al. (2020);Experiment 1;Motion
17;70;342.99;-12.01;355;2.0824;Fischer et al. (2020);Experiment 1;Motion
17;-140;146.27;11.27;135;3.1653;Fischer et al. (2020);Experiment 1;Motion
17;80;46.772;-8.228;55;2.6821;Fischer et al. (2020);Experiment 1;Motion
17;-90;134.08;-10.92;145;2.4322;Fischer et al. (2020);Experiment 1;Motion
17;-10;153.92;-1.08000000000001;155;1.4659;Fischer et al. (2020);Experiment 1;Motion
17;0;145.42;-9.58000000000001;155;2.0824;Fischer et al. (2020);Experiment 1;Motion
17;10;161.86;16.86;145;1.116;Fischer et al. (2020);Experiment 1;Motion
17;90;56.976;1.976;55;1.4326;Fischer et al. (2020);Experiment 1;Motion
17;150;284.88;19.88;265;2.8154;Fischer et al. (2020);Experiment 1;Motion
17;130;133.8;-1.19999999999999;135;1.8158;Fischer et al. (2020);Experiment 1;Motion
17;-110;237.54;-7.46000000000001;245;0.94941;Fischer et al. (2020);Experiment 1;Motion
17;110;149.95;14.95;135;15.228;Fischer et al. (2020);Experiment 1;Motion
17;-140;304.16;29.16;275;1.6492;Fischer et al. (2020);Experiment 1;Motion
17;-20;334.77;39.77;295;0.76613;Fischer et al. (2020);Experiment 1;Motion
17;-90;39.402;14.402;25;2.2157;Fischer et al. (2020);Experiment 1;Motion
17;-50;81.921;6.92100000000001;75;0.59947;Fischer et al. (2020);Experiment 1;Motion
17;60;31.181;16.181;15;1.0327;Fischer et al. (2020);Experiment 1;Motion
17;-50;77.102;12.102;65;0.89942;Fischer et al. (2020);Experiment 1;Motion
17;-30;101.48;6.48;95;1.6825;Fischer et al. (2020);Experiment 1;Motion
17;-110;226.2;21.2;205;0.88276;Fischer et al. (2020);Experiment 1;Motion
17;20;195.31;10.31;185;1.416;Fischer et al. (2020);Experiment 1;Motion
17;90;118.2;23.2;95;2.5822;Fischer et al. (2020);Experiment 1;Motion
17;20;57.26;-17.74;75;2.7655;Fischer et al. (2020);Experiment 1;Motion
17;0;42.236;-32.764;75;1.0827;Fischer et al. (2020);Experiment 1;Motion
17;0;88.724;13.724;75;2.049;Fischer et al. (2020);Experiment 1;Motion
17;80;0;5;355;1.6325;Fischer et al. (2020);Experiment 1;Motion
17;0;353.76;-1.24000000000001;355;1.6325;Fischer et al. (2020);Experiment 1;Motion
17;10;352.63;7.63;345;1.1827;Fischer et al. (2020);Experiment 1;Motion
17;30;334.2;19.2;315;0.81619;Fischer et al. (2020);Experiment 1;Motion
17;180;135.78;0.780000000000001;135;1.3327;Fischer et al. (2020);Experiment 1;Motion
17;-100;54.142;179.142;235;1.0827;Fischer et al. (2020);Experiment 1;Motion
17;80;147.4;-7.59999999999999;155;1.1993;Fischer et al. (2020);Experiment 1;Motion
17;-140;322.3;27.3;295;7.0973;Fischer et al. (2020);Experiment 1;Motion
17;50;210.33;-34.67;245;0.98272;Fischer et al. (2020);Experiment 1;Motion
17;-30;272.98;-2.01999999999998;275;0.79948;Fischer et al. (2020);Experiment 1;Motion
17;110;156.47;-8.53;165;1.4326;Fischer et al. (2020);Experiment 1;Motion
17;150;23.811;8.811;15;3.9317;Fischer et al. (2020);Experiment 1;Motion
17;-140;144.28;-10.72;155;2.1657;Fischer et al. (2020);Experiment 1;Motion
17;170;354.9;9.89999999999998;345;1.7325;Fischer et al. (2020);Experiment 1;Motion
17;-90;67.181;-7.819;75;1.3493;Fischer et al. (2020);Experiment 1;Motion
17;-20;89.008;-5.992;95;2.7821;Fischer et al. (2020);Experiment 1;Motion
17;130;347.81;22.81;325;1.7991;Fischer et al. (2020);Experiment 1;Motion
17;160;170.08;5.08000000000001;165;1.416;Fischer et al. (2020);Experiment 1;Motion
17;50;128.98;13.98;115;1.0161;Fischer et al. (2020);Experiment 1;Motion
17;90;30.898;5.898;25;1.2326;Fischer et al. (2020);Experiment 1;Motion
17;-40;39.402;-25.598;65;1.4992;Fischer et al. (2020);Experiment 1;Motion
17;150;254.55;-20.45;275;2.6489;Fischer et al. (2020);Experiment 1;Motion
17;130;136.63;-8.37;145;0.91608;Fischer et al. (2020);Experiment 1;Motion
17;-170;321.73;6.73000000000002;315;0.63286;Fischer et al. (2020);Experiment 1;Motion
17;130;184.25;-0.75;185;0.88277;Fischer et al. (2020);Experiment 1;Motion
17;-120;340.16;35.16;305;1.4326;Fischer et al. (2020);Experiment 1;Motion
17;-160;112.82;7.81999999999999;105;1.4326;Fischer et al. (2020);Experiment 1;Motion
17;-20;147.12;22.12;125;1.316;Fischer et al. (2020);Experiment 1;Motion
17;-50;188.22;13.22;175;6.3642;Fischer et al. (2020);Experiment 1;Motion
17;150;19.559;-5.441;25;1.8325;Fischer et al. (2020);Experiment 1;Motion
17;80;327.69;22.69;305;0.96606;Fischer et al. (2020);Experiment 1;Motion
17;90;209.2;-5.80000000000001;215;2.4489;Fischer et al. (2020);Experiment 1;Motion
17;-110;345.54;20.54;325;2.1991;Fischer et al. (2020);Experiment 1;Motion
17;80;211.46;-33.54;245;1.4493;Fischer et al. (2020);Experiment 1;Motion
17;-50;318.33;23.33;295;1.0661;Fischer et al. (2020);Experiment 1;Motion
17;30;225.92;-39.08;265;0.7328;Fischer et al. (2020);Experiment 1;Motion
17;150;113.67;-1.33;115;1.1327;Fischer et al. (2020);Experiment 1;Motion
17;-120;229.61;-5.38999999999999;235;1.7492;Fischer et al. (2020);Experiment 1;Motion
17;140;120.76;25.76;95;1.8491;Fischer et al. (2020);Experiment 1;Motion
17;-70;160.72;-4.28;165;1.7825;Fischer et al. (2020);Experiment 1;Motion
17;0;150.8;-14.2;165;0.84936;Fischer et al. (2020);Experiment 1;Motion
17;-120;311.81;26.81;285;1.0161;Fischer et al. (2020);Experiment 1;Motion
17;180;139.75;34.75;105;1.5992;Fischer et al. (2020);Experiment 1;Motion
17;160;305.29;0.29000000000002;305;1.8157;Fischer et al. (2020);Experiment 1;Motion
17;30;303.59;28.59;275;0.99946;Fischer et al. (2020);Experiment 1;Motion
17;-60;194.46;-140.54;335;1.0494;Fischer et al. (2020);Experiment 1;Motion
17;-30;348.09;-16.91;5;0.59956;Fischer et al. (2020);Experiment 1;Motion
17;70;325.98;30.98;295;0.63286;Fischer et al. (2020);Experiment 1;Motion
17;30;229.32;-35.68;265;1.6825;Fischer et al. (2020);Experiment 1;Motion
17;110;154.49;-0.509999999999991;155;1.3326;Fischer et al. (2020);Experiment 1;Motion
17;-30;180.85;-4.15000000000001;185;2.6155;Fischer et al. (2020);Experiment 1;Motion
17;20;195.59;30.59;165;1.4326;Fischer et al. (2020);Experiment 1;Motion
17;10;150.24;-4.75999999999999;155;1.6159;Fischer et al. (2020);Experiment 1;Motion
17;-80;236.69;1.69;235;4.315;Fischer et al. (2020);Experiment 1;Motion
17;80;150.8;-4.19999999999999;155;2.5489;Fischer et al. (2020);Experiment 1;Motion
17;-180;359.43;24.43;335;1.9824;Fischer et al. (2020);Experiment 1;Motion
17;-110;54.992;-30.008;85;1.5659;Fischer et al. (2020);Experiment 1;Motion
17;-110;210.61;15.61;195;2.7488;Fischer et al. (2020);Experiment 1;Motion
17;-160;15.307;20.307;355;2.0324;Fischer et al. (2020);Experiment 1;Motion
17;0;24.094;29.094;355;1.4159;Fischer et al. (2020);Experiment 1;Motion
17;-110;130.68;25.68;105;2.5655;Fischer et al. (2020);Experiment 1;Motion
17;100;1.1339;-3.8661;5;1.9324;Fischer et al. (2020);Experiment 1;Motion
17;-120;128.69;3.69;125;1.9657;Fischer et al. (2020);Experiment 1;Motion
17;120;20.693;15.693;5;2.7821;Fischer et al. (2020);Experiment 1;Motion
17;170;205.23;10.23;195;1.1993;Fischer et al. (2020);Experiment 1;Motion
17;-90;302.17;17.17;285;0.71612;Fischer et al. (2020);Experiment 1;Motion
17;-80;13.039;8.039;5;1.7158;Fischer et al. (2020);Experiment 1;Motion
17;-10;23.244;8.244;15;1.0827;Fischer et al. (2020);Experiment 1;Motion
17;80;323.15;28.15;295;1.0494;Fischer et al. (2020);Experiment 1;Motion
17;-10;320.03;15.03;305;4.5649;Fischer et al. (2020);Experiment 1;Motion
17;-130;64.63;-10.37;75;1.4992;Fischer et al. (2020);Experiment 1;Motion
17;0;45.354;-29.646;75;1.7158;Fischer et al. (2020);Experiment 1;Motion
17;-10;41.953;-43.047;85;1.9325;Fischer et al. (2020);Experiment 1;Motion
17;0;76.819;-8.181;85;2.299;Fischer et al. (2020);Experiment 1;Motion
17;90;3.1181;8.11810000000003;355;2.1323;Fischer et al. (2020);Experiment 1;Motion
17;40;338.46;23.46;315;1.7658;Fischer et al. (2020);Experiment 1;Motion
17;-110;15.591;-49.409;65;1.3159;Fischer et al. (2020);Experiment 1;Motion
17;-80;136.63;-8.37;145;1.1994;Fischer et al. (2020);Experiment 1;Motion
17;-100;211.18;-33.82;245;2.3489;Fischer et al. (2020);Experiment 1;Motion
17;50;208.63;13.63;195;1.7826;Fischer et al. (2020);Experiment 1;Motion
17;-30;215.72;-9.28;225;1.1327;Fischer et al. (2020);Experiment 1;Motion
17;-80;314.65;9.64999999999998;305;0.84953;Fischer et al. (2020);Experiment 1;Motion
17;-70;21.827;6.827;15;2.6821;Fischer et al. (2020);Experiment 1;Motion
17;-20;24.945;-10.055;35;2.6322;Fischer et al. (2020);Experiment 1;Motion
17;-180;219.97;4.97;215;1.1327;Fischer et al. (2020);Experiment 1;Motion
17;150;50.457;-14.543;65;0.96605;Fischer et al. (2020);Experiment 1;Motion
17;80;0;15;345;1.266;Fischer et al. (2020);Experiment 1;Motion
17;90;229.61;-25.39;255;1.9157;Fischer et al. (2020);Experiment 1;Motion
17;40;26.362;171.362;215;0.81617;Fischer et al. (2020);Experiment 1;Motion
17;140;71.15;-3.84999999999999;75;1.2493;Fischer et al. (2020);Experiment 1;Motion
17;-170;236.41;-8.59;245;1.3159;Fischer et al. (2020);Experiment 1;Motion
17;160;52.157;-32.843;85;1.3826;Fischer et al. (2020);Experiment 1;Motion
17;20;34.016;-30.984;65;1.5492;Fischer et al. (2020);Experiment 1;Motion
17;60;358.02;-6.98000000000002;5;2.249;Fischer et al. (2020);Experiment 1;Motion
17;30;341.29;6.29000000000002;335;1.5659;Fischer et al. (2020);Experiment 1;Motion
17;110;213.73;-11.27;225;1.2826;Fischer et al. (2020);Experiment 1;Motion
17;60;159.87;-5.13;165;1.4159;Fischer et al. (2020);Experiment 1;Motion
17;-150;5.6693;50.6693;315;1.166;Fischer et al. (2020);Experiment 1;Motion
17;120;204.94;9.94;195;2.149;Fischer et al. (2020);Experiment 1;Motion
17;120;50.74;-24.26;75;0.8828;Fischer et al. (2020);Experiment 1;Motion
17;-110;185.95;0.949999999999989;185;1.7825;Fischer et al. (2020);Experiment 1;Motion
17;100;65.197;-19.803;85;1.4992;Fischer et al. (2020);Experiment 1;Motion
17;110;338.74;3.74000000000001;335;0.61622;Fischer et al. (2020);Experiment 1;Motion
17;-150;146.55;21.55;125;10.946;Fischer et al. (2020);Experiment 1;Motion
17;90;29.48;-5.52;35;1.7991;Fischer et al. (2020);Experiment 1;Motion
17;-150;174.61;-10.39;185;1.3493;Fischer et al. (2020);Experiment 1;Motion
17;-60;38.551;153.551;245;1.1494;Fischer et al. (2020);Experiment 1;Motion
17;90;140.6;-14.4;155;1.2326;Fischer et al. (2020);Experiment 1;Motion
17;150;9.0709;4.0709;5;1.6325;Fischer et al. (2020);Experiment 1;Motion
17;70;312.38;17.38;295;1.8991;Fischer et al. (2020);Experiment 1;Motion
17;140;350.93;-164.07;155;0.93275;Fischer et al. (2020);Experiment 1;Motion
17;-100;217.13;-37.87;255;2.3989;Fischer et al. (2020);Experiment 1;Motion
17;-30;307.56;22.56;285;1.0327;Fischer et al. (2020);Experiment 1;Motion
17;-90;18.142;3.142;15;1.4493;Fischer et al. (2020);Experiment 1;Motion
17;80;308.69;13.69;295;1.366;Fischer et al. (2020);Experiment 1;Motion
17;-50;357.17;12.17;345;2.0657;Fischer et al. (2020);Experiment 1;Motion
17;-40;27.78;2.78;25;1.6659;Fischer et al. (2020);Experiment 1;Motion
17;-70;99.213;4.21299999999999;95;1.6658;Fischer et al. (2020);Experiment 1;Motion
17;30;43.937;-21.063;65;1.8491;Fischer et al. (2020);Experiment 1;Motion
17;30;31.465;-3.535;35;1.7658;Fischer et al. (2020);Experiment 1;Motion
17;100;316.63;21.63;295;5.2646;Fischer et al. (2020);Experiment 1;Motion
17;130;179.15;14.15;165;1.4326;Fischer et al. (2020);Experiment 1;Motion
17;-50;210.61;-4.38999999999999;215;1.066;Fischer et al. (2020);Experiment 1;Motion
17;120;101.48;6.48;95;2.0158;Fischer et al. (2020);Experiment 1;Motion
17;-160;237.83;-17.17;255;1.9991;Fischer et al. (2020);Experiment 1;Motion
17;30;228.47;3.47;225;0.84943;Fischer et al. (2020);Experiment 1;Motion
17;20;225.64;20.64;205;0.96606;Fischer et al. (2020);Experiment 1;Motion
17;-150;6.2362;11.2362;355;1.1994;Fischer et al. (2020);Experiment 1;Motion
17;80;303.87;28.87;275;1.4159;Fischer et al. (2020);Experiment 1;Motion
17;-100;26.929;11.929;15;1.5826;Fischer et al. (2020);Experiment 1;Motion
17;160;205.8;-9.19999999999999;215;1.9491;Fischer et al. (2020);Experiment 1;Motion
17;-10;226.49;1.49000000000001;225;1.6658;Fischer et al. (2020);Experiment 1;Motion
17;160;45.921;-19.079;65;1.0661;Fischer et al. (2020);Experiment 1;Motion
17;110;314.93;-0.0699999999999932;315;1.6492;Fischer et al. (2020);Experiment 1;Motion
17;-40;13.039;18.039;355;1.3326;Fischer et al. (2020);Experiment 1;Motion
17;120;204.09;-30.91;235;1.0993;Fischer et al. (2020);Experiment 1;Motion
17;-110;5.6693;20.6693;345;1.4993;Fischer et al. (2020);Experiment 1;Motion
17;-160;136.91;-8.09;145;2.5822;Fischer et al. (2020);Experiment 1;Motion
17;-160;331.94;26.94;305;1.1327;Fischer et al. (2020);Experiment 1;Motion
17;160;133.51;-11.49;145;1.3659;Fischer et al. (2020);Experiment 1;Motion
17;150;356.6;1.60000000000002;355;1.4659;Fischer et al. (2020);Experiment 1;Motion
17;0;0;5;355;1.2493;Fischer et al. (2020);Experiment 1;Motion
17;-160;173.2;18.2;155;2.0157;Fischer et al. (2020);Experiment 1;Motion
17;170;358.58;13.58;345;1.266;Fischer et al. (2020);Experiment 1;Motion
17;180;187.65;22.65;165;1.3826;Fischer et al. (2020);Experiment 1;Motion
17;-20;169.8;-15.2;185;1.6658;Fischer et al. (2020);Experiment 1;Motion
17;-60;238.96;-6.03999999999999;245;0.89948;Fischer et al. (2020);Experiment 1;Motion
17;40;207.21;2.21000000000001;205;1.4659;Fischer et al. (2020);Experiment 1;Motion
17;180;25.512;0.512;25;1.2326;Fischer et al. (2020);Experiment 1;Motion
17;120;243.78;-21.22;265;1.6492;Fischer et al. (2020);Experiment 1;Motion
17;180;91.276;6.276;85;1.4826;Fischer et al. (2020);Experiment 1;Motion
17;170;311.24;36.24;275;0.63284;Fischer et al. (2020);Experiment 1;Motion
17;-30;321.73;16.73;305;2.0657;Fischer et al. (2020);Experiment 1;Motion
17;-20;337.61;12.61;325;3.2153;Fischer et al. (2020);Experiment 1;Motion
17;-70;41.102;6.102;35;3.3153;Fischer et al. (2020);Experiment 1;Motion
17;160;217.98;-17.02;235;0.91607;Fischer et al. (2020);Experiment 1;Motion
17;180;47.906;-7.094;55;1.6158;Fischer et al. (2020);Experiment 1;Motion
17;-50;132.38;27.38;105;1.7492;Fischer et al. (2020);Experiment 1;Motion
17;30;30.614;-44.386;75;2.8154;Fischer et al. (2020);Experiment 1;Motion
17;50;25.228;0.228000000000002;25;1.9824;Fischer et al. (2020);Experiment 1;Motion
17;-120;152.5;7.5;145;2.8654;Fischer et al. (2020);Experiment 1;Motion
17;90;41.953;-13.047;55;5.198;Fischer et al. (2020);Experiment 1;Motion
17;-60;109.7;-5.3;115;1.4993;Fischer et al. (2020);Experiment 1;Motion
17;80;27.213;-7.787;35;1.9324;Fischer et al. (2020);Experiment 1;Motion
17;-30;52.724;-12.276;65;1.0161;Fischer et al. (2020);Experiment 1;Motion
17;150;271.56;-3.44;275;4.4149;Fischer et al. (2020);Experiment 1;Motion
17;-160;36.85;-38.15;75;1.9324;Fischer et al. (2020);Experiment 1;Motion
17;-160;229.61;-5.38999999999999;235;1.6659;Fischer et al. (2020);Experiment 1;Motion
17;130;135.5;30.5;105;1.1827;Fischer et al. (2020);Experiment 1;Motion
17;120;0;15;345;4.5648;Fischer et al. (2020);Experiment 1;Motion
17;-140;110.83;-14.17;125;1.3493;Fischer et al. (2020);Experiment 1;Motion
17;-100;208.63;-16.37;225;1.1494;Fischer et al. (2020);Experiment 1;Motion
17;50;181.42;6.41999999999999;175;2.3823;Fischer et al. (2020);Experiment 1;Motion
17;-20;201.83;6.83000000000001;195;3.6152;Fischer et al. (2020);Experiment 1;Motion
17;-150;1.9843;16.9843;345;0.76612;Fischer et al. (2020);Experiment 1;Motion
17;110;215.72;-19.28;235;0.98274;Fischer et al. (2020);Experiment 1;Motion
17;-120;177.73;-177.27;355;1.3826;Fischer et al. (2020);Experiment 1;Motion
17;60;332.5;37.5;295;2.5156;Fischer et al. (2020);Experiment 1;Motion
17;-100;40.252;5.252;35;1.5159;Fischer et al. (2020);Experiment 1;Motion
17;110;276.09;-8.91000000000003;285;2.2989;Fischer et al. (2020);Experiment 1;Motion
17;-10;304.16;9.16000000000003;295;1.3992;Fischer et al. (2020);Experiment 1;Motion
17;120;183.12;8.12;175;1.7991;Fischer et al. (2020);Experiment 1;Motion
17;100;56.976;-18.024;75;1.7658;Fischer et al. (2020);Experiment 1;Motion
17;-50;138.61;13.61;125;2.9154;Fischer et al. (2020);Experiment 1;Motion
17;160;344.69;19.69;325;1.4325;Fischer et al. (2020);Experiment 1;Motion
17;-120;45.071;-39.929;85;2.4656;Fischer et al. (2020);Experiment 1;Motion
17;20;77.953;12.953;65;1.8323;Fischer et al. (2020);Experiment 1;Motion
17;10;58.961;3.961;55;1.266;Fischer et al. (2020);Experiment 1;Motion
17;-10;47.622;-17.378;65;1.0494;Fischer et al. (2020);Experiment 1;Motion
17;60;9.9213;4.9213;5;1.6158;Fischer et al. (2020);Experiment 1;Motion
17;130;230.17;-4.83000000000001;235;1.316;Fischer et al. (2020);Experiment 1;Motion
17;-60;314.36;19.36;295;0.6495;Fischer et al. (2020);Experiment 1;Motion
17;80;0.28346;145.28346;215;0.84944;Fischer et al. (2020);Experiment 1;Motion
17;-30;230.17;-14.83;245;2.2824;Fischer et al. (2020);Experiment 1;Motion
17;30;204.38;-10.62;215;1.1493;Fischer et al. (2020);Experiment 1;Motion
17;-150;14.457;9.457;5;2.0324;Fischer et al. (2020);Experiment 1;Motion
17;150;203.81;-11.19;215;1.3326;Fischer et al. (2020);Experiment 1;Motion
17;60;160.44;5.44;155;1.6991;Fischer et al. (2020);Experiment 1;Motion
17;70;65.197;-19.803;85;1.8824;Fischer et al. (2020);Experiment 1;Motion
17;-70;146.83;-8.16999999999999;155;3.4319;Fischer et al. (2020);Experiment 1;Motion
17;-110;237.83;-27.17;265;2.5822;Fischer et al. (2020);Experiment 1;Motion
17;110;184.25;29.25;155;1.1993;Fischer et al. (2020);Experiment 1;Motion
17;20;142.3;7.30000000000001;135;1.6325;Fischer et al. (2020);Experiment 1;Motion
17;60;66.898;-8.102;75;2.2156;Fischer et al. (2020);Experiment 1;Motion
17;-170;234.71;-10.29;245;1.6825;Fischer et al. (2020);Experiment 1;Motion
17;160;74.551;-10.449;85;2.4822;Fischer et al. (2020);Experiment 1;Motion
17;10;61.228;-13.772;75;1.8158;Fischer et al. (2020);Experiment 1;Motion
17;110;336.47;11.47;325;0.9661;Fischer et al. (2020);Experiment 1;Motion
17;100;222.8;-2.19999999999999;225;1.4992;Fischer et al. (2020);Experiment 1;Motion
17;-170;24.378;-10.622;35;1.216;Fischer et al. (2020);Experiment 1;Motion
17;-180;204.66;-10.34;215;0.81611;Fischer et al. (2020);Experiment 1;Motion
17;90;141.45;16.45;125;1.5992;Fischer et al. (2020);Experiment 1;Motion
17;100;32.882;7.882;25;3.6985;Fischer et al. (2020);Experiment 1;Motion
17;-60;77.102;-7.898;85;2.0657;Fischer et al. (2020);Experiment 1;Motion
17;-40;147.97;22.97;125;0.96606;Fischer et al. (2020);Experiment 1;Motion
