obs;group;theta;resp;error;delta;session;rt;respback;errorc;error_out_after;block_start_index;rtc;exclude
25;1;59;17;-42;-22;2;1.47801412281478;1;NaN;0;0;NaN;0
25;1;106;NaN;NaN;-47;2;2.00874397870029;1;NaN;0;0;NaN;0
25;1;44;28;-16;62;2;0.874107435547558;0;-16.6858684746087;1;0;0.874107435547558;0
25;1;129;140;11;-85;2;2.25891469442104;1;14.9560653314499;0;0;2.25891469442104;0
25;1;10;0.5;-9.5;-61;2;1.4602107654282;1;-2.78283807130045;0;0;1.4602107654282;0
25;1;42;NaN;NaN;-32;2;2.00871626733351;1;NaN;0;0;NaN;0
25;1;123;97;-26;-81;2;1.68910496547323;0;-17.2306651259082;1;0;1.68910496547323;0
25;1;115;NaN;NaN;8;2;2.00876518987207;1;NaN;0;0;NaN;0
25;1;13;178;-15;-78;2;2.45290693797506;0;-10.8813371378188;1;0;2.45290693797506;0
25;1;9;1.5;-7.5;NaN;2;2.37374787197768;0;NaN;0;1;NaN;0
25;1;7;177.5;-9.5;2;2;1.45823915281653;1;-3.58712232999064;0;0;1.45823915281653;0
25;1;18;179;-19;-11;2;1.77966606254085;1;-14.7583690353929;0;0;1.77966606254085;0
25;1;122;93;-29;76;2;1.9363957514779;1;-23.7772359298721;0;0;1.9363957514779;0
25;1;65;82.5;17.5;57;2;3.73470419475416;1;7.24917581465076;0;0;3.73470419475416;0
25;1;60;81.5;21.5;5;2;2.21287926765945;1;13.6812359985665;0;0;2.21287926765945;0
25;1;123;104;-19;-63;2;1.90423345727686;1;-10.2306651259082;0;0;1.90423345727686;0
25;1;107;111;4;16;2;1.6079718920555;1;6.08266719039359;0;0;1.6079718920555;0
25;1;99;NaN;NaN;8;2;2.00869813520148;1;NaN;0;0;NaN;0
25;1;24;21.5;-2.5;75;2;1.99870904185082;0;1.0596876835089;1;0;1.99870904185082;0
25;1;138;NaN;NaN;66;2;2.00874055754502;1;NaN;0;0;NaN;0
25;1;14;8.5;-5.5;-56;2;2.16585786353426;0;0.749370698921307;1;0;2.16585786353426;0
25;1;160;NaN;NaN;34;2;2.00873816273634;1;NaN;0;0;NaN;0
25;1;148;150;2;12;2;0.902159552080775;0;1.02327812210127;1;0;0.902159552080775;0
25;1;142;NaN;NaN;6;2;2.00872687291849;1;NaN;0;0;NaN;0
25;1;105;106;1;37;2;1.80936136064156;0;2.4887601833675;1;0;1.80936136064156;0
25;1;178;NaN;NaN;-73;2;2.00874876832131;1;NaN;0;0;NaN;0
25;1;132;102;-30;46;2;1.58413429846951;0;-24.8879930603829;1;0;1.58413429846951;0
25;1;69;NaN;NaN;63;2;2.00871934637325;1;NaN;0;0;NaN;0
25;1;119;104;-15;-50;2;1.40002338183331;0;-8.64083823526698;1;0;1.40002338183331;0
25;1;153;NaN;NaN;-34;2;2.0086861611544;1;NaN;0;0;NaN;0
25;1;71;78.5;7.5;82;2;1.14310785566522;0;-2.65788878897433;1;0;1.14310785566522;0
25;1;90;179.5;89.5;-19;2;2.96536918551101;1;NaN;0;0;NaN;0
25;1;41;0;-41;49;2;3.14622624000549;1;NaN;1;0;NaN;0
25;1;162;174;12;59;2;2.47192754291609;1;11.1711269323695;0;0;2.47192754291609;0
25;1;5;7;2;-23;2;2.40098438475252;1;6.07075082614903;0;0;2.40098438475252;0
25;1;97;80.5;-16.5;88;2;3.46044408831585;1;-18.2053745066213;0;0;3.46044408831585;0
25;1;5;175;-10;-88;2;2.1816358961496;1;-5.92924917385097;0;0;2.1816358961496;0
25;1;171;170;-1;14;2;1.53052956249485;1;-1.41350479605613;0;0;1.53052956249485;0
25;1;175;177.5;2.5;-4;2;2.28928190769693;1;4.08106461469993;0;0;2.28928190769693;0
25;1;5;NaN;NaN;-10;2;2.00874466293317;1;NaN;0;0;NaN;0
25;1;101;100.5;-0.5;84;2;2.46078996725737;0;-2.38806455937525;1;0;2.46078996725737;0
25;1;146;NaN;NaN;-45;2;2.00871968848878;1;NaN;0;0;NaN;0
25;1;153;140;-13;-7;2;1.40956909327542;0;-10.366483000085;1;0;1.40956909327542;0
25;1;143;115.5;-27.5;10;2;3.26087946471671;1;-21.6356983779466;0;0;3.26087946471671;0
25;1;149;109.5;-39.5;-6;2;1.94216758495713;1;NaN;0;0;NaN;0
25;1;158;NaN;NaN;-9;2;2.00873029407558;1;NaN;0;0;NaN;0
25;1;109;95.5;-13.5;49;2;1.31163677196673;0;-8.83777767691741;1;0;1.31163677196673;0
25;1;100;95;-5;9;2;3.62294834765635;1;-6.11646067622525;0;0;3.62294834765635;0
25;1;87;90;3;13;2;3.12969623714343;1;-2.45366226582857;0;0;3.12969623714343;0
25;1;160;NaN;NaN;-73;2;2.00873611004135;1;NaN;0;0;NaN;0
25;1;141;103;-38;19;2;2.12386590188362;0;NaN;1;0;NaN;0
25;1;47;NaN;NaN;-86;2;2.00873268888427;1;NaN;0;0;NaN;0
25;1;175;167.5;-7.5;52;2;1.39780476170927;0;-5.91893538530007;1;0;1.39780476170927;0
25;1;5;NaN;NaN;-10;2;2.00876142660127;1;NaN;0;0;NaN;0
25;1;137;137.5;0.5;48;2;2.03712247358453;0;4.35377101485432;1;0;2.03712247358453;0
25;1;12;NaN;NaN;-55;2;2.00874124177608;1;NaN;0;0;NaN;0
25;1;59;164.5;-74.5;-47;2;2.57905627557193;0;NaN;1;0;NaN;0
25;1;15;NaN;NaN;44;2;2.00873097830663;1;NaN;1;0;NaN;0
25;1;41;154;-67;-26;2;2.09097455919073;0;NaN;1;0;NaN;0
25;1;143;133.5;-9.5;NaN;3;1.51478711082564;0;NaN;1;1;NaN;0
25;1;64;50.5;-13.5;79;3;1.51423083074587;1;-23.4427741285434;0;0;1.51423083074587;0
25;1;4;NaN;NaN;60;3;2.00874021634809;1;NaN;0;0;NaN;0
25;1;79;88.5;9.5;-75;3;2.73313422686078;0;1.55792096281299;1;0;2.73313422686078;0
25;1;10;NaN;NaN;69;3;2.00867624071725;1;NaN;0;0;NaN;0
25;1;75;82;7;-65;3;3.27860447853527;0;-1.1015588345368;1;0;3.27860447853527;0
25;1;61;NaN;NaN;14;3;2.00869984669771;1;NaN;0;0;NaN;0
25;1;5;2;-3;56;3;2.86671808009487;0;1.07075082614903;1;0;2.86671808009487;0
25;1;69;94;25;-64;3;2.47551325818131;1;12.9135523239036;0;0;2.47551325818131;0
25;1;114;102;-12;-45;3;2.29998054986936;1;-10.304545338665;0;0;2.29998054986936;0
25;1;108;NaN;NaN;6;3;2.00871216286214;1;NaN;0;0;NaN;0
25;1;74;78;4;34;3;1.6711213140461;0;-2.3845650192226;1;0;1.6711213140461;0
25;1;176;174;-2;78;3;2.37623950132729;1;-3.18067918062211;0;0;2.37623950132729;0
25;1;4;0;-4;-8;3;1.62892887261296;1;-2.09950773942098;0;0;1.62892887261296;0
25;1;80;NaN;NaN;-76;3;2.00871147863108;1;NaN;0;0;NaN;0
25;1;139;147.5;8.5;-59;3;2.13882935800757;0;14.6171728293238;1;0;2.13882935800757;0
25;1;96;93;-3;43;3;2.25738406982964;1;-5.42301428795913;0;0;2.25738406982964;0
25;1;68;79.5;11.5;28;3;4.72264803943835;1;NaN;0;0;NaN;0
25;1;132;NaN;NaN;-64;3;2.00870395208585;1;NaN;1;0;NaN;0
25;1;67;77.5;10.5;65;3;1.59676760476032;0;0.00753356239382452;1;0;1.59676760476032;0
25;1;14;NaN;NaN;53;3;2.0087487692399;1;NaN;0;0;NaN;0
25;1;66;75;9;-52;3;2.35604817655803;0;-2.32629726526677;1;0;2.35604817655803;0
25;1;28;NaN;NaN;38;3;2.00875390097463;1;NaN;0;0;NaN;0
25;1;168;173;5;40;3;2.09295198868494;0;3.82285827290911;1;0;2.09295198868494;0
25;1;165;NaN;NaN;3;3;2.00891674803461;1;NaN;0;0;NaN;0
25;1;130;140;10;35;3;1.39249683799608;0;16.9221374784222;1;0;1.39249683799608;0
25;1;60;NaN;NaN;70;3;2.00873371614944;1;NaN;0;0;NaN;0
25;1;107;95;-12;-47;3;1.39983932452014;0;-9.91733280960641;1;0;1.39983932452014;0
25;1;11;NaN;NaN;-84;3;2.00873884788598;1;NaN;0;0;NaN;0
25;1;113;98.5;-14.5;78;3;0.991162997419451;0;-9.8123727622131;1;0;0.991162997419451;0
25;1;170;NaN;NaN;-57;3;2.00872276844711;1;NaN;0;0;NaN;0
25;1;25;18.5;-6.5;-35;3;1.36655318034173;0;-1.63248721726761;1;0;1.36655318034173;0
25;1;105;103.5;-1.5;-80;3;2.01961333659165;1;-0.0112398166325008;0;0;2.01961333659165;0
25;1;11;21;10;-86;3;2.38272293540103;1;16.017985261136;0;0;2.38272293540103;0
25;1;162;159.5;-2.5;29;3;1.45898907128685;1;-3.32887306763045;0;0;1.45898907128685;0
25;1;162;170;8;0;3;1.68456988105936;1;7.17112693236955;0;0;1.68456988105936;0
25;1;73;NaN;NaN;89;3;2.00871900517632;1;NaN;0;0;NaN;0
25;1;129;104;-25;-56;3;1.62418988634454;0;-21.0439346685501;1;0;1.62418988634454;0
25;1;125;34.5;89.5;4;3;2.06682666760935;1;NaN;0;0;NaN;0
25;1;119;121;2;6;3;1.67598072503279;1;8.35916176473302;1;0;1.67598072503279;0
25;1;57;161;-76;62;3;2.10066019686201;1;NaN;0;0;NaN;0
25;1;151;147;-4;86;3;0.980571438372863;1;-3.99694773489045;1;0;0.980571438372863;0
25;1;15;NaN;NaN;-44;3;2.00874774289332;1;NaN;0;0;NaN;0
25;1;113;118;5;82;3;2.13277938448664;0;9.6876272377869;1;0;2.13277938448664;0
25;1;138;107;-31;-25;3;2.00316304668377;1;-23.8390613647357;0;0;2.00316304668377;0
25;1;63;66;3;75;3;3.71860320586347;1;-4.47225944428904;0;0;3.71860320586347;0
25;1;162;164;2;81;3;1.60546042183523;1;1.17112693236955;0;0;1.60546042183523;0
25;1;47;118;71;-65;3;1.48920130616352;1;NaN;0;0;NaN;0
25;1;48;NaN;NaN;-1;3;2.00874979558648;1;NaN;1;0;NaN;0
25;1;60;71;11;-12;3;3.5329236888756;0;3.18123599856651;1;0;3.5329236888756;0
25;1;102;100;-2;NaN;3;1.51596433084887;0;NaN;0;1;NaN;0
25;1;62;74;12;40;3;1.3390658967819;1;2.27453800778386;0;0;1.3390658967819;0
25;1;85;90;5;-23;3;0.849465528939618;1;-2.1925489325742;0;0;0.849465528939618;0
25;1;67;88.5;21.5;18;3;1.99533201898339;1;11.0075335623938;0;0;1.99533201898339;0
25;1;135;NaN;NaN;-68;3;2.00871626825028;1;NaN;0;0;NaN;0
25;1;102;95.5;-6.5;33;3;3.57052664858929;0;-6.51953294012299;1;0;3.57052664858929;0
25;1;80;NaN;NaN;22;3;2.00874261115678;1;NaN;0;0;NaN;0
25;1;12;5.5;-6.5;68;3;2.46687894288516;0;-0.00627430073125079;1;0;2.46687894288516;0
25;1;3;NaN;NaN;9;3;2.00871661036581;1;NaN;0;0;NaN;0
25;1;51;85;34;-48;3;2.82323415200517;0;25.5444835521211;1;0;2.82323415200517;0
25;1;114;NaN;NaN;-63;3;2.00856813216524;1;NaN;0;0;NaN;0
25;1;83;91;8;31;3;1.18138683686084;0;-0.116896957233385;1;0;1.18138683686084;0
25;1;100;92;-8;-17;3;2.68251000260898;1;-9.11646067622525;0;0;2.68251000260898;0
25;1;125;98;-27;-25;3;2.4905937169442;1;-20.3589905705573;0;0;2.4905937169442;0
25;1;94;NaN;NaN;31;3;2.0087535588591;1;NaN;0;0;NaN;0
25;1;43;71;28;51;3;1.42173199051831;0;24.8089234601781;1;0;1.42173199051831;0
25;1;39;NaN;NaN;4;3;2.00870703112741;1;NaN;0;0;NaN;0
25;1;137;143.5;6.5;82;3;2.87619707898193;0;10.3537710148543;1;0;2.87619707898193;0
25;1;115;NaN;NaN;22;3;2.00873234768733;1;NaN;0;0;NaN;0
25;1;146;145.5;-0.5;-31;3;1.64812429866288;0;2.22088463985291;1;0;1.64812429866288;0
25;1;0;0.5;0.5;-34;3;2.53825658794995;1;1.89885172973965;0;0;2.53825658794995;0
25;1;127;105;-22;53;3;1.16854518304535;1;-14.0599218656895;0;0;1.16854518304535;0
25;1;142;NaN;NaN;-15;3;2.00869026745931;1;NaN;0;0;NaN;0
25;1;42;70;28;-80;3;1.30504386179564;0;27.5698409744603;1;0;1.30504386179564;0
25;1;131;NaN;NaN;-89;3;2.00872618960602;1;NaN;0;0;NaN;0
25;1;144;145.5;1.5;-13;3;1.90037473554548;0;3.66003836280296;1;0;1.90037473554548;0
25;1;104;NaN;NaN;40;3;2.00872413691104;1;NaN;0;0;NaN;0
25;1;24;19;-5;80;3;1.55926385859311;0;-1.4403123164911;1;0;1.55926385859311;0
25;1;143;NaN;NaN;61;3;2.00871387344159;1;NaN;0;0;NaN;0
25;1;11;89.5;78.5;-48;3;1.83203849879101;0;NaN;1;0;NaN;0
25;1;126;95;-31;65;3;2.68260853192078;1;-23.2783588494718;1;0;2.68260853192078;0
25;1;91;98;7;35;3;3.00287259047946;1;4.77756306529486;0;0;3.00287259047946;0
25;1;42;NaN;NaN;49;3;2.00871353132607;1;NaN;0;0;NaN;0
25;1;36;64.5;28.5;6;3;2.41767997251372;0;25.8837135320577;1;0;2.41767997251372;0
25;1;33;2;-31;3;3;3.17254759427851;1;NaN;0;0;NaN;0
25;1;94;93;-1;-61;3;3.04157066245352;1;-2.88123676099391;0;0;3.04157066245352;0
25;1;0;1;1;-86;3;2.04335787471609;1;2.39885172973965;0;0;2.04335787471609;0
25;1;85;90;5;-85;3;3.80534937109041;1;-2.1925489325742;0;0;3.80534937109041;0
25;1;118;NaN;NaN;-33;3;2.00871318921054;1;NaN;0;0;NaN;0
25;1;172;178.5;6.5;-54;3;2.2682869541386;0;6.17214010156278;1;0;2.2682869541386;0
25;1;86;NaN;NaN;86;3;2.00877134887378;1;NaN;0;0;NaN;0
25;1;73;91.5;18.5;13;3;2.28866781098804;0;8.1161948857874;1;0;2.28866781098804;0
25;1;87;91.5;4.5;-14;3;2.76872212527087;1;-0.953662265828566;0;0;2.76872212527087;0
25;1;32;24;-8;55;3;3.03768696535917;1;-9.33005418233005;0;0;3.03768696535917;0
25;1;72;90.5;18.5;-40;3;2.32789342532487;1;10.3822377956506;0;0;2.32789342532487;0
25;1;175;177;2;77;3;3.95855766342538;1;3.58106461469993;0;0;3.95855766342538;0
25;1;26;8.5;-17.5;-31;3;1.16379388061068;1;-13.4231647247356;0;0;1.16379388061068;0
25;1;76;83.5;7.5;-50;3;2.48927075564643;1;1.03447766660647;0;0;2.48927075564643;0
25;1;55;NaN;NaN;21;3;2.00871900517632;1;NaN;0;0;NaN;0
25;1;114;102;-12;-59;3;0.70106464600758;0;-10.304545338665;1;0;0.70106464600758;0
25;1;154;165;11;NaN;3;1.86944337352725;0;NaN;0;1;NaN;0
25;1;7;11.5;4.5;-33;3;2.575018285228;1;10.4128776700094;0;0;2.575018285228;0
25;1;83;88.5;5.5;-76;3;3.00322804866119;1;-2.61689695723338;0;0;3.00322804866119;0
25;1;165;172;7;-82;3;1.51089554507234;1;3.86776683237942;0;0;1.51089554507234;0
25;1;35;28.5;-6.5;-50;3;1.69424572047501;1;-7.88351787526456;0;0;1.69424572047501;0
25;1;173;162.5;-10.5;42;3;1.66212811941114;1;-10.8744889003631;0;0;1.66212811941114;0
25;1;77;NaN;NaN;-84;3;2.00871592613657;1;NaN;0;0;NaN;0
25;1;73;76;3;4;3;1.79509958559538;0;-7.3838051142126;1;0;1.79509958559538;0
25;1;89;NaN;NaN;-16;3;2.00875219039699;1;NaN;0;0;NaN;0
25;1;9;176.5;-12.5;80;3;2.37033219004115;0;-6.90922442198517;1;0;2.37033219004115;0
25;1;136;NaN;NaN;53;3;2.00874021634627;1;NaN;0;0;NaN;0
25;1;38;49;11;-82;3;1.1868110808191;0;9.29935501072485;1;0;1.1868110808191;0
25;1;178;NaN;NaN;40;3;2.00871797882974;1;NaN;0;0;NaN;0
25;1;131;146;15;47;3;1.79463088712873;0;19.7767744719612;1;0;1.79463088712873;0
25;1;48;NaN;NaN;83;3;2.00871592613476;1;NaN;0;0;NaN;0
25;1;0;4;4;48;3;2.66615276816265;0;5.39885172973965;1;0;2.66615276816265;0
25;1;111;NaN;NaN;69;3;2.00875184828146;1;NaN;0;0;NaN;0
25;1;171;177;6;-60;3;2.99820476426976;0;5.58649520394387;1;0;2.99820476426976;0
25;1;160;174;14;11;3;1.83414695766805;1;16.5831681288494;0;0;1.83414695766805;0
25;1;163;170.5;7.5;-3;3;1.73252731365938;1;3.5374326754445;0;0;1.73252731365938;0
25;1;49;55.5;6.5;-66;3;1.29105167298076;1;-0.641585784832645;0;0;1.29105167298076;0
25;1;173;171;-2;56;3;1.81903160310685;1;-2.37448890036312;0;0;1.81903160310685;0
25;1;131;178;47;42;3;0.598228096558159;1;NaN;0;0;NaN;0
25;1;27;1;-26;-76;3;2.02657607472247;1;-21.1377424868585;1;0;2.02657607472247;0
25;1;47;NaN;NaN;-20;3;2.00873508461336;1;NaN;0;0;NaN;0
25;1;137;139.5;2.5;-90;3;1.16060570467562;0;6.35377101485432;1;0;1.16060570467562;0
25;1;143;NaN;NaN;-6;3;2.00873234768733;1;NaN;0;0;NaN;0
25;1;53;58;5;90;3;1.17743129547671;0;-2.80384756197591;1;0;1.17743129547671;0
25;1;110;NaN;NaN;-57;3;2.00875561155408;1;NaN;0;0;NaN;0
25;1;166;168.5;2.5;-56;3;1.42561295068663;0;-1.48733697089106;1;0;1.42561295068663;0
25;1;120;NaN;NaN;46;3;2.00872790018366;1;NaN;0;0;NaN;0
25;1;136;138;2;-16;3;1.47969562225444;0;6.53111198735156;1;0;1.47969562225444;0
25;1;122;145.5;23.5;14;3;1.24856056456701;1;28.7227640701279;0;0;1.24856056456701;0
25;1;161;161.5;0.5;-39;3;1.75428621243191;1;0.232690943210989;0;0;1.75428621243191;0
25;1;109;109.5;0.5;52;3;1.08010554525026;1;5.16222232308259;0;0;1.08010554525026;0
25;1;62;64;2;47;3;1.07288895729471;1;-7.72546199221614;0;0;1.07288895729471;0
25;1;6;NaN;NaN;56;3;2.00872345267999;1;NaN;0;0;NaN;0
25;1;119;114.5;-4.5;67;3;1.75726330299767;0;1.85916176473302;1;0;1.75726330299767;0
25;1;105;101.5;-3.5;14;3;1.55467642956501;1;-2.0112398166325;0;0;1.55467642956501;0
25;1;42;67;25;63;3;1.23247599631031;1;24.5698409744603;0;0;1.23247599631031;0
25;1;9;NaN;NaN;33;3;2.00871695248134;1;NaN;0;0;NaN;0
25;1;82;89;7;-73;3;2.80638392887886;0;-1.13477682905516;1;0;2.80638392887886;0
25;1;18;NaN;NaN;64;3;2.00874637442939;1;NaN;0;0;NaN;0
25;1;33;18;-15;-15;3;1.42119178987377;0;-14.18447181594;1;0;1.42119178987377;0
25;1;105;107.5;2.5;-72;3;1.13630214954901;1;3.9887601833675;0;0;1.13630214954901;0
25;1;106;103;-3;-1;3;2.81494742622999;1;0.220545822048859;0;0;2.81494742622999;0
25;1;110;NaN;NaN;-4;3;2.00878024388294;1;NaN;0;0;NaN;0
25;1;14;12.5;-1.5;-84;3;1.88540067475515;0;4.74937069892131;1;0;1.88540067475515;0
