obs;theta;resp;trial;block;rt;error;delta;study;experiment;stimulus;expnum
2;162;143;17;5;9;-19;80;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;59;57;18;5;9;-2;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;18;27;19;5;9;9;41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;152;147;20;5;9;-5;46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;103;37;21;5;9;-66;49;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;113;104;22;5;9;-9;-10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;47;61;23;5;9;14;66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;155;151;24;5;9;-4;72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;152;148;25;5;9;-4;3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;157;148;26;5;9;-9;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;168;149;27;5;9;-19;-11;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;107;110;28;5;9;3;61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;166;139;29;5;9;-27;-59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;63;51;30;5;9;-12;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;28;35;31;5;9;7;35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;94;109;32;5;9;15;-66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;29;40;33;5;9;11;65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;44;29;34;5;9;-15;-15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;24;26;35;5;9;2;20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;121;124;36;5;9;3;83;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;171;177;37;5;9;6;-50;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;16;19;38;5;9;3;-25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;166;149;39;5;9;-17;30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;13;27;40;5;9;14;-27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;32;22;41;5;9;-10;-19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;128;119;42;5;9;-9;84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;20;49;43;5;9;29;-72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;125;123;44;5;9;-2;75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;78;94;45;5;9;16;47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;116;109;46;5;9;-7;-38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;37;38;47;5;9;1;79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;178;1;48;5;9;3;39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;0;8;49;5;9;8;-2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;29;24;50;5;9;-5;-29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;103;111;51;5;9;8;-74;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;6;174;52;5;9;-12;-83;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;23;28;53;5;9;5;-17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;179;166;54;5;9;-13;24;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;54;59;55;5;9;5;-55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;166;153;56;5;9;-13;68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;41;42;57;5;9;1;-55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;143;129;58;5;9;-14;78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;23;32;59;5;9;9;-60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;20;42;60;5;9;22;3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;173;173;61;5;9;0;27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;106;113;62;5;9;7;67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;36;53;63;5;9;17;70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;13;168;64;5;9;-25;23;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;4;1;65;5;9;-3;9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;88;86;66;5;9;-2;-84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;56;76;67;5;9;20;32;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;13;48;68;5;9;35;43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;169;153;69;5;9;-16;24;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;11;18;70;5;9;7;-22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;138;141;71;5;9;3;53;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;172;163;72;5;9;-9;-34;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;177;167;73;5;9;-10;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;28;16;74;5;9;-12;-31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;177;5;75;5;9;8;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;80;67;76;5;9;-13;-83;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;168;175;77;5;9;7;-88;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;64;68;78;5;9;4;-76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;153;163;79;5;9;10;-89;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;69;75;80;5;9;6;84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;9;174;81;5;9;-15;60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;66;58;82;5;9;-8;-57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;148;122;83;5;9;-26;-82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;29;49;84;5;9;20;-61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;148;145;85;5;9;-3;61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;8;179;86;5;9;-9;-40;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;123;133;87;5;9;10;65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;168;65;88;5;9;77;-45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;161;1;89;5;9;20;7;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;140;140;90;5;9;0;21;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;41;40;91;5;9;-1;-81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;125;28;92;5;9;83;-84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;140;131;93;5;9;-9;-15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;146;131;94;5;9;-15;-6;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;13;28;95;5;9;15;-47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;28;25;96;5;9;-3;-15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;71;75;97;5;9;4;-43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;164;160;98;5;9;-4;87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;107;104;99;5;9;-3;57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;47;43;100;5;9;-4;60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;159;147;101;5;9;-12;68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;68;65;102;5;9;-3;-89;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;135;121;103;5;9;-14;-67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;179;9;104;5;9;10;-44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;142;149;1;6;9;7;37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;114;149;2;6;9;35;28;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;38;40;3;6;9;2;76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;107;118;4;6;9;11;-69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;8;34;5;6;9;26;-81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;19;15;6;6;9;-4;-11;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;10;17;7;6;9;7;9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;40;41;8;6;9;1;-30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;113;139;9;6;9;26;-73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;44;46;10;6;9;2;69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;131;127;11;6;9;-4;-87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;157;157;12;6;9;0;-26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;124;124;13;6;9;0;33;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;53;63;14;6;9;10;71;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;11;19;15;6;9;8;42;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;1;155;16;6;9;-26;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;57;54;17;6;9;-3;-56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;123;123;18;6;9;0;-66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;22;28;19;6;9;6;-79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;19;29;20;6;9;10;3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;79;67;21;6;9;-12;-60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;163;160;22;6;9;-3;-84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;57;65;23;6;9;8;-74;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;72;65;24;6;9;-7;-15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;28;33;25;6;9;5;44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;36;34;26;6;9;-2;-8;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;134;127;27;6;9;-7;82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;114;120;28;6;9;6;20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;9;12;29;6;9;3;-75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;89;86;30;6;9;-3;-80;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;143;157;31;6;9;14;-54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;97;66;32;6;9;-31;46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;23;23;33;6;9;0;74;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;83;71;34;6;9;-12;-60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;86;90;35;6;9;4;-3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;177;1;36;6;9;4;89;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;131;138;37;6;9;7;46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;16;14;38;6;9;-2;-65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;50;55;39;6;9;5;-34;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;158;152;40;6;9;-6;72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;35;29;41;6;9;-6;-57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;116;118;42;6;9;2;-81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;88;100;43;6;9;12;28;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;165;136;44;6;9;-29;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;139;142;45;6;9;3;26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;77;62;46;6;9;-15;62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;70;73;47;6;9;3;7;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;29;27;48;6;9;-2;41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;99;117;49;6;9;18;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;176;19;50;6;9;23;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;97;1;51;6;9;84;79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;61;69;52;6;9;8;36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;140;134;53;6;9;-6;-79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;177;4;54;6;9;7;-37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;158;148;55;6;9;-10;19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;45;45;56;6;9;0;-67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;67;63;57;6;9;-4;-22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;28;30;58;6;9;2;39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;85;80;59;6;9;-5;-57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;120;112;60;6;9;-8;-35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;17;32;61;6;9;15;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;104;117;62;6;9;13;-87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;23;20;63;6;9;-3;81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;116;113;64;6;9;-3;87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;37;39;65;6;9;2;79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;24;28;66;6;9;4;13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;94;90;67;6;9;-4;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;84;89;68;6;9;5;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;75;70;69;6;9;-5;9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;59;66;70;6;9;7;16;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;178;5;71;6;9;7;61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;104;119;72;6;9;15;74;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;149;141;73;6;9;-8;-45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;32;36;74;6;9;4;-63;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;10;13;75;6;9;3;22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;140;137;76;6;9;-3;50;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;157;141;77;6;9;-16;-17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;34;43;78;6;9;9;-57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;121;123;79;6;9;2;-87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;46;60;80;6;9;14;75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;155;136;81;6;9;-19;71;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;54;64;82;6;9;10;-79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;77;86;83;6;9;9;-23;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;153;159;84;6;9;6;-76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;49;60;85;6;9;11;-76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;30;35;86;6;9;5;19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;21;29;87;6;9;8;9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;129;125;88;6;9;-4;72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;158;151;89;6;9;-7;-29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;146;144;90;6;9;-2;12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;2;114;91;6;9;-68;-36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;156;155;92;6;9;-1;26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;86;81;93;6;9;-5;70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;76;67;94;6;9;-9;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;61;46;95;6;9;-15;15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;171;165;96;6;9;-6;70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;47;65;97;6;9;18;-56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;146;135;98;6;9;-11;81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;178;6;99;6;9;8;-32;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;25;13;100;6;9;-12;-27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;14;25;101;6;9;11;11;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;4;7;102;6;9;3;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;0;10;103;6;9;10;4;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;173;174;104;6;9;1;7;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;165;155;1;7;9;-10;8;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;43;36;2;7;9;-7;-58;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;129;134;3;7;9;5;-86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;98;110;4;7;9;12;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;68;65;5;7;9;-3;30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;36;39;6;7;9;3;32;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;38;36;7;7;9;-2;-2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;0;173;8;7;9;-7;38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;57;64;9;7;9;7;-57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;104;106;10;7;9;2;-47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;117;121;11;7;9;4;-13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;106;118;12;7;9;12;11;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;25;25;13;7;9;0;81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;85;84;14;7;9;-1;-60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;122;118;15;7;9;-4;-37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;58;67;16;7;9;9;64;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;140;134;17;7;9;-6;-82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;138;144;18;7;9;6;2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;72;78;19;7;9;6;66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
2;150;142;20;7;9;-8;-78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
