obs;age;delta;resp;error;errorc;rt;rtc;theta;block;stimtype;outliers;stimtype_bk;case;ntrials;study;experiment;stimulus;cond;expnum
15;23;-37;9;-35;-35.6458333333333;1.5163004826245;1.5163004826245;44;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-3;38;-9;-9.64583333333333;1.57461985966802;1.57461985966802;47;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-63;39;-71;NaN;1.49962568569026;NaN;110;2;2;1;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-86;35;19;NaN;1.94958650343324;NaN;16;2;2;1;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;49;139;-8;-8.64583333333333;0.808056149562617;0.808056149562617;147;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;82;47;-18;-18.6458333333333;1.71626613023182;1.71626613023182;65;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;67;172;-6;-6.64583333333333;1.92455936564511;1.92455936564511;178;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-19;23;6;5.35416666666667;1.69956959891351;1.69956959891351;17;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;0;24;7;6.35416666666667;1.35806393771418;1.35806393771418;17;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;31;152;-14;-14.6458333333333;1.02470957435435;1.02470957435435;166;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;24;133;-9;-9.64583333333333;1.32465336683526;1.32465336683526;142;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-80;38;-4;-4.64583333333333;3.04107495825156;3.04107495825156;42;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;73;143;-6;-6.64583333333333;0.974677335027081;0.974677335027081;149;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;9;138;-2;-2.64583333333333;1.65791807588175;1.65791807588175;140;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-39;0;1;0.354166666666667;0.958040875120787;0.958040875120787;179;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-15;20;6;5.35416666666667;2.86609750767093;2.86609750767093;14;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-6;26;6;5.35416666666667;2.47447176402056;2.47447176402056;20;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-82;105;3;2.35416666666667;0.949684911873192;0.949684911873192;102;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-60;157;-5;-5.64583333333333;1.38298330920588;1.38298330920588;162;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-86;148;80;NaN;1.63306692619153;NaN;68;2;2;1;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-60;130;2;NaN;1.31631430810376;NaN;128;2;2;1;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;79;38;-11;-11.6458333333333;1.86625025205649;1.86625025205649;49;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;77;136;-16;-16.6458333333333;1.89956271636402;1.89956271636402;152;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-72;35;-9;-9.64583333333333;1.19129695078664;1.19129695078664;44;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;69;150;-5;-5.64583333333333;1.40796395956932;1.40796395956932;155;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-47;30;8;7.35416666666667;1.66629335857579;1.66629335857579;22;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-4;34;8;7.35416666666667;2.00789622075172;2.00789622075172;26;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;28;171;-7;-7.64583333333333;2.19119522181791;2.19119522181791;178;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;48;136;6;5.35416666666667;1.28296954409961;1.28296954409961;130;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-44;174;0;-0.645833333333333;0.783035350967111;0.783035350967111;174;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-78;59;-13;-13.6458333333333;3.06605923101233;3.06605923101233;72;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-47;134;15;14.3541666666667;1.64958686567479;1.64958686567479;119;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-89;36;8;7.35416666666667;1.29964403916529;1.29964403916529;28;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-11;44;5;4.35416666666667;1.69961186020737;1.69961186020737;39;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-58;108;11;10.3541666666667;1.44127400894286;1.44127400894286;97;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;68;34;5;4.35416666666667;1.97453032610065;1.97453032610065;29;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;87;124;2;1.35416666666667;1.06633000515649;1.06633000515649;122;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;11;128;17;16.3541666666667;2.44114662132779;2.44114662132779;111;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-35;132;-14;-14.6458333333333;2.59945953843635;2.59945953843635;146;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-48;24;10;9.35416666666667;2.6994400982403;2.6994400982403;14;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-73;74;-13;-13.6458333333333;1.92459951387355;1.92459951387355;87;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-83;168;-2;-2.64583333333333;2.46614296874759;2.46614296874759;170;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-25;10;-5;-5.64583333333333;1.54126905833255;1.54126905833255;15;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-51;63;-3;-3.64583333333333;2.31616367677998;2.31616367677998;66;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-54;129;9;8.35416666666667;1.19131083664251;1.19131083664251;120;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;9;125;14;13.3541666666667;1.60792598477929;1.60792598477929;111;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-62;157;-16;-16.6458333333333;1.60791028772655;1.60791028772655;173;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;57;133;17;16.3541666666667;2.80776243357468;2.80776243357468;116;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-68;5;1;0.354166666666667;1.29973550467912;1.29973550467912;4;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-34;139;-79;NaN;1.71626039476905;NaN;38;2;2;1;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-45;71;-12;NaN;1.59961982948153;NaN;83;2;2;1;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;86;165;-12;-12.6458333333333;1.09965816650947;1.09965816650947;177;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;61;128;12;11.3541666666667;1.02467757651903;1.02467757651903;116;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-53;166;-3;-3.64583333333333;1.81622918178255;1.81622918178255;169;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-44;40;7;6.35416666666667;4.43255973030318;4.43255973030318;33;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;40;168;-5;-5.64583333333333;1.46628394034633;1.46628394034633;173;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;69;108;4;3.35416666666667;1.43294853419866;1.43294853419866;104;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;59;53;8;7.35416666666667;2.5994417283182;2.5994417283182;45;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;44;14;13;12.3541666666667;1.84960443429736;1.84960443429736;1;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-77;65;-13;-13.6458333333333;0.933049055700394;0.933049055700394;78;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;13;55;-10;-10.6458333333333;2.30784816362575;2.30784816362575;65;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-5;61;-9;-9.64583333333333;0.966385669318697;0.966385669318697;70;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;32;32;-6;-6.64583333333333;1.42461279599593;1.42461279599593;38;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;12;44;18;17.3541666666667;1.25797078174946;1.25797078174946;26;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-16;44;2;1.35416666666667;1.7162525462445;1.7162525462445;42;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-85;136;9;8.35416666666667;1.94123476631285;1.94123476631285;127;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;74;49;-4;-4.64583333333333;1.64959894032654;1.64959894032654;53;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-85;136;-2;-2.64583333333333;1.94124623723474;1.94124623723474;138;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-45;4;1;0.354166666666667;2.00787116584615;2.00787116584615;3;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;27;149;-7;-7.64583333333333;1.29133939320309;1.29133939320309;156;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;18;138;0;-0.645833333333333;1.09133299363384;1.09133299363384;138;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;51;82;-5;-5.64583333333333;1.5746068794142;1.5746068794142;87;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;75;18;6;5.35416666666667;1.04135418465376;1.04135418465376;12;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-75;76;-11;-11.6458333333333;1.1496559930747;1.1496559930747;87;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;51;26;-10;-10.6458333333333;1.27464195628636;1.27464195628636;36;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;0;28;-8;-8.64583333333333;1.87458236786551;1.87458236786551;36;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;50;149;-17;-17.6458333333333;1.90788124818209;1.90788124818209;166;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-2;159;-9;-9.64583333333333;1.61627168457198;1.61627168457198;168;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;25;148;5;4.35416666666667;2.44114148960216;2.44114148960216;143;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-29;171;-1;-1.64583333333333;1.19128940412702;1.19128940412702;172;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-17;26;17;16.3541666666667;0.9413678893834;0.9413678893834;9;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-44;117;64;NaN;0.274768438299361;NaN;53;2;2;1;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-51;122;18;NaN;1.191338608347;NaN;104;2;2;1;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;9;115;20;19.3541666666667;1.51627301278495;1.51627301278495;95;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;35;58;-2;-2.64583333333333;1.43294913793216;1.43294913793216;60;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;69;165;-6;-6.64583333333333;1.56626872628112;1.56626872628112;171;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;62;118;9;8.35416666666667;1.52463199469639;1.52463199469639;109;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;88;20;-1;-1.64583333333333;1.07465517803575;1.07465517803575;21;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;16;18;13;12.3541666666667;1.32460084208651;1.32460084208651;5;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-1;12;6;5.35416666666667;3.05776001864433;3.05776001864433;6;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;80;122;16;15.3541666666667;2.29116793309731;2.29116793309731;106;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-65;159;-12;-12.6458333333333;1.28300003259938;1.28300003259938;171;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;20;138;-13;-13.6458333333333;1.09135140748185;1.09135140748185;151;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-9;155;-5;-5.64583333333333;2.78274857790529;2.78274857790529;160;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;79;64;-17;-17.6458333333333;1.26630621808363;1.26630621808363;81;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;53;33;5;4.35416666666667;1.26630621808363;1.26630621808363;28;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-23;42;-9;-9.64583333333333;1.31630223344837;1.31630223344837;51;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-46;107;10;9.35416666666667;1.00803115502276;1.00803115502276;97;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;50;44;-3;-3.64583333333333;1.24129538108537;1.24129538108537;47;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;56;165;-6;-6.64583333333333;1.0746575929661;1.0746575929661;171;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-60;53;2;1.35416666666667;0.824684459072159;0.824684459072159;51;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-42;106;13;12.3541666666667;1.68292227182246;1.68292227182246;93;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;46;45;-2;-2.64583333333333;1.974532741031;1.974532741031;47;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;66;146;-15;-15.6458333333333;1.92456359177595;1.92456359177595;161;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-1;150;-12;-12.6458333333333;1.53295052651447;1.53295052651447;162;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;43;148;29;28.3541666666667;1.28295928063744;1.28295928063744;119;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;48;50;-21;-21.6458333333333;1.55796860831106;1.55796860831106;71;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-30;127;26;25.3541666666667;3.24938298511915;3.24938298511915;101;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-28;136;7;6.35416666666667;1.19966438495976;1.19966438495976;129;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;12;137;20;19.3541666666667;1.2746510122779;1.2746510122779;117;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-53;164;-6;-6.64583333333333;1.51627814451058;1.51627814451058;170;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-76;52;-14;-14.6458333333333;1.95788360273946;1.95788360273946;66;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-46;129;17;16.3541666666667;1.33298457704223;1.33298457704223;112;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;76;38;2;1.35416666666667;1.44963087778888;1.44963087778888;36;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;5;42;11;10.3541666666667;1.9912174995552;1.9912174995552;31;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-30;57;-4;-4.64583333333333;1.31625544415874;1.31625544415874;61;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-37;123;25;24.3541666666667;1.62462311982381;1.62462311982381;98;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;22;52;-24;-24.6458333333333;3.2743968407849;3.2743968407849;76;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-55;133;2;1.35416666666667;2.09954768341777;2.09954768341777;131;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-82;35;2;1.35416666666667;1.53294720598569;1.53294720598569;33;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;70;156;13;12.3541666666667;1.83289673392937;1.83289673392937;143;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-58;27;6;5.35416666666667;0.666389352085389;0.666389352085389;21;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;29;164;-8;-8.64583333333333;1.11635530155763;1.11635530155763;172;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-4;172;-4;-4.64583333333333;1.47460971695546;1.47460971695546;176;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-21;20;3;2.35416666666667;0.908033086969226;0.908033086969226;17;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;18;177;-2;-2.64583333333333;0.941366078190185;0.941366078190185;179;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;8;168;-3;-3.64583333333333;1.58296978559156;1.58296978559156;171;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-37;22;-6;-6.64583333333333;1.06635415446726;1.06635415446726;28;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-73;105;4;3.35416666666667;1.62459806491461;1.62459806491461;101;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;3;106;8;7.35416666666667;1.79122800450568;1.79122800450568;98;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;11;82;-5;-5.64583333333333;1.23299375377974;1.23299375377974;87;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-4;93;2;1.35416666666667;2.29118272454798;2.29118272454798;91;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;-29;140;20;19.3541666666667;2.06620533434034;2.06620533434034;120;2;2;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;1;2
15;23;NaN;38;-20;-20.6458333333333;1.11631092720199;1.11631092720199;58;1;1;0;2;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-87;140;-5;-5.64583333333333;1.05800181361337;1.05800181361337;145;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-16;154;-7;-7.64583333333333;0.77469961276438;0.77469961276438;161;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;35;136;10;9.35416666666667;0.90803882243199;0.90803882243199;126;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-3;138;9;8.35416666666667;1.59127563902075;1.59127563902075;129;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-54;5;2;1.35416666666667;1.29967150900484;1.29967150900484;3;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;75;131;23;22.3541666666667;2.2578992394192;2.2578992394192;108;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-38;136;-10;-10.6458333333333;1.24964681633719;1.24964681633719;146;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;32;123;9;8.35416666666667;1.28301301285683;1.28301301285683;114;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-14;131;3;2.35416666666667;1.30798430536015;1.30798430536015;128;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;10;133;15;14.3541666666667;1.57456733491563;1.57456733491563;118;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-89;31;4;3.35416666666667;1.56628653639564;1.56628653639564;27;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-12;43;4;3.35416666666667;1.34129375100383;1.34129375100383;39;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-47;92;6;5.35416666666667;1.34961107535491;1.34961107535491;86;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;34;39;-13;-13.6458333333333;0.874732697320724;0.874732697320724;52;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-31;89;6;5.35416666666667;2.99940079523731;2.99940079523731;83;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-71;152;-2;-2.64583333333333;0.933034264249727;0.933034264249727;154;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;61;93;0;-0.645833333333333;2.64111589133245;2.64111589133245;93;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;21;73;1;0.354166666666667;0.874692247227358;0.874692247227358;72;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;23;43;-6;-6.64583333333333;1.77454566091183;1.77454566091183;49;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-78;132;5;4.35416666666667;0.708043591919704;0.708043591919704;127;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-72;33;14;13.3541666666667;1.02466852052748;1.02466852052748;19;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;-71;93;3;2.35416666666667;0.783037464032532;0.783037464032532;90;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
15;23;23;59;-8;-8.64583333333333;1.49131862479408;1.49131862479408;67;1;1;0;1;NaN;576;Ceylan et al. (2021);Experiment 2;Orientation;0;2
