obs;block;trial;theta;delta;rt;resp;error;cond;study;experiment;stimulus;expnum
25;4;22;143;-30;1.9343399909153;148.493963636426;5.49396363642649;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;23;135;-30;2.38441721745767;132.056274466343;-2.94372553365653;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;24;104;70;2.10100005952881;96.8298208136338;-7.17017918636623;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;25;173;-70;2.15094262714501;1.72367097352586;8.72367097352586;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;26;127;-50;1.66767191666395;118.224958096567;-8.77504190343252;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;27;74;0;2.05095778800387;52.7422593991488;-21.2577406008512;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;28;105;50;1.71762093570942;82.4516804645924;-22.5483195354076;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;29;66;30;1.31760122952483;63.0521005411728;-2.94789945882719;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;30;6;-20;2.20094912256172;14.2614608420841;8.26146084208409;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;31;159;20;2.60099228848912;161.748214704637;2.74821470463689;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;32;48;50;2.08435449196941;38.5063111694274;-9.49368883057262;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;33;33;50;1.28425584374872;59.5304707878122;26.5304707878122;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;34;155;20;1.68431807071784;162.933838715002;7.93383871500205;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;35;107;-20;2.11765765020755;117.083896938269;10.0838969382689;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;4;36;4;30;2.25097614525339;23.7438309798026;19.7438309798026;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;1;18;30;1.56760819413648;37.5618614170056;19.5618614170056;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;2;141;-50;1.56770936427893;149.276050730371;8.27605073037074;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;3;57;40;2.31762410277452;33.4289645968777;-23.5710354031223;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;4;174;60;2.31760152277184;167.677268822779;-6.32273117722079;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;5;1;-60;2.6842837608433;12.7696434215589;11.7696434215589;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;6;153;10;1.81765738628519;149.41068096225;-3.5893190377501;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;7;133;-10;1.95097588133149;129.714285715666;-3.2857142843342;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;8;62;10;1.3678297127617;53.9997467151649;-8.00025328483515;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;9;100;-10;1.76764414619265;77.6788497530395;-22.3211502469605;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;10;26;20;1.40101762501217;37.7332969456748;11.7332969456748;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;11;76;10;1.85100834375089;64.6697862984529;-11.3302137015471;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;12;135;-80;1.26768622710733;158.132615258388;23.132615258388;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;13;110;-60;2.66768100731451;114.079478931162;4.07947893116152;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;14;4;-30;2.25096089642011;176.982729379333;-7.01727062066692;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;15;156;60;1.70097888711098;141.253034543327;-14.7469654566733;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;16;58;40;1.0675907459522;67.2956254864701;9.29562548647012;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;17;118;80;1.21756243297477;119.89018241436;1.89018241435969;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;18;62;-80;1.9346555244615;50.7735222418843;-11.2264777581157;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;19;125;0;2.3010275074289;122.059443743938;-2.94055625606234;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;20;8;0;1.63437081115353;17.1531346640759;9.15313466407592;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;21;156;70;1.21764307584181;157.51311439386;1.51311439386001;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;22;35;-70;1.53436779071126;38.2009034559977;3.20090345599774;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;23;158;-70;1.35098620361805;149.749895752421;-8.25010424757852;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;24;168;60;1.36717577241961;158.531533709803;-9.46846629019745;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;25;159;-30;1.20097111607083;131.288389244863;-27.7116107551374;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;26;134;-40;1.65095274415944;139.499471501793;5.49947150179253;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;27;68;80;1.2342994935334;57.9048167876819;-10.0951832123181;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;28;106;80;1.45099069029402;103.804663406801;-2.19533659319933;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;29;156;10;3.26767567022307;164.986527066029;8.98652706602897;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;30;146;10;1.00099997155485;147.187286756623;1.18728675662334;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;31;43;20;1.11762656604787;46.830527530216;3.83052753021601;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;32;167;60;1.98415528942405;160.416092800945;-6.58390719905489;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;33;5;50;2.81764506992022;24.1165105531035;19.1165105531035;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;34;143;10;2.01766225418214;149.209721043335;6.20972104333455;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;35;133;40;1.66763643380273;109.991302741465;-23.0086972585347;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;5;36;10;-60;0.984291355935056;12.5905531620424;2.59055316204238;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;1;72;80;1.0009260733641;53.1296845411574;-18.8703154588426;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;2;20;-80;0.967612651486888;40.7204117307795;20.7204117307795;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;3;37;-40;1.20097228905797;168.266378169117;-48.7336218308833;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;4;53;20;1.58434672092881;55.2245001297015;2.22450012970151;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;5;64;-10;1.91763811997134;47.9311044048178;-16.0688955951822;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;6;25;90;2.28428956713014;41.3582332391913;16.3582332391913;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;7;147;-40;2.98431364269163;139.857948671204;-7.14205132879567;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;8;64;-80;2.0676426506343;49.2795106734278;-14.7204893265722;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;9;151;60;1.901000470074;146.798466900353;-4.20153309964743;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;10;173;40;1.55097376995491;173.815242148613;0.815242148613265;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;11;51;40;2.2510125078561;45.7850373632226;-5.21496263677739;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;12;111;30;2.41761451360435;113.132037595059;2.13203759505899;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;13;60;50;1.68431191253512;56.166217059231;-3.83378294076903;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;14;127;20;1.16763482094484;124.264230197137;-2.73576980286343;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;15;71;40;1.11760545227844;61.8317867942557;-9.16821320574432;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;16;40;90;1.03435004927996;39.1476458610994;-0.852354138900594;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;17;162;-90;1.83431937566638;155.734798390325;-6.26520160967533;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;18;172;-90;2.31764844225836;173.386137414111;1.38613741411089;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;19;99;80;2.05100470749039;114.169518665236;15.1695186652362;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;20;9;70;1.88429830588393;6.5071922254059;-2.4928077745941;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;21;102;40;1.28429836453324;158.909383985682;56.909383985682;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;22;16;-30;1.03413011418706;10.2482898054174;-5.75171019458263;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;23;122;50;1.26764341307535;114.431168141424;-7.56883185857637;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;24;89;-60;1.40100149643877;95.7188667514274;6.71886675142738;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;25;161;-50;1.18431587136638;153.056079577364;-7.94392042263595;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;26;149;10;1.18435340695578;158.794250753571;9.79425075357091;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;27;157;60;1.05099063164471;153.044000933925;-3.95599906607526;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;28;49;-60;2.20100337321855;27.7323137148584;-21.2676862851416;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;29;40;30;1.13458150897168;50.5191142517356;10.5191142517356;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;30;84;10;1.26762581826824;73.698788749394;-10.301211250606;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;31;110;-70;1.50092621998738;131.467072704281;21.4670727042811;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;32;148;-10;1.96764050993261;149.313537566339;1.31353756633928;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;33;140;40;1.75098069057822;146.911361770995;6.91136177099486;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;34;179;0;2.28433502038297;167.212206888886;-11.7877931111136;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;35;166;-80;1.13427359984144;162.725749718957;-3.27425028104329;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;6;36;107;30;1.18431323214554;85.3303577035028;-21.6696422964972;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;1;92;30;1.06800129145904;93.1441913269648;1.1441913269648;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;2;81;-30;2.13431201517142;72.0269042897883;-8.97309571021165;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;3;31;-50;2.06766405765029;32.4408766368136;1.44087663681357;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;4;98;-60;1.93430920000264;103.638757368935;5.63875736893496;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;5;53;-30;2.21762929324268;31.6417518682849;-21.3582481317151;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;6;82;0;1.750941102262;65.4547725744497;-16.5452274255503;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;7;122;-70;3.30098322716367;129.46612274637;7.46612274637036;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;8;111;-20;1.48429942022176;109.954163023047;-1.04583697695276;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;9;3;10;1.95091752522058;3.13758604263161;0.137586042631611;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;10;36;-70;1.75096074979683;27.6820501039898;-8.31794989601021;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;11;32;10;2.30131752850502;40.3487464997828;8.34874649978283;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;12;157;-60;2.60097117472014;150.486100329093;-6.51389967090725;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;13;45;-70;1.8176717553788;42.457112606642;-2.54288739335797;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;14;147;0;1.45093585314407;151.65383809062;4.65383809061979;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;15;168;-80;2.01763117002247;169.499214102371;1.49921410237141;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;16;150;-50;2.2509735060321;154.603221517706;4.60322151770566;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;17;137;20;1.917707619461;137.19459894348;0.194598943480486;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;18;58;-30;1.91765454179131;37.703054350078;-20.296945649922;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;19;122;0;1.80095492884811;109.676090096483;-12.3239099035167;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;20;158;-20;2.18430355500095;167.199272980158;9.1992729801581;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;21;7;0;1.81763275355479;22.2379094510967;15.2379094510967;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;22;64;60;1.75098157031971;59.4780414017009;-4.52195859829912;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;23;121;-90;1.13432521127652;110.581133909663;-10.4188660903366;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;24;86;-70;2.10096985510972;90.6646575979026;4.6646575979026;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;25;139;50;1.60099052900841;124.223599274091;-14.7764007259091;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;26;111;-60;2.03427556459519;116.738204240604;5.73820424060445;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;27;27;-20;2.0843342579401;42.2327319469938;15.2327319469938;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;28;146;40;1.41766026010373;126.778653589264;-19.2213464107357;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;29;108;80;1.26766042138934;104.333389168464;-3.66661083153649;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;30;95;-60;1.21764336908927;93.6825565526204;-1.31744344737965;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;31;143;10;1.75098860824164;136.895927409424;-6.10407259057601;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;32;52;-40;1.43426272038596;38.3791309691542;-13.6208690308458;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;33;51;-20;1.01759539391333;54.991422241255;3.99142224125501;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;34;13;80;1.78431024102792;25.9755987410802;12.9755987410802;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;35;63;50;1.5675756437422;65.10099594912;2.10099594912002;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;7;36;45;60;2.98431217645793;35.8522046266165;-9.14779537338352;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;1;37;-30;1.150959635459;30.6091136622057;-6.39088633779426;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;2;43;50;1.28432035804326;41.9022180967773;-1.09778190322271;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;3;77;90;1.5842945229997;45.9650937872017;-31.0349062127983;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;4;163;-40;1.21763926363383;151.740481851354;-11.2595181486458;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;5;3;20;1.46762100902197;18.515393902206;15.515393902206;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;6;86;-40;1.48427947944037;84.6162302118668;-1.38376978813324;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;7;59;60;1.68433009383625;49.907060329782;-9.09293967021797;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;8;134;-10;2.25095092602987;125.996315853711;-8.00368414628861;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;9;30;70;2.10097865251373;30.6546337456786;0.654633745678616;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;10;117;-10;1.35090878646588;96.8684583170362;-20.1315416829638;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;11;16;80;2.41762624347666;21.2158339897323;5.21583398973226;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;12;105;-10;1.53430210343049;105.558541584195;0.558541584195297;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;13;90;-40;2.83430148761181;86.0533581445161;-3.94664185548392;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;14;158;40;0.950943917430777;120.827070732462;-37.1729292675382;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;15;46;-20;2.56767915985984;37.6597620453079;-8.34023795469211;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;16;61;-30;2.16763130198342;53.7810641732281;-7.21893582677189;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;17;160;0;0.984292235674729;167.761960990842;7.76196099084234;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;18;141;-20;1.10097601329289;133.629632559776;-7.37036744022436;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;19;64;50;1.80093117585784;36.9244292615045;-27.0755707384955;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;20;25;60;1.88435754173588;19.4425459797952;-5.55745402020477;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;21;137;70;2.88429918562451;131.621831723274;-5.37816827672606;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;22;42;-70;1.51762369222979;50.1430542074557;8.14305420745568;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;23;141;-90;1.08432399430239;136.1285840663;-4.87141593370021;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;24;2;10;1.7343260323687;15.7050847228233;13.7050847228233;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;25;86;60;1.21763222571008;77.9489468713489;-8.05105312865112;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;26;77;50;1.18422437836762;63.0134077313334;-13.9865922686666;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;27;88;50;1.6009987399184;86.8929157581649;-1.10708424183512;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;28;45;-50;2.18432437552383;43.118652949363;-1.88134705063703;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;29;72;-10;2.36763616988083;66.2254477545767;-5.77455224542328;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;30;49;-70;1.30095360923769;44.248098655532;-4.75190134446799;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
25;8;31;4;20;1.13428972841484;21.2264236554457;17.2264236554457;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
