obs;theta;resp;error;rt;block;delta;study;experiment;stimulus;expnum
10;153;144;-9;0.842788934707642;2;-6;Lau & Maus (2019);Experiment 1;Orientation;1
10;47;38;-9;0.972779989242554;2;-74;Lau & Maus (2019);Experiment 1;Orientation;1
10;61;56;-5;0.772787094116211;2;-14;Lau & Maus (2019);Experiment 1;Orientation;1
10;168;1;13;0.732759952545166;2;73;Lau & Maus (2019);Experiment 1;Orientation;1
10;126;122;-4;1.27277278900146;2;42;Lau & Maus (2019);Experiment 1;Orientation;1
10;92;80;-12;0.972823858261108;2;34;Lau & Maus (2019);Experiment 1;Orientation;1
10;174;170;-4;0.662911891937256;2;-82;Lau & Maus (2019);Experiment 1;Orientation;1
10;22;23;1;0.742906093597412;2;-28;Lau & Maus (2019);Experiment 1;Orientation;1
10;46;40;-6;1.60290503501892;2;-24;Lau & Maus (2019);Experiment 1;Orientation;1
10;71;3;-68;0.533730983734131;2;-25;Lau & Maus (2019);Experiment 1;Orientation;1
10;45;45;0;0.6528639793396;2;26;Lau & Maus (2019);Experiment 1;Orientation;1
10;106;108;2;1.18278098106384;2;-61;Lau & Maus (2019);Experiment 1;Orientation;1
10;92;94;2;2.52344799041748;2;14;Lau & Maus (2019);Experiment 1;Orientation;1
10;111;41;-70;1.05272507667542;2;-19;Lau & Maus (2019);Experiment 1;Orientation;1
10;15;13;-2;0.812988042831421;2;-84;Lau & Maus (2019);Experiment 1;Orientation;1
10;19;10;-9;1.00282597541809;2;-4;Lau & Maus (2019);Experiment 1;Orientation;1
10;101;92;-9;1.57274079322815;2;-82;Lau & Maus (2019);Experiment 1;Orientation;1
10;56;50;-6;0.792750120162964;2;45;Lau & Maus (2019);Experiment 1;Orientation;1
10;92;90;-2;0.912785053253174;2;-36;Lau & Maus (2019);Experiment 1;Orientation;1
10;169;173;4;0.722731113433838;2;-77;Lau & Maus (2019);Experiment 1;Orientation;1
10;78;78;0;0.892911911010742;3;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
10;10;19;9;0.692786931991577;3;68;Lau & Maus (2019);Experiment 1;Orientation;1
10;119;117;-2;0.692740201950073;3;71;Lau & Maus (2019);Experiment 1;Orientation;1
10;40;30;-10;0.702778100967407;3;79;Lau & Maus (2019);Experiment 1;Orientation;1
10;34;23;-11;0.612766027450562;3;6;Lau & Maus (2019);Experiment 1;Orientation;1
10;1;8;7;0.632727861404419;3;33;Lau & Maus (2019);Experiment 1;Orientation;1
10;48;49;1;0.552857875823975;3;-47;Lau & Maus (2019);Experiment 1;Orientation;1
10;49;52;3;0.832748889923096;3;-1;Lau & Maus (2019);Experiment 1;Orientation;1
10;96;98;2;0.952905893325806;3;-47;Lau & Maus (2019);Experiment 1;Orientation;1
10;9;25;16;1.51323413848877;3;87;Lau & Maus (2019);Experiment 1;Orientation;1
10;107;103;-4;1.39292001724243;3;82;Lau & Maus (2019);Experiment 1;Orientation;1
10;168;156;-12;1.42274904251099;3;-61;Lau & Maus (2019);Experiment 1;Orientation;1
10;48;60;12;0.992809057235718;3;-60;Lau & Maus (2019);Experiment 1;Orientation;1
10;72;64;-8;0.932787895202637;3;-24;Lau & Maus (2019);Experiment 1;Orientation;1
10;62;56;-6;1.05328011512756;3;10;Lau & Maus (2019);Experiment 1;Orientation;1
10;92;91;-1;1.46272706985474;3;-30;Lau & Maus (2019);Experiment 1;Orientation;1
10;109;108;-1;0.933112859725952;3;-17;Lau & Maus (2019);Experiment 1;Orientation;1
10;40;49;9;0.842793941497803;3;69;Lau & Maus (2019);Experiment 1;Orientation;1
10;158;156;-2;1.31364107131958;3;62;Lau & Maus (2019);Experiment 1;Orientation;1
10;34;32;-2;1.13278198242188;3;-56;Lau & Maus (2019);Experiment 1;Orientation;1
10;123;123;0;1.57269406318665;3;-89;Lau & Maus (2019);Experiment 1;Orientation;1
10;109;106;-3;1.35274791717529;3;14;Lau & Maus (2019);Experiment 1;Orientation;1
10;161;164;3;0.982749938964844;3;-52;Lau & Maus (2019);Experiment 1;Orientation;1
10;59;54;-5;0.752691030502319;3;-78;Lau & Maus (2019);Experiment 1;Orientation;1
10;54;56;2;1.2628231048584;3;5;Lau & Maus (2019);Experiment 1;Orientation;1
10;47;57;10;0.952821969985962;3;7;Lau & Maus (2019);Experiment 1;Orientation;1
10;143;143;0;0.802892923355103;3;84;Lau & Maus (2019);Experiment 1;Orientation;1
10;50;44;-6;0.65280818939209;3;-87;Lau & Maus (2019);Experiment 1;Orientation;1
10;153;158;5;0.59279203414917;3;77;Lau & Maus (2019);Experiment 1;Orientation;1
10;22;31;9;1.02273201942444;3;-49;Lau & Maus (2019);Experiment 1;Orientation;1
10;136;143;7;1.00264596939087;3;66;Lau & Maus (2019);Experiment 1;Orientation;1
10;92;73;-19;1.082848072052;3;44;Lau & Maus (2019);Experiment 1;Orientation;1
10;149;159;10;0.632781028747559;3;-57;Lau & Maus (2019);Experiment 1;Orientation;1
10;65;56;-9;0.952790021896362;3;84;Lau & Maus (2019);Experiment 1;Orientation;1
10;123;114;-9;1.15276098251343;3;-58;Lau & Maus (2019);Experiment 1;Orientation;1
10;140;126;-14;0.902824878692627;3;-17;Lau & Maus (2019);Experiment 1;Orientation;1
10;146;159;13;1.36326813697815;3;-6;Lau & Maus (2019);Experiment 1;Orientation;1
10;61;72;11;1.01279211044312;3;85;Lau & Maus (2019);Experiment 1;Orientation;1
10;91;93;2;1.24275398254395;3;-30;Lau & Maus (2019);Experiment 1;Orientation;1
10;142;144;2;1.38264417648315;3;-51;Lau & Maus (2019);Experiment 1;Orientation;1
10;98;101;3;2.45272493362427;3;44;Lau & Maus (2019);Experiment 1;Orientation;1
10;143;121;-22;2.41275596618652;3;-45;Lau & Maus (2019);Experiment 1;Orientation;1
10;129;128;-1;0.902776956558228;3;14;Lau & Maus (2019);Experiment 1;Orientation;1
10;6;177;-9;1.98305702209473;3;-57;Lau & Maus (2019);Experiment 1;Orientation;1
10;60;45;-15;0.882764101028442;3;-54;Lau & Maus (2019);Experiment 1;Orientation;1
10;25;20;-5;0.622663021087646;3;35;Lau & Maus (2019);Experiment 1;Orientation;1
10;119;118;-1;1.09269905090332;3;86;Lau & Maus (2019);Experiment 1;Orientation;1
10;177;179;2;1.00281381607056;3;-58;Lau & Maus (2019);Experiment 1;Orientation;1
10;1;3;2;1.03278994560242;3;-4;Lau & Maus (2019);Experiment 1;Orientation;1
10;98;67;-31;1.20276308059692;3;83;Lau & Maus (2019);Experiment 1;Orientation;1
10;131;140;9;0.943108081817627;3;-33;Lau & Maus (2019);Experiment 1;Orientation;1
10;81;72;-9;0.9531409740448;3;50;Lau & Maus (2019);Experiment 1;Orientation;1
10;103;113;10;2.52276086807251;3;-22;Lau & Maus (2019);Experiment 1;Orientation;1
10;133;136;3;1.0426881313324;3;-30;Lau & Maus (2019);Experiment 1;Orientation;1
10;171;177;6;1.03319692611694;3;-38;Lau & Maus (2019);Experiment 1;Orientation;1
10;43;79;36;1.54269003868103;3;-52;Lau & Maus (2019);Experiment 1;Orientation;1
10;15;8;-7;1.03276491165161;3;28;Lau & Maus (2019);Experiment 1;Orientation;1
10;95;87;-8;1.38268494606018;3;-80;Lau & Maus (2019);Experiment 1;Orientation;1
10;24;30;6;1.9727029800415;3;71;Lau & Maus (2019);Experiment 1;Orientation;1
10;158;31;53;1.41290402412415;3;46;Lau & Maus (2019);Experiment 1;Orientation;1
10;16;28;12;1.06270480155945;3;-38;Lau & Maus (2019);Experiment 1;Orientation;1
10;148;145;-3;1.04268884658813;3;48;Lau & Maus (2019);Experiment 1;Orientation;1
10;133;47;-86;1.30272793769836;3;15;Lau & Maus (2019);Experiment 1;Orientation;1
10;53;55;2;0.822797060012817;3;80;Lau & Maus (2019);Experiment 1;Orientation;1
10;94;126;32;8.43305993080139;3;-41;Lau & Maus (2019);Experiment 1;Orientation;1
10;49;35;-14;1.03307700157166;3;45;Lau & Maus (2019);Experiment 1;Orientation;1
10;75;74;-1;1.29277992248535;3;-26;Lau & Maus (2019);Experiment 1;Orientation;1
10;40;46;6;0.812869071960449;3;35;Lau & Maus (2019);Experiment 1;Orientation;1
10;64;58;-6;1.07316303253174;3;-24;Lau & Maus (2019);Experiment 1;Orientation;1
10;100;91;-9;0.95283317565918;3;-36;Lau & Maus (2019);Experiment 1;Orientation;1
10;51;44;-7;0.902823925018311;3;49;Lau & Maus (2019);Experiment 1;Orientation;1
10;164;167;3;1.01345109939575;3;67;Lau & Maus (2019);Experiment 1;Orientation;1
10;156;177;21;1.11307287216187;3;8;Lau & Maus (2019);Experiment 1;Orientation;1
10;144;18;54;0.83315896987915;3;12;Lau & Maus (2019);Experiment 1;Orientation;1
10;2;177;-5;1.67331385612488;3;-38;Lau & Maus (2019);Experiment 1;Orientation;1
10;64;63;-1;0.832787990570068;3;-62;Lau & Maus (2019);Experiment 1;Orientation;1
10;173;163;-10;1.11275911331177;3;71;Lau & Maus (2019);Experiment 1;Orientation;1
10;39;66;27;1.69283819198608;3;-46;Lau & Maus (2019);Experiment 1;Orientation;1
10;106;116;10;1.27270913124084;3;-67;Lau & Maus (2019);Experiment 1;Orientation;1
10;23;13;-10;0.923104047775269;3;83;Lau & Maus (2019);Experiment 1;Orientation;1
10;97;108;11;2.43329191207886;3;-74;Lau & Maus (2019);Experiment 1;Orientation;1
10;101;45;-56;1.46278190612793;3;-4;Lau & Maus (2019);Experiment 1;Orientation;1
10;112;118;6;1.16322493553162;3;-11;Lau & Maus (2019);Experiment 1;Orientation;1
10;6;177;-9;1.0428991317749;3;-74;Lau & Maus (2019);Experiment 1;Orientation;1
10;131;113;-18;0.652857065200806;3;55;Lau & Maus (2019);Experiment 1;Orientation;1
10;174;179;5;1.02263498306274;3;-43;Lau & Maus (2019);Experiment 1;Orientation;1
10;20;178;-22;1.00338292121887;3;-26;Lau & Maus (2019);Experiment 1;Orientation;1
10;108;113;5;1.11277008056641;3;-88;Lau & Maus (2019);Experiment 1;Orientation;1
10;163;170;7;0.792754888534546;3;-55;Lau & Maus (2019);Experiment 1;Orientation;1
10;68;60;-8;2.09282994270325;3;-85;Lau & Maus (2019);Experiment 1;Orientation;1
10;172;44;52;3.46283292770386;3;76;Lau & Maus (2019);Experiment 1;Orientation;1
10;175;178;3;2.06274509429932;3;-3;Lau & Maus (2019);Experiment 1;Orientation;1
10;129;127;-2;1.14306497573853;3;46;Lau & Maus (2019);Experiment 1;Orientation;1
10;39;29;-10;0.622807025909424;3;90;Lau & Maus (2019);Experiment 1;Orientation;1
10;76;73;-3;0.972875118255615;3;-37;Lau & Maus (2019);Experiment 1;Orientation;1
10;38;25;-13;0.8628830909729;3;38;Lau & Maus (2019);Experiment 1;Orientation;1
10;14;14;0;0.662715911865234;3;24;Lau & Maus (2019);Experiment 1;Orientation;1
10;113;111;-2;0.942816019058228;3;81;Lau & Maus (2019);Experiment 1;Orientation;1
10;158;150;-8;0.582850933074951;3;-45;Lau & Maus (2019);Experiment 1;Orientation;1
10;161;173;12;1.04276394844055;3;-3;Lau & Maus (2019);Experiment 1;Orientation;1
10;23;13;-10;0.68285083770752;3;-42;Lau & Maus (2019);Experiment 1;Orientation;1
10;172;169;-3;0.762740135192871;3;31;Lau & Maus (2019);Experiment 1;Orientation;1
10;10;1;-9;0.992775917053223;3;-18;Lau & Maus (2019);Experiment 1;Orientation;1
10;144;133;-11;0.522777080535889;3;46;Lau & Maus (2019);Experiment 1;Orientation;1
10;68;80;12;1.12279176712036;4;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
10;54;69;15;0.612709045410156;4;14;Lau & Maus (2019);Experiment 1;Orientation;1
10;116;122;6;0.653125047683716;4;-62;Lau & Maus (2019);Experiment 1;Orientation;1
10;143;135;-8;0.642768144607544;4;-27;Lau & Maus (2019);Experiment 1;Orientation;1
10;174;170;-4;0.752730846405029;4;-31;Lau & Maus (2019);Experiment 1;Orientation;1
10;55;49;-6;0.943217992782593;4;-61;Lau & Maus (2019);Experiment 1;Orientation;1
10;96;98;2;1.34278893470764;4;-41;Lau & Maus (2019);Experiment 1;Orientation;1
10;22;22;0;0.813075065612793;4;74;Lau & Maus (2019);Experiment 1;Orientation;1
10;179;179;0;0.88280200958252;4;23;Lau & Maus (2019);Experiment 1;Orientation;1
10;90;91;1;1.11261010169983;4;89;Lau & Maus (2019);Experiment 1;Orientation;1
10;43;43;0;1.25270915031433;4;47;Lau & Maus (2019);Experiment 1;Orientation;1
10;128;116;-12;1.19290089607239;4;-85;Lau & Maus (2019);Experiment 1;Orientation;1
10;24;25;1;1.0628879070282;4;-76;Lau & Maus (2019);Experiment 1;Orientation;1
10;161;169;8;1.22286987304688;4;43;Lau & Maus (2019);Experiment 1;Orientation;1
10;26;20;-6;0.653178215026855;4;-45;Lau & Maus (2019);Experiment 1;Orientation;1
10;166;176;10;0.8628830909729;4;40;Lau & Maus (2019);Experiment 1;Orientation;1
10;2;179;-3;1.09289503097534;4;-16;Lau & Maus (2019);Experiment 1;Orientation;1
10;104;105;1;0.902797937393188;4;78;Lau & Maus (2019);Experiment 1;Orientation;1
10;129;109;-20;0.712760925292969;4;-25;Lau & Maus (2019);Experiment 1;Orientation;1
10;155;157;2;0.932754039764404;4;-26;Lau & Maus (2019);Experiment 1;Orientation;1
10;70;84;14;0.682780981063843;4;85;Lau & Maus (2019);Experiment 1;Orientation;1
10;80;58;-22;0.682822942733765;4;-10;Lau & Maus (2019);Experiment 1;Orientation;1
10;32;34;2;0.702774047851562;4;48;Lau & Maus (2019);Experiment 1;Orientation;1
10;1;178;-3;0.722844123840332;4;31;Lau & Maus (2019);Experiment 1;Orientation;1
10;54;51;-3;0.923544883728027;4;-53;Lau & Maus (2019);Experiment 1;Orientation;1
10;144;152;8;0.712733030319214;4;-90;Lau & Maus (2019);Experiment 1;Orientation;1
10;105;94;-11;0.682717800140381;4;39;Lau & Maus (2019);Experiment 1;Orientation;1
10;151;147;-4;0.962751150131226;4;-46;Lau & Maus (2019);Experiment 1;Orientation;1
10;23;34;11;0.702722072601318;4;-52;Lau & Maus (2019);Experiment 1;Orientation;1
10;113;111;-2;0.642744064331055;4;-90;Lau & Maus (2019);Experiment 1;Orientation;1
10;55;71;16;0.982735872268677;4;58;Lau & Maus (2019);Experiment 1;Orientation;1
10;152;148;-4;0.662728071212769;4;83;Lau & Maus (2019);Experiment 1;Orientation;1
10;28;34;6;0.68274188041687;4;-56;Lau & Maus (2019);Experiment 1;Orientation;1
10;90;77;-13;0.702741861343384;4;-62;Lau & Maus (2019);Experiment 1;Orientation;1
10;168;146;-22;0.622720956802368;4;-78;Lau & Maus (2019);Experiment 1;Orientation;1
10;126;117;-9;1.44267106056213;4;42;Lau & Maus (2019);Experiment 1;Orientation;1
10;31;30;-1;0.812774896621704;4;-85;Lau & Maus (2019);Experiment 1;Orientation;1
10;118;119;1;0.942728996276855;4;-87;Lau & Maus (2019);Experiment 1;Orientation;1
10;22;35;13;0.912733793258667;4;-84;Lau & Maus (2019);Experiment 1;Orientation;1
10;70;79;9;1.7326819896698;4;-48;Lau & Maus (2019);Experiment 1;Orientation;1
10;75;69;-6;0.832746982574463;4;-5;Lau & Maus (2019);Experiment 1;Orientation;1
10;163;170;7;1.17267394065857;4;-88;Lau & Maus (2019);Experiment 1;Orientation;1
10;61;51;-10;0.672738075256348;4;-78;Lau & Maus (2019);Experiment 1;Orientation;1
10;24;25;1;0.672744989395142;4;37;Lau & Maus (2019);Experiment 1;Orientation;1
10;164;169;5;0.812729120254517;4;40;Lau & Maus (2019);Experiment 1;Orientation;1
10;79;67;-12;1.08274507522583;4;85;Lau & Maus (2019);Experiment 1;Orientation;1
10;7;16;9;0.81272292137146;4;72;Lau & Maus (2019);Experiment 1;Orientation;1
10;54;62;8;0.692738056182861;4;-47;Lau & Maus (2019);Experiment 1;Orientation;1
10;53;53;0;1.08270907402039;4;1;Lau & Maus (2019);Experiment 1;Orientation;1
10;5;179;-6;0.792888879776001;4;48;Lau & Maus (2019);Experiment 1;Orientation;1
10;160;167;7;0.542733192443848;4;25;Lau & Maus (2019);Experiment 1;Orientation;1
10;91;87;-4;1.33292484283447;4;69;Lau & Maus (2019);Experiment 1;Orientation;1
10;122;125;3;0.872624158859253;4;-31;Lau & Maus (2019);Experiment 1;Orientation;1
10;126;122;-4;0.722811937332153;4;-4;Lau & Maus (2019);Experiment 1;Orientation;1
10;27;33;6;1.11283802986145;4;-81;Lau & Maus (2019);Experiment 1;Orientation;1
10;11;19;8;1.00280404090881;4;16;Lau & Maus (2019);Experiment 1;Orientation;1
10;82;79;-3;0.60279393196106;4;-71;Lau & Maus (2019);Experiment 1;Orientation;1
10;173;8;15;0.883169174194336;4;89;Lau & Maus (2019);Experiment 1;Orientation;1
10;2;1;-1;0.64275598526001;4;-9;Lau & Maus (2019);Experiment 1;Orientation;1
10;103;95;-8;1.29268598556519;4;79;Lau & Maus (2019);Experiment 1;Orientation;1
10;86;96;10;1.03273510932922;4;17;Lau & Maus (2019);Experiment 1;Orientation;1
10;140;136;-4;0.802766084671021;4;-54;Lau & Maus (2019);Experiment 1;Orientation;1
10;179;1;2;0.972888946533203;4;-39;Lau & Maus (2019);Experiment 1;Orientation;1
10;139;117;-22;1.10277891159058;4;40;Lau & Maus (2019);Experiment 1;Orientation;1
10;119;126;7;0.792808055877686;4;20;Lau & Maus (2019);Experiment 1;Orientation;1
10;78;66;-12;0.862756967544556;4;41;Lau & Maus (2019);Experiment 1;Orientation;1
10;63;51;-12;0.682790040969849;4;15;Lau & Maus (2019);Experiment 1;Orientation;1
10;161;149;-12;1.00286602973938;4;82;Lau & Maus (2019);Experiment 1;Orientation;1
10;29;39;10;0.76307487487793;4;-48;Lau & Maus (2019);Experiment 1;Orientation;1
10;179;173;-6;0.822841882705688;4;30;Lau & Maus (2019);Experiment 1;Orientation;1
10;80;63;-17;1.12280797958374;4;-81;Lau & Maus (2019);Experiment 1;Orientation;1
10;116;108;-8;0.992810964584351;4;-36;Lau & Maus (2019);Experiment 1;Orientation;1
10;90;93;3;0.972959995269775;4;26;Lau & Maus (2019);Experiment 1;Orientation;1
10;174;168;-6;1.07275891304016;4;-84;Lau & Maus (2019);Experiment 1;Orientation;1
10;149;148;-1;1.14281582832336;4;25;Lau & Maus (2019);Experiment 1;Orientation;1
10;49;47;-2;0.822964906692505;4;-80;Lau & Maus (2019);Experiment 1;Orientation;1
10;73;73;0;1.22309613227844;4;-24;Lau & Maus (2019);Experiment 1;Orientation;1
10;13;8;-5;0.702636957168579;4;60;Lau & Maus (2019);Experiment 1;Orientation;1
10;35;36;1;1.0828161239624;4;-22;Lau & Maus (2019);Experiment 1;Orientation;1
10;54;62;8;0.743216037750244;4;-19;Lau & Maus (2019);Experiment 1;Orientation;1
10;91;165;74;0.673221826553345;4;-37;Lau & Maus (2019);Experiment 1;Orientation;1
10;141;136;-5;0.882799863815308;4;-50;Lau & Maus (2019);Experiment 1;Orientation;1
10;135;120;-15;0.723443031311035;4;6;Lau & Maus (2019);Experiment 1;Orientation;1
10;122;125;3;0.732958078384399;4;13;Lau & Maus (2019);Experiment 1;Orientation;1
10;141;130;-11;0.712760925292969;4;-19;Lau & Maus (2019);Experiment 1;Orientation;1
10;79;76;-3;0.952822923660278;4;62;Lau & Maus (2019);Experiment 1;Orientation;1
10;103;108;5;0.942689895629883;4;-24;Lau & Maus (2019);Experiment 1;Orientation;1
10;54;53;-1;0.782788991928101;4;49;Lau & Maus (2019);Experiment 1;Orientation;1
10;39;22;-17;0.712817192077637;4;15;Lau & Maus (2019);Experiment 1;Orientation;1
10;129;116;-13;0.962800979614258;4;-90;Lau & Maus (2019);Experiment 1;Orientation;1
10;40;54;14;0.772758960723877;4;89;Lau & Maus (2019);Experiment 1;Orientation;1
10;164;140;-24;0.762795925140381;4;56;Lau & Maus (2019);Experiment 1;Orientation;1
10;122;119;-3;0.512773990631104;4;42;Lau & Maus (2019);Experiment 1;Orientation;1
10;76;71;-5;0.872761964797974;4;46;Lau & Maus (2019);Experiment 1;Orientation;1
10;20;30;10;0.682759046554565;4;56;Lau & Maus (2019);Experiment 1;Orientation;1
10;138;130;-8;1.18288993835449;4;62;Lau & Maus (2019);Experiment 1;Orientation;1
10;99;93;-6;1.19280505180359;4;39;Lau & Maus (2019);Experiment 1;Orientation;1
10;55;45;-10;0.673089027404785;4;44;Lau & Maus (2019);Experiment 1;Orientation;1
10;163;156;-7;0.813171148300171;4;72;Lau & Maus (2019);Experiment 1;Orientation;1
10;176;175;-1;0.872817039489746;4;-13;Lau & Maus (2019);Experiment 1;Orientation;1
10;43;22;-21;0.802791118621826;4;-47;Lau & Maus (2019);Experiment 1;Orientation;1
10;175;3;8;0.612767219543457;4;48;Lau & Maus (2019);Experiment 1;Orientation;1
10;1;1;0;0.782878875732422;4;-6;Lau & Maus (2019);Experiment 1;Orientation;1
10;156;164;8;0.842793941497803;4;25;Lau & Maus (2019);Experiment 1;Orientation;1
11;160;144;-16;3.77314114570618;1;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
11;90;93;3;4.88272309303284;1;70;Lau & Maus (2019);Experiment 1;Orientation;1
11;172;165;-7;1.77273201942444;1;-82;Lau & Maus (2019);Experiment 1;Orientation;1
11;113;105;-8;3.45283579826355;1;59;Lau & Maus (2019);Experiment 1;Orientation;1
11;49;53;4;3.40283608436584;1;64;Lau & Maus (2019);Experiment 1;Orientation;1
11;110;98;-12;2.77279806137085;1;-61;Lau & Maus (2019);Experiment 1;Orientation;1
11;59;70;11;3.86286807060242;1;51;Lau & Maus (2019);Experiment 1;Orientation;1
11;112;87;-25;1.37269306182861;1;-53;Lau & Maus (2019);Experiment 1;Orientation;1
11;163;132;-31;3.55268979072571;1;-51;Lau & Maus (2019);Experiment 1;Orientation;1
11;4;171;-13;1.04280996322632;1;-21;Lau & Maus (2019);Experiment 1;Orientation;1
11;136;132;-4;2.57280993461609;1;48;Lau & Maus (2019);Experiment 1;Orientation;1
11;36;33;-3;2.15275001525879;1;-80;Lau & Maus (2019);Experiment 1;Orientation;1
11;90;91;1;2.45315718650818;1;-54;Lau & Maus (2019);Experiment 1;Orientation;1
11;115;105;-10;1.38266491889954;1;-25;Lau & Maus (2019);Experiment 1;Orientation;1
11;113;110;-3;2.86273789405823;1;2;Lau & Maus (2019);Experiment 1;Orientation;1
11;93;90;-3;2.23278498649597;1;20;Lau & Maus (2019);Experiment 1;Orientation;1
11;74;84;10;3.67285895347595;1;19;Lau & Maus (2019);Experiment 1;Orientation;1
11;63;75;12;6.82299900054932;1;11;Lau & Maus (2019);Experiment 1;Orientation;1
11;92;87;-5;0.722862958908081;1;-29;Lau & Maus (2019);Experiment 1;Orientation;1
11;118;114;-4;1.32269501686096;1;-26;Lau & Maus (2019);Experiment 1;Orientation;1
11;155;128;-27;2.93267798423767;1;-37;Lau & Maus (2019);Experiment 1;Orientation;1
11;91;91;0;4.09288692474365;1;64;Lau & Maus (2019);Experiment 1;Orientation;1
11;43;57;14;2.77280807495117;1;48;Lau & Maus (2019);Experiment 1;Orientation;1
11;56;55;-1;2.96281385421753;1;-13;Lau & Maus (2019);Experiment 1;Orientation;1
11;117;123;6;1.13280510902405;1;-61;Lau & Maus (2019);Experiment 1;Orientation;1
11;81;85;4;10.0832808017731;1;36;Lau & Maus (2019);Experiment 1;Orientation;1
11;165;156;-9;2.73281192779541;1;-84;Lau & Maus (2019);Experiment 1;Orientation;1
11;39;45;6;3.94285702705383;1;-54;Lau & Maus (2019);Experiment 1;Orientation;1
11;96;100;4;3.98294401168823;1;-57;Lau & Maus (2019);Experiment 1;Orientation;1
11;67;63;-4;2.32309794425964;1;29;Lau & Maus (2019);Experiment 1;Orientation;1
11;93;88;-5;1.69292497634888;1;-26;Lau & Maus (2019);Experiment 1;Orientation;1
11;88;91;3;3.07284688949585;1;5;Lau & Maus (2019);Experiment 1;Orientation;1
11;102;116;14;3.60289001464844;1;-14;Lau & Maus (2019);Experiment 1;Orientation;1
11;4;33;29;3.23283696174622;1;-82;Lau & Maus (2019);Experiment 1;Orientation;1
