obs;theta;resp;error;delta;block;rt;cond;study;experiment;stimulus;expnum
4;60;60.7142857142857;0.714285714285722;-60;19;1.91238701576367;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;140.428571428571;5.42857142857144;-75;19;1.36370718383114;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;49;-11;75;19;1.79604294747696;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;75;55.2857142857143;-19.7142857142857;-15;19;2.42784308252158;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;77;-13;-15;19;1.61314484014292;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;149.428571428571;-0.571428571428555;-60;19;1.74614509515231;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;59.1428571428571;-0.857142857142861;90;19;1.71287292346824;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;2.57142857142857;2.57142857142857;60;19;1.74614538153401;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;125;20;75;19;2.09530616088887;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;65;5;45;19;1.38039911797387;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;124;4;-60;19;1.46349650141201;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;93.7142857142857;3.71428571428572;30;19;1.58007217827253;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;157.142857142857;-7.85714285714286;-75;19;1.59649241983425;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;106.714285714286;1.71428571428572;60;19;1.09774721827125;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;75;71.2857142857143;-3.71428571428571;30;19;1.82922178076115;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;158;8;-75;19;2.2118145537388;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;159.714285714286;-5.28571428571428;-15;19;1.4469612519606;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;15;16.7142857142857;1.71428571428572;-30;19;1.79611330729676;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;15;14.2857142857143;-0.714285714285708;0;19;1.67971872043563;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;161.714285714286;-3.28571428571428;30;19;1.26406388881151;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;146.285714285714;11.2857142857143;30;19;1.62977109366329;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;168;3;-30;19;1.76274517388083;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;29.1428571428571;-15.8571428571429;-60;19;2.31157171365339;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;75;56.4285714285714;-18.5714285714286;-30;19;1.71292338581407;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;32;2;45;19;1.29725127480924;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;153.714285714286;-11.2857142857143;45;19;1.62989214339177;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;146.285714285714;-3.71428571428572;15;19;2.24494207074167;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;61.1428571428571;1.14285714285714;90;19;2.76029943997855;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;40.1428571428571;10.1428571428571;30;19;1.99553109516273;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;118;-2;-90;19;1.62973465831601;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;119.285714285714;14.2857142857143;15;19;2.04546994433622;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;133.714285714286;-1.28571428571428;-30;19;1.92906081918045;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;78.4285714285714;-11.5714285714286;45;19;2.79361779629835;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;148.714285714286;-1.28571428571428;-60;19;2.66057922673644;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;39.2857142857143;9.28571428571428;-60;19;2.06204972413252;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;147.714285714286;12.7142857142857;75;19;2.34471473799204;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;120.428571428571;15.4285714285714;30;19;2.02890595828649;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;39.7142857142857;9.71428571428572;75;19;2.87670896397321;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;36.1428571428571;-8.85714285714286;-15;19;2.07869439208298;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;107.857142857143;2.85714285714286;-60;19;1.72949649210204;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;114.857142857143;9.85714285714286;0;19;1.62984378775582;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;106.285714285714;1.28571428571428;0;19;1.5798817378527;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;162.714285714286;-2.28571428571428;NaN;20;1.57990656408947;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;131.285714285714;11.2857142857143;45;20;1.92909231057274;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;26.5714285714286;-3.42857142857143;90;20;2.32811093237251;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;35.1428571428571;5.14285714285714;0;20;1.44691013172269;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;113.714285714286;-6.28571428571428;-90;20;1.14764122865745;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;75;66.8571428571429;-8.14285714285714;45;20;1.57987198510091;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;127;-8;-60;20;1.24737865594216;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;125.285714285714;5.28571428571428;15;20;1.64643317746231;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;75;67.7142857142857;-7.28571428571429;45;20;1.34711539038108;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;10.2857142857143;10.2857142857143;75;20;1.49678552517435;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;135.714285714286;0.714285714285722;45;20;1.91246087377658;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;56.8571428571429;11.8571428571429;90;20;1.31392277171835;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;15;14.1428571428571;-0.857142857142861;30;20;2.11196334249689;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;154.428571428571;19.4285714285714;60;20;1.61307570428471;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;16.4285714285714;-13.5714285714286;-75;20;1.46359236515127;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;133.571428571429;13.5714285714286;-90;20;1.66303320380393;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;120;-15;-15;20;2.02879839960951;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;1.14285714285714;1.14285714285714;-45;20;1.74615828451351;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;64.8571428571429;4.85714285714286;-60;20;2.42765962975682;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;126.428571428571;6.42857142857144;-60;20;2.27814550083713;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;15;22.8571428571429;7.85714285714286;-75;20;1.62977253872668;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;162.571428571429;-2.42857142857144;30;20;1.87919908997719;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;101.857142857143;-3.14285714285714;60;20;1.46352012536954;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;110.857142857143;5.85714285714286;0;20;2.34478835898335;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;75;74.5714285714286;-0.428571428571431;30;20;2.56084501577425;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;90.5714285714286;0.571428571428555;-15;20;1.69627703772858;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;89.8571428571429;-0.142857142857139;0;20;1.29723228866351;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;72.8571428571429;12.8571428571429;30;20;2.44443475219305;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;4.42857142857143;4.42857142857143;60;20;2.36138126888545;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;26.8571428571429;-3.14285714285714;-30;20;2.16168996921624;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;147.142857142857;-2.85714285714286;60;20;1.74618964450201;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;174.142857142857;9.14285714285714;-15;20;1.26406066564959;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;30.4285714285714;-14.5714285714286;-60;20;1.94569027994294;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;54.1428571428571;-5.85714285714286;-15;20;1.59652518265648;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;148.142857142857;13.1428571428571;-75;20;2.94329080669559;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;75;78.2857142857143;3.28571428571429;60;20;2.76043437575572;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;44.5714285714286;-0.428571428571431;30;20;1.89576148436754;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;75;70.8571428571429;-4.14285714285714;-30;20;3.09295653156005;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;80.2857142857143;-9.71428571428571;-15;20;2.34470382062136;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;30.1428571428571;0.142857142857139;60;20;2.86013565791654;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;79.4285714285714;-10.5714285714286;-60;20;2.32806901322328;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;100.714285714286;-4.28571428571428;-15;20;1.81273251882521;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;136.571428571429;1.57142857142856;-30;20;1.31386877773912;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;85.7142857142857;-4.28571428571429;45;20;1.74614318556269;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;177.571428571429;-2.42857142857144;90;20;1.96235342317959;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;52.5714285714286;7.57142857142857;-45;20;1.51336227511638;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;86.2857142857143;-3.71428571428571;-45;20;2.17844791401876;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;165.857142857143;0.857142857142861;-75;20;1.54658820966142;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;106.285714285714;1.28571428571428;60;20;1.39712249563308;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;87.4285714285714;-2.57142857142857;15;20;1.86252112209331;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;166.857142857143;-13.1428571428571;90;20;2.27826506562997;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;133.428571428571;13.4285714285714;60;20;2.04555874786456;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;54.7142857142857;-5.28571428571428;60;20;2.72710831306176;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;44.8571428571429;-0.142857142857139;15;20;1.46354994803551;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;145;-5;75;20;1.86246906238375;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;15;15.2857142857143;0.285714285714292;-45;20;1.53009589703288;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;87.1428571428571;-2.85714285714286;-75;20;1.66303583097761;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;15;22.2857142857143;7.28571428571428;75;20;1.7961319728638;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;165.285714285714;0.285714285714278;30;20;1.04789693749626;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;149;-1;15;20;2.11194184882334;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;163.285714285714;-1.71428571428572;NaN;21;2.0122041622235;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;114.428571428571;-5.57142857142856;45;21;2.41113889383269;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;178.142857142857;-1.85714285714286;-60;21;1.97895884426543;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;33.1428571428571;3.14285714285714;-30;21;2.69385642529232;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;118.285714285714;-1.71428571428572;-90;21;1.84593647255679;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;111.714285714286;-8.28571428571428;0;21;0.864956859877566;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;136.857142857143;1.85714285714286;-15;21;1.94566409246181;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;133.142857142857;13.1428571428571;15;21;1.99557626229944;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;84;-6;30;21;1.77937450938043;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;3;3;90;21;1.67962128604995;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;155.285714285714;20.2857142857143;45;21;1.84601424369612;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;169.285714285714;4.28571428571428;-30;21;1.546596735192;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;15;22.1428571428571;7.14285714285714;-30;21;1.62976414256264;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;136.571428571429;1.57142857142856;60;21;1.4137215326482;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;157.285714285714;7.28571428571428;-15;21;1.76263941539219;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;128.428571428571;8.42857142857144;30;21;1.61325358273461;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;135.142857142857;0.142857142857139;-15;21;1.67964922494139;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;72.4285714285714;-17.5714285714286;45;21;2.19497374966159;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;50.1428571428571;-9.85714285714286;30;21;1.72959462931613;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;135;133;-2;-75;21;1.71298000754905;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;86.2857142857143;-3.71428571428571;45;21;1.64648202178068;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;75;76.1428571428571;1.14285714285714;15;21;1.49678709634463;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;77;-13;-15;21;1.9789396924607;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;15;23.8571428571429;8.85714285714286;75;21;1.94568764950964;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;51.2857142857143;-8.71428571428572;-45;21;1.4800616329303;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;6.28571428571429;6.28571428571429;60;21;3.24255409787293;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;59.5714285714286;-0.428571428571431;-60;21;1.77938306209398;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;67.2857142857143;7.28571428571429;0;21;1.86259966908256;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;124.571428571429;4.57142857142856;-60;21;1.99546233544243;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;60;50.4285714285714;-9.57142857142857;60;21;1.53003360156436;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;162.857142857143;-2.14285714285714;75;21;1.76276587840402;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;109.428571428571;4.42857142857144;60;21;1.69629275408806;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;101.428571428571;-3.57142857142856;0;21;1.74615228764014;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;153.285714285714;3.28571428571428;-45;21;1.48015503326315;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;157;-8;-15;21;2.36140719015384;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;101.714285714286;11.7142857142857;75;21;1.38038755542948;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;19.4285714285714;-10.5714285714286;60;21;1.54661909717834;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;157.428571428571;-7.57142857142856;45;21;2.06198929107632;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;177.857142857143;-2.14285714285714;-15;21;1.43022753103287;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;163.142857142857;13.1428571428571;30;21;1.36376774738892;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;13.2857142857143;-16.7142857142857;-60;21;2.21167332839104;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;32.7142857142857;-12.2857142857143;-15;21;1.44692471186863;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;112.428571428571;7.42857142857144;-60;21;1.845963958418;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;52.2857142857143;7.28571428571428;60;21;1.56331067779684;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;39.4285714285714;-5.57142857142857;0;21;2.04542097114609;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;162.142857142857;-2.85714285714286;60;21;0.997954994993052;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;0;179.714285714286;-0.285714285714278;-15;21;1.52998964293511;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;131.428571428571;11.4285714285714;60;21;1.39699299179483;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;90;84.7142857142857;-5.28571428571429;30;21;1.69632513725082;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;158.571428571429;8.57142857142856;-60;21;1.57989029979217;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;155.571428571429;-9.42857142857144;-15;21;1.48013456145418;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;45;56;11;-60;21;1.76283658086322;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;150;148.285714285714;-1.71428571428572;75;21;2.71043397751055;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;105;106.285714285714;1.28571428571428;45;21;2.01210256066406;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;39.1428571428571;9.14285714285714;75;21;1.54665911922348;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;126.285714285714;6.28571428571428;-90;21;2.26155852008378;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;158.285714285714;-6.71428571428572;-45;21;2.44445018094848;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;111.285714285714;-8.71428571428572;45;21;1.81258526499732;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;37.1428571428571;7.14285714285714;90;21;1.66306145634735;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;125.428571428571;5.42857142857144;-90;21;1.41369963926263;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;165;163.285714285714;-1.71428571428572;NaN;22;2.1951087655616;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;133.714285714286;13.7142857142857;45;22;1.41365122882416;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;23.2857142857143;-6.71428571428572;90;22;1.67964779576869;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;30;40.1428571428571;10.1428571428571;0;22;2.84346958863898;1;Cicchini et al. (2018);Experiment 2;Orientation;1
4;120;127.285714285714;7.28571428571428;-90;22;1.9789487530652;1;Cicchini et al. (2018);Experiment 2;Orientation;1
