obs;theta;resp;error;rt;block;delta;trial;cond;study;experiment;stimulus;expnum
17;135;134.203125;-0.796875;9;3;-81;505;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;175;122.15625;-52.84375;9;3;-40;506;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;153;109.5703125;-43.4296875;9;3;22;507;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;132;115.1953125;-16.8046875;9;3;21;508;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;6;135.8515625;-50.1484375;9;3;-54;509;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;41;126.3203125;85.3203125;9;3;-35;510;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;74;57.5546875;-16.4453125;9;3;-33;511;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;28;118;90;9;3;46;512;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;124;114;-10;9;3;84;513;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;55;60.4140625;5.4140625;9;3;69;514;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;97;89.5234375;-7.4765625;9;3;-42;515;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;95;101.046875;6.046875;9;3;2;516;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;125;126;1;9;3;-30;517;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;122;117.1640625;-4.8359375;9;3;3;518;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;134;122.0546875;-11.9453125;9;3;-12;519;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;86;121.890625;35.890625;9;3;48;520;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;39;42.171875;3.171875;9;3;47;521;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;157;71.8515625;-85.1484375;9;3;62;522;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;106;99.96875;-6.03125;9;3;51;523;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;110;109.4609375;-0.5390625;9;3;-4;524;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;63;124.203125;61.203125;9;3;47;525;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;142;133.7421875;-8.2578125;9;3;-79;526;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;59;39.671875;-19.328125;9;3;83;527;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;174;121.90625;-52.09375;9;3;65;528;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;94;107.1953125;13.1953125;9;3;80;529;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;162;103.015625;-58.984375;9;3;-68;530;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;67;62.0078125;-4.9921875;9;3;-85;531;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;151;131.703125;-19.296875;9;3;-84;532;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;179;28.75;29.75;9;3;-28;533;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;109;128.9921875;19.9921875;9;3;70;534;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;119;54.84375;-64.15625;9;3;-10;535;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;67;44.6796875;-22.3203125;9;3;52;536;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;51;48.484375;-2.515625;9;3;16;537;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;161;141.609375;-19.390625;9;3;70;538;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;35;52.75;17.75;9;3;-54;539;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;151;86.78125;-64.21875;9;3;64;540;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;20;32.0546875;12.0546875;9;3;-49;541;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;24;26.5;2.5;9;3;-4;542;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;33;19.3125;-13.6875;9;3;-9;543;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;64;109.34375;45.34375;9;3;-31;544;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;92;112.9140625;20.9140625;9;3;-28;545;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;28;110.6015625;82.6015625;9;3;64;546;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;129;144;15;9;3;79;547;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;87;106;19;9;3;42;548;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;111;178.484375;67.484375;9;3;-24;549;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;113;126.5625;13.5625;9;3;-2;550;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;101;110.9453125;9.9453125;9;3;12;551;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;85;124.828125;39.828125;9;3;16;552;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;64;62.3046875;-1.6953125;9;3;21;553;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;33;147.7578125;-65.2421875;9;3;31;554;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;151;157.8046875;6.8046875;9;3;62;555;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;174;5.1640625;11.1640625;9;3;-23;556;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;87;18.515625;-68.484375;9;3;87;557;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;57;33.125;-23.875;9;3;30;558;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;143;128;-15;9;3;-86;559;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;139;116.53125;-22.46875;9;3;4;560;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;139;116.53125;-22.46875;9;3;0;561;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;103;72.3671875;-30.6328125;9;4;36;751;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;66;78.828125;12.828125;9;4;37;752;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;100;121.7421875;21.7421875;9;4;-34;753;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;140;167.2265625;27.2265625;9;4;-40;754;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;129;124.515625;-4.484375;9;4;11;755;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;115;117.4609375;2.4609375;9;4;14;756;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;106;112.9921875;6.9921875;9;4;9;757;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;42;56.6171875;14.6171875;9;4;64;758;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;142;116.9140625;-25.0859375;9;4;80;759;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;100;109.1640625;9.1640625;9;4;42;760;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;125;127.59375;2.59375;9;4;-25;761;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;13;90;77;9;4;-68;762;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;36;63.2421875;27.2421875;9;4;-23;763;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;114;109.2578125;-4.7421875;9;4;-78;764;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;47;100;53;9;4;67;765;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;21;32.484375;11.484375;9;4;26;766;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;135;126.0390625;-8.9609375;9;4;66;767;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;37;38.8671875;1.8671875;9;4;-82;768;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;8;68;60;9;4;29;769;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;139;124.1015625;-14.8984375;9;4;49;770;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;122;137.0625;15.0625;9;4;17;771;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;36;55.2578125;19.2578125;9;4;86;772;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;146;141.375;-4.625;9;4;70;773;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;50;51.140625;1.140625;9;4;-84;774;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;63;40.9609375;-22.0390625;9;4;-13;775;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;19;48;29;9;4;44;776;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;30;31.4765625;1.4765625;9;4;-11;777;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;119;139.953125;20.953125;9;4;-89;778;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;8;36.203125;28.203125;9;4;-69;779;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;51;88;37;9;4;-43;780;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;64;82.6328125;18.6328125;9;4;-13;781;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;109;95.328125;-13.671875;9;4;-45;782;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;147;121.03125;-25.96875;9;4;-38;783;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;104;118;14;9;4;43;784;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;114;143.59375;29.59375;9;4;-10;785;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;118;126.53125;8.53125;9;4;-4;786;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;45;43.4921875;-1.5078125;9;4;73;787;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;69;50.265625;-18.734375;9;4;-24;788;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;170;106.78125;-63.21875;9;4;79;789;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;118;125.7578125;7.7578125;9;4;52;790;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;6;38.8984375;32.8984375;9;4;-68;791;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;57;66.9453125;9.9453125;9;4;-51;792;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;154;142.0546875;-11.9453125;9;4;83;793;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;70;66.1328125;-3.8671875;9;4;84;794;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;31;46.515625;15.515625;9;4;39;795;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;112;114.9765625;2.9765625;9;4;-81;796;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;14;53.7578125;39.7578125;9;4;-82;797;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;82;86.265625;4.265625;9;4;-68;798;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;92;78.3984375;-13.6015625;9;4;-10;799;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;27;49.8359375;22.8359375;9;4;65;800;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;10;28.796875;18.796875;9;4;17;801;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;8;46.546875;38.546875;9;4;2;802;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;127;87.7265625;-39.2734375;9;4;61;803;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;84;122.0859375;38.0859375;9;4;43;804;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;66;81.640625;15.640625;9;4;18;805;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;65;74.4140625;9.4140625;9;4;1;806;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;102;168.0859375;66.0859375;9;4;-37;807;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;120;140.6640625;20.6640625;9;4;-18;808;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;3;41.4453125;38.4453125;9;4;-63;809;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;50;55.390625;5.390625;9;4;-47;810;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;50;55.390625;5.390625;9;4;0;811;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;143;24.0546875;61.0546875;9;5;87;1001;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;42;40.5625;-1.4375;9;5;-79;1002;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;47;45.8515625;-1.1484375;9;5;-5;1003;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;34;63.7421875;29.7421875;9;5;13;1004;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;103;112.4296875;9.4296875;9;5;-69;1005;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;34;112;78;9;5;69;1006;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;154;117.7265625;-36.2734375;9;5;60;1007;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;155;42.9296875;67.9296875;9;5;-1;1008;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;111;130.9296875;19.9296875;9;5;44;1009;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;36;31.640625;-4.359375;9;5;75;1010;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;172;17.2578125;25.2578125;9;5;44;1011;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;85;120.3515625;35.3515625;9;5;87;1012;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;96;94;-2;9;5;-11;1013;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;27;49.2734375;22.2734375;9;5;69;1014;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;21;110;89;9;5;6;1015;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;129;116.796875;-12.203125;9;5;72;1016;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;24;45.109375;21.109375;9;5;-75;1017;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;92;117.7578125;25.7578125;9;5;-68;1018;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;35;142;-73;9;5;57;1019;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;38;130.46875;-87.53125;9;5;-3;1020;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;130;160;30;9;5;88;1021;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;39;52.4140625;13.4140625;9;5;-89;1022;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;15;117.4609375;-77.5390625;9;5;24;1023;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;12;19.34375;7.34375;9;5;3;1024;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;61;7.5546875;-53.4453125;9;5;-49;1025;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;8;15.1953125;7.1953125;9;5;53;1026;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;141;118.15625;-22.84375;9;5;47;1027;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;76;52.6953125;-23.3046875;9;5;65;1028;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;143;5.3125;42.3125;9;5;-67;1029;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;153;173.2421875;20.2421875;9;5;-10;1030;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;41;30.25;-10.75;9;5;-68;1031;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;34;22.0234375;-11.9765625;9;5;7;1032;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;19;124;-75;9;5;15;1033;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;125;110.21875;-14.78125;9;5;74;1034;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;173;7.015625;14.015625;9;5;-48;1035;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;19;41.40625;22.40625;9;5;-26;1036;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;50;65.65625;15.65625;9;5;-31;1037;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;160;178.6171875;18.6171875;9;5;70;1038;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;67;81.328125;14.328125;9;5;-87;1039;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;3;128;-55;9;5;64;1040;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;109;115.046875;6.046875;9;5;74;1041;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;1;4.0703125;3.0703125;9;5;-72;1042;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;46;24.171875;-21.828125;9;5;-45;1043;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;155;146.6171875;-8.3828125;9;5;71;1044;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;124;134.9296875;10.9296875;9;5;31;1045;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;103;115.7421875;12.7421875;9;5;21;1046;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;72;66.484375;-5.515625;9;5;31;1047;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;75;66.53125;-8.46875;9;5;-3;1048;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;97;84.234375;-12.765625;9;5;-22;1049;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;96;78.234375;-17.765625;9;5;1;1050;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;1;157.984375;-23.015625;9;5;-85;1051;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;151;135.921875;-15.078125;9;5;30;1052;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;89;84.484375;-4.515625;9;5;62;1053;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;75;86.0703125;11.0703125;9;5;14;1054;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;37;71.8203125;34.8203125;9;5;38;1055;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;33;33.921875;0.921875;9;5;4;1056;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;84;38.7109375;-45.2890625;9;5;-51;1057;0;Samaha et al. (2019);Experiment 1;Orientation;1
17;45;113.015625;68.015625;9;5;39;1058;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;8;57.671875;49.671875;9;5;37;1059;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;7;40.453125;33.453125;9;5;1;1060;1;Samaha et al. (2019);Experiment 1;Orientation;1
17;7;40.453125;33.453125;9;5;0;1061;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;65;41.421875;-23.578125;9;1;-58;1;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;101;27.2109375;-73.7890625;9;1;-36;2;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;48;42.21875;-5.78125;9;1;53;3;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;66;45.421875;-20.578125;9;1;-18;4;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;132;42.1875;-89.8125;9;1;-66;5;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;136;147.8359375;11.8359375;9;1;-4;6;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;8;145.65625;-42.34375;9;1;-52;7;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;151;168.1015625;17.1015625;9;1;37;8;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;177;122.84375;-54.15625;9;1;-26;9;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;67;49.2734375;-17.7265625;9;1;-70;10;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;152;17.03125;45.03125;9;1;-85;11;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;170;11.8203125;21.8203125;9;1;-18;12;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;152;169.2734375;17.2734375;9;1;18;13;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;38;40.6796875;2.6796875;9;1;-66;14;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;109;125.046875;16.046875;9;1;-71;15;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;102;102.46875;0.46875;9;1;7;16;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;125;103.90625;-21.09375;9;1;-23;17;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;56;32.7109375;-23.2890625;9;1;69;18;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;119;81.5703125;-37.4296875;9;1;-63;19;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;21;22.453125;1.453125;9;1;-82;20;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;124;56.515625;-67.484375;9;1;77;21;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;139;147.875;8.875;9;1;-15;22;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;51;36.0234375;-14.9765625;9;1;88;23;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;67;52.3046875;-14.6953125;9;1;-16;24;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;65;145.984375;80.984375;9;1;2;25;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;176;14.28125;18.28125;9;1;69;26;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;139;126.0703125;-12.9296875;9;1;37;27;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;144;135.375;-8.625;9;1;-5;28;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;135;145.7734375;10.7734375;9;1;9;29;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;33;1.140625;-31.859375;9;1;-78;30;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;10;2.9453125;-7.0546875;9;1;23;31;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;173;121.5234375;-51.4765625;9;1;17;32;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;105;57.5234375;-47.4765625;9;1;68;33;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;64;59.390625;-4.609375;9;1;41;34;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;19;176.15625;-22.84375;9;1;45;35;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;137;134.7109375;-2.2890625;9;1;62;36;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;178;177.2578125;-0.7421875;9;1;-41;37;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;10;176.75;-13.25;9;1;-12;38;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;82;73.96875;-8.03125;9;1;-72;39;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;9;147.375;-41.625;9;1;73;40;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;114;110.4140625;-3.5859375;9;1;75;41;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;173;32.6171875;39.6171875;9;1;-59;42;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;122;133.4765625;11.4765625;9;1;51;43;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;101;104.1875;3.1875;9;1;21;44;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;161;161.7578125;0.7578125;9;1;-60;45;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;96;26.53125;-69.46875;9;1;65;46;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;173;168.0390625;-4.9609375;9;1;-77;47;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;37;167.890625;-49.109375;9;1;-44;48;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;13;25.921875;12.921875;9;1;24;49;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;167;33.7734375;46.7734375;9;1;26;50;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;56;66.265625;10.265625;9;1;-69;51;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;119;28.6171875;89.6171875;9;1;-63;52;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;128;118.8984375;-9.1015625;9;1;-9;53;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;130;130.3046875;0.3046875;9;1;-2;54;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;17;142.796875;-54.203125;9;1;-67;55;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;23;111.296875;88.296875;9;1;-6;56;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;53;178.6484375;-54.3515625;9;1;-30;57;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;126;140.484375;14.484375;9;1;-73;58;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;85;130.796875;45.796875;9;1;41;59;0;Samaha et al. (2019);Experiment 1;Orientation;1
18;30;54.171875;24.171875;9;1;55;60;1;Samaha et al. (2019);Experiment 1;Orientation;1
18;30;54.171875;24.171875;9;1;0;61;0;Samaha et al. (2019);Experiment 1;Orientation;1
