obs;theta;resp;cond;rt;delta;error;study;experiment;stimulus;expnum
2;79;86;0.5;9;-88;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;170;169;0.5;9;89;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;145;147;4;9;25;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;114;112;4;9;31;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;8;15;4;9;-74;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;74;73;0.5;9;-66;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;138;137;0.5;9;-64;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;5;17;0.5;9;-47;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;66;67;4;9;-61;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;144;133;4;9;-78;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;59;69;4;9;85;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
2;129;109;0.5;9;-70;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;115;87.25;0.5;9;NaN;-27.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;9;2;4;9;-74;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;109;109.75;0.5;9;80;0.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;37;30;0.5;9;72;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;148;124;0.5;9;69;-24;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;139;40;0.5;9;9;81;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;77;74;4;9;62;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;123;123.25;4;9;-46;0.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;168;156.25;4;9;-45;-11.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;131;132.25;4;9;37;1.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;75;92;0.5;9;56;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;87;88.5;4;9;-12;1.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;139;124.75;0.5;9;-52;-14.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;72;109;0.5;9;67;37;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;132;129;0.5;9;-60;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;180;177.25;0.5;9;-48;-2.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;73;64.5;4;9;-73;-8.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;76;81;4;9;-3;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;96;96;4;9;-20;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;94;176;0.5;9;2;82;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;135;128.5;4;9;-41;-6.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;17;2;0.5;9;-62;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;74;7;0.5;9;-57;-67;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;55;90;0.5;9;19;35;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;175;159.5;0.5;9;60;-15.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;2;1.25;4;9;-7;-0.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;86;92.75;0.5;9;-84;6.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;42;41;4;9;44;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;157;129;0.5;9;65;-28;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;21;34;4;9;-44;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;124;123;0.5;9;77;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;44;44.75;4;9;80;0.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;91;94;0.5;9;-47;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;62;83;0.5;9;29;21;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;114;114.25;4;9;-52;0.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;157;120;0.5;9;-43;-37;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;32;48;0.5;9;-55;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;70;147;0.5;9;-38;77;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;149;47;0.5;9;-79;78;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;43;45.25;4;9;-74;2.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;4;2.5;4;9;39;-1.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;105;132.25;0.5;9;79;27.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;112;112.75;0.5;9;-7;0.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;80;61.75;0.5;9;32;-18.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;146;124;4;9;-66;-22;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;163;19;0.5;9;-17;36;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;63;10.75;0.5;9;-80;-52.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;166;149.75;4;9;77;-16.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;136;117.75;4;9;30;-18.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;99;179.75;0.5;9;37;80.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;22;22;0.5;9;77;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;31;21.75;4;9;-9;-9.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;102;120;0.5;9;-71;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;15;11;4;9;87;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;154;178;0.5;9;41;24;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;88;84.75;4;9;66;-3.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;37;42;0.5;9;51;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;165;136.25;4;9;52;-28.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;107;104.75;4;9;58;-2.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;169;153.5;4;9;-62;-15.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;52;4;0.5;9;-63;-48;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;150;143;0.5;9;82;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;24;17.25;4;9;-54;-6.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;48;48;4;9;-24;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;31;47.25;4;9;17;16.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;43;50;4;9;-12;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;29;43;4;9;14;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;32;22;4;9;-3;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;171;165;0.5;9;41;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;112;119;0.5;9;59;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;128;114;4;9;-16;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;149;128.5;4;9;-21;-20.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;168;178;0.5;9;-19;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;15;20.25;4;9;-27;5.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;12;178;0.5;9;3;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;91;44.25;0.5;9;-79;-46.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;163;156;0.5;9;-72;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;19;4.25;0.5;9;-36;-14.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;136;128;4;9;63;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;67;70;4;9;69;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;91;89;4;9;-24;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;125;143;0.5;9;-34;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;45;51.75;4;9;80;6.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;91;89.5;4;9;-46;-1.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;65;52.75;4;9;26;-12.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;48;15;0.5;9;17;-33;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;19;20;0.5;9;29;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;53;41.75;4;9;-34;-11.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;100;120.5;4;9;-47;20.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;180;0.5;0.5;9;-80;0.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;158;152;0.5;9;22;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;2;1.25;4;9;-24;-0.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;47;131;0.5;9;-45;84;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;139;128;4;9;88;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;119;167;0.5;9;20;48;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;49;46.25;4;9;70;-2.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;133;136.75;0.5;9;-84;3.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;127;134;0.5;9;6;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;131;124.75;4;9;-4;-6.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;177;179.75;4;9;-46;2.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;82;73;0.5;9;-85;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;51;67.5;0.5;9;31;16.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;142;127;4;9;89;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;26;15.75;4;9;-64;-10.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;74;58.75;4;9;-48;-15.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;118;115.5;4;9;-44;-2.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;46;57;0.5;9;72;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;132;126.5;4;9;-86;-5.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;106;166;0.5;9;26;60;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;79;70;4;9;27;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;83;81;4;9;-4;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;54;59.5;4;9;29;5.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;13;19;0.5;9;41;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;68;57.5;4;9;-55;-10.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;165;177;0.5;9;83;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;67;128;0.5;9;-82;61;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;84;60;0.5;9;-17;-24;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;28;45.25;0.5;9;56;17.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;148;128;4;9;60;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;161;141.5;4;9;-13;-19.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;27;179;0.5;9;-46;-28;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;99;41;0.5;9;-72;-58;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;92;88;4;9;7;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;160;134.5;0.5;9;-68;-25.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;163;149;0.5;9;-3;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;93;136.25;0.5;9;70;43.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;158;138;4;9;-65;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;69;128;0.5;9;89;59;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;107;101.75;4;9;-38;-5.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;81;29;4;9;26;-52;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;106;79.5;0.5;9;-25;-26.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;144;134.25;4;9;-38;-9.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;174;160.25;4;9;-30;-13.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;135;140.5;4;9;39;5.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;109;93.25;0.5;9;26;-15.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;120;132.5;0.5;9;-11;12.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;138;126.25;0.5;9;-18;-11.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;101;70;4;9;37;-31;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;7;4;0.5;9;-86;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;27;35;4;9;-20;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;108;117.5;0.5;9;-81;9.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;122;111.5;4;9;-14;-10.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;14;0;0.5;9;-72;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;89;6.5;0.5;9;-75;-82.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;115;110.25;0.5;9;-26;-4.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;100;106.5;4;9;15;6.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;122;114.5;0.5;9;-22;-7.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;90;86;4;9;32;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;82;45;0.5;9;8;-37;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;18;21.75;4;9;64;3.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;86;146;0.5;9;-68;60;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;64;50.75;4;9;22;-13.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;79;119;0.5;9;-15;40;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;157;153;4;9;-78;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;2;179.75;4;9;-25;-2.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;66;50;4;9;-64;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;53;50;0.5;9;13;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;48;45.5;4;9;5;-2.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;65;55.5;4;9;-17;-9.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;140;125;0.5;9;-75;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;153;174;0.5;9;-13;21;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;165;159.5;4;9;-12;-5.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;112;44.25;0.5;9;53;-67.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;25;27.25;4;9;87;2.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;78;52.25;4;9;-53;-25.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;21;27.5;4;9;57;6.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;120;133;0.5;9;81;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;41;44;0.5;9;79;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;39;29;4;9;2;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;46;38.25;4;9;-7;-7.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;59;76;0.5;9;-13;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;78;115;0.5;9;-19;37;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;27;23.25;4;9;51;-3.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;106;120.75;0.5;9;-79;14.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;169;175.75;4;9;-63;6.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;150;132.5;0.5;9;19;-17.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;115;120.75;4;9;35;5.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;55;34;0.5;9;60;-21;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;178;8;0.5;9;57;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;71;131;0.5;9;-73;60;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;75;68.5;4;9;-4;-6.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;23;33;0.5;9;52;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;135;145;0.5;9;68;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;47;31;4;9;88;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;178;3.25;0.5;9;49;5.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;57;63.75;4;9;-59;6.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;104;84;4;9;-47;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;76;71;4;9;28;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;77;138;0.5;9;-1;61;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;125;120.75;0.5;9;-48;-4.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;168;154;4;9;-43;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;96;126.25;0.5;9;72;30.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;70;133;0.5;9;26;63;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;5;3;0.5;9;65;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;93;107.5;4;9;-88;14.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;88;85.25;4;9;5;-2.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;34;10;0.5;9;54;-24;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;152;149;0.5;9;62;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;24;18;4;9;-52;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;23;20;4;9;1;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;45;19.25;0.5;9;-22;-25.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;164;169;0.5;9;61;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;161;144.75;4;9;3;-16.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;101;124.25;0.5;9;60;23.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;4;163.75;0.5;9;-83;-20.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;166;152.5;0.5;9;18;-13.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;174;140.5;0.5;9;-8;-33.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;84;68.25;4;9;90;-15.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;49;48.75;4;9;35;-0.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;163;3;0.5;9;66;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;176;52;0.5;9;-13;56;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;49;50.75;4;9;-53;1.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;159;154.75;4;9;70;-4.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;174;168.5;4;9;-15;-5.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;129;131.5;4;9;45;2.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;72;53.25;4;9;57;-18.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;105;130;0.5;9;-33;25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;79;53;0.5;9;26;-26;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;131;119.75;0.5;9;-52;-11.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;107;127;0.5;9;24;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;43;168;0.5;9;64;-55;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;177;42.75;0.5;9;46;45.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;160;149;4;9;17;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;174;22;0.5;9;-14;28;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;18;179.25;0.5;9;-24;-18.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;110;99.25;0.5;9;88;-10.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;104;54;0.5;9;6;-50;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;157;178;0.5;9;-53;21;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;51;40.5;4;9;-74;-10.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;20;13;0.5;9;31;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;180;2;4;9;20;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;175;3;4;9;5;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;25;16.5;0.5;9;-30;-8.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;78;61;4;9;-53;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;105;161.5;0.5;9;-27;56.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;143;145;4;9;-38;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;79;54;0.5;9;64;-25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;7;17;4;9;72;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;129;118.75;0.5;9;58;-10.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;40;20;0.5;9;89;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;87;93.75;4;9;-47;6.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;125;115.75;4;9;-38;-9.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;155;117.25;0.5;9;-30;-37.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;158;118;4;9;-3;-40;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;140;138.5;4;9;18;-1.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;117;143;0.5;9;23;26;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;165;162;0.5;9;-48;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;155;145;4;9;10;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;116;119.25;4;9;39;3.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;150;152;0.5;9;-34;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;95;115.25;0.5;9;55;20.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;136;128;4;9;-41;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;50;40;4;9;86;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;20;8;0.5;9;30;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;57;38.25;0.5;9;-37;-18.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;160;129.5;4;9;77;-30.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;36;39.25;0.5;9;-56;3.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;107;112.5;4;9;-71;5.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;142;127;4;9;-35;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;72;58.5;4;9;70;-13.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;137;118.5;4;9;-65;-18.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;6;15;0.5;9;-49;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;26;15.5;4;9;-20;-10.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;73;64.5;0.5;9;-47;-8.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;140;127.75;0.5;9;-67;-12.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;22;28;4;9;-62;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;70;64.25;4;9;-48;-5.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;88;80;4;9;-18;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;118;117;0.5;9;-30;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
3;94;119;0.5;9;24;25;Gallagher & Benton (2022);Experiment 1;Orientation;1
