true_sid,run,trial,mdir,resp,err
S17,12,4,132.9,123.594,-9.30799999999999
S17,12,5,306.8,315.36,8.54000000000002
S17,12,6,107.4,114.734,7.32799999999998
S17,12,7,209,229.26,20.22
S17,12,8,0.09986,11.468,11.368148
S17,12,9,276.2,297.2,21
S17,12,10,75.8,70.092,-5.702
S17,12,11,339.8,344.26,4.51999999999998
S17,12,12,27.06,40.266,13.2
S17,12,13,360,5.0838,5.10379999999998
S17,12,14,160,164.638,4.642
S17,12,15,256.2,259.76,3.59999999999997
S17,12,16,48.1,59.846,11.752
S17,12,17,181.8,193.086,11.278
S17,12,18,231.2,245.08,13.98
S17,13,1,70.36,72.566,2.21199999999999
S17,13,2,89.2,93.82,4.62200000000001
S17,13,3,313.6,318.98,5.34000000000003
S17,13,4,246.4,249.62,3.14000000000002
S17,13,5,332.8,337.1,4.22000000000003
S17,13,6,199.86,214.54,14.672
S17,13,7,234.4,243.72,9.30000000000001
S17,13,8,9.998,7.0502,-2.94800000000001
S17,13,9,35.46,22.214,-13.244
S17,13,10,43.16,43.128,-0.0260000000000105
S17,13,11,210,234.28,24.34
S17,13,12,293.2,299.02,5.81999999999999
S17,13,13,102.56,114.284,11.718
S17,13,14,270.4,271.28,0.879999999999996
S17,13,15,131.32,142.002,10.692
S17,13,16,176.3,175.716,-0.585999999999984
S17,13,17,148.18,150.784,2.614
S17,13,18,345.2,353.26,8.06
S17,14,1,91.4,92.858,1.46600000000001
S17,14,2,22.24,21.116,-1.12200000000001
S17,14,3,303,317.5,14.44
S17,14,4,195.32,205.1,9.78799999999998
S17,14,5,320.2,322.66,2.42000000000002
S17,14,6,127.14,143.308,16.17
S17,14,7,241.2,256.62,15.48
S17,14,8,266,265.86,-0.0799999999999841
S17,14,9,289.6,297,7.31999999999999
S17,14,10,57.9,61.262,3.364
S17,14,11,179.72,173.36,-6.368
S17,14,12,231.6,235.4,3.74000000000001
S17,14,13,67.24,53.996,-13.25
S17,14,14,8.44,7.1388,-1.30099999999999
S17,14,15,344,352.58,8.59999999999997
S17,14,16,206.4,233.44,26.98
S17,14,17,117.64,118.942,1.30000000000001
S17,14,18,148.6,162.13,13.532
S17,15,1,107.62,111.96,4.34800000000001
S17,15,2,228.6,233.9,5.36000000000001
S17,15,3,171.16,171.662,0.492000000000019
S17,15,4,31.34,27.226,-4.12200000000001
S17,15,5,136.26,133.73,-2.536
S17,15,6,188.58,196.332,7.75999999999999
S17,15,7,298,305.92,7.88
S17,15,8,359.8,354.74,-5
S17,15,9,332.4,347.88,15.56
S17,15,10,149.16,165.13,15.972
S17,15,11,303.4,312.8,9.38
S17,15,12,255,251.64,-3.26000000000002
S17,15,13,67.62,59.88,-7.732
S17,15,14,209.8,217.8,7.90000000000001
S17,15,15,268.4,271.76,3.31999999999999
S17,15,16,84.64,87.082,2.43799999999999
S17,15,17,14.122,21.512,7.38999999999999
S17,15,18,43.34,56.928,13.584
S17,16,1,322.4,333.28,10.92
S17,16,2,124.62,127.33,2.71600000000001
S17,16,3,250,262.68,12.68
S17,16,4,156.88,155.628,-1.25
S17,16,5,347.8,350.52,2.81999999999999
S17,16,6,117.2,115.812,-1.38200000000001
S17,16,7,270.6,278.1,7.58000000000004
S17,16,8,301.8,306.88,5.07999999999998
S17,16,9,42.24,42.884,0.641999999999996
S17,16,10,70.54,72.132,1.60000000000002
S17,16,11,82.56,84.704,2.148
S17,16,12,11.722,22.16,10.438
S17,16,13,35.6,34.374,-1.22800000000001
S17,16,14,215.2,224.94,9.74000000000001
S17,16,15,196.94,223.28,26.336
S17,16,16,291.8,301.32,9.57999999999998
S17,16,17,161.18,169.712,8.53
S17,16,18,221.8,223.62,1.80000000000001
S17,17,1,127.28,130.338,3.05199999999999
S17,17,2,202.6,211.7,9
S17,17,3,88.22,83.982,-4.24799999999999
S17,17,4,198.82,203,4.17400000000001
S17,17,5,346.4,345.76,-0.560000000000002
S17,17,6,60.14,64.936,4.79000000000002
S17,17,7,9.15,16.8952,7.7458
S17,17,8,54.08,52.736,-1.34200000000001
S17,17,9,277,286.16,9.18000000000001
S17,17,10,314.2,308.66,-5.47999999999996
S17,17,11,32.9,33.984,1.08600000000001
S17,17,12,178.16,167.682,-10.476
S17,17,13,107.6,102.456,-5.14999999999998
S17,17,14,339,345.58,6.56
S17,17,15,289.8,296,6.24000000000001
S17,17,16,258.2,254.44,-3.68000000000001
S17,17,17,226.6,239.46,12.86
S17,17,18,146.54,151.014,4.47200000000001
S17,18,1,210.8,228.38,17.62
S17,18,2,330.2,339.34,9.09999999999997
S17,18,3,9.752,14.6568,4.90559999999999
S17,18,4,32.6,44.522,11.922
S17,18,5,356.8,356.24,-0.560000000000002
S17,18,6,189.42,186.752,-2.66
S17,18,7,130.88,123.338,-7.548
S17,18,8,319.4,321.56,2.06
S17,18,9,273.2,267,-6.25999999999999
S17,18,10,164.18,163.584,-0.605999999999995
S17,18,11,225.8,227.18,1.46000000000001
S17,18,12,144.68,149.456,4.768
S17,18,13,42.32,34.822,-7.49799999999999
S17,18,14,109.02,113.92,4.90199999999999
S17,18,15,296.6,318.88,22.36
S17,18,16,244.2,251.46,7.26000000000002
S17,18,17,72.66,65.768,-6.88999999999999
S17,18,18,87.24,74.538,-12.696
S17,19,1,177.42,178.974,1.54999999999998
S17,19,2,45.66,49.442,3.77799999999999
S17,19,3,22.34,34.098,11.762
S17,19,4,359.6,355.44,-4.18000000000001
S17,19,5,323,328.66,5.58000000000004
S17,19,6,149.14,132.778,-16.362
S17,19,7,108.4,113.452,5.05199999999999
S17,19,8,10.018,18.1618,8.1448
S17,19,9,129.58,114.11,-15.476
S17,19,10,243.8,251.06,7.19999999999999
S17,19,11,279,282.58,3.63999999999999
S17,19,12,94.16,96.25,2.09999999999999
S17,19,13,214,244.78,30.7
S17,19,14,190.52,209.12,18.6
S17,19,15,60.04,52.662,-7.374
S17,19,16,230.2,235.44,5.18000000000001
S17,19,17,281.2,289.48,8.18000000000001
S17,19,18,301.2,295.42,-5.69999999999999
S17,20,1,118.24,119.746,1.50200000000001
S17,20,2,229.6,240.76,11.1
S17,20,3,5.178,15.103,9.9246
S17,20,4,286.2,293.3,7.13999999999999
S17,20,5,330,339.98,9.94
S17,20,6,96.88,93.638,-3.23399999999998
S17,20,7,345.4,350.58,5.27999999999997
S17,20,8,301.8,305.74,3.86000000000001
S17,20,9,62.88,64.732,1.84199999999998
S17,20,10,274.4,262.96,-11.52
S17,20,11,54.24,45.524,-8.70599999999999
S17,20,12,131.44,129.462,-1.982
S17,20,13,187.96,195.54,7.57399999999998
S17,20,14,217.2,228.6,11.4
S17,20,15,33.26,41.68,8.41399999999999
S17,20,16,174.86,175.198,0.343999999999994
S17,20,17,141.44,150.146,8.70999999999998
S17,20,18,247.6,252.9,5.24000000000001
S17,21,1,108.8,116.356,7.55000000000001
S17,21,2,34.82,37.204,2.392
S17,21,3,336.2,341.3,5.06
S17,21,4,171.8,22.526,-149.274
S17,21,5,58.98,65.314,6.33599999999998
S17,21,6,197.14,211.78,14.646
S17,21,7,265.2,265.04,-0.120000000000005
S17,21,8,132.1,133.134,1.02399999999997
S17,21,9,354.6,350.18,-4.5
S17,21,10,255.8,266.12,10.34
S17,21,11,93.94,89.564,-4.368
S17,21,12,318,341.66,23.66
S17,21,13,155.54,162.768,7.22399999999999
S17,21,14,213.2,234.2,21
S17,21,15,13.24,21.112,7.87260000000001
S17,21,16,230.8,230.2,-0.540000000000021
S17,21,17,298.6,304.08,5.41999999999996
S17,21,18,74.72,76.112,1.386
S17,22,1,41.16,36.632,-4.524
S17,22,2,330.4,336.14,5.69999999999999
S17,22,3,285.8,294.78,8.89999999999998
S17,22,4,89.48,86.748,-2.732
S17,22,5,147.2,166.546,19.354
S17,22,6,116.64,110.956,-5.68799999999999
S17,22,7,8.374,12.8116,4.43680000000001
S17,22,8,191.86,201.54,9.684
S17,22,9,343.8,342.78,-1.10000000000002
S17,22,10,215.8,239.64,23.9
S17,22,11,38.68,58.042,19.364
S17,22,12,258.4,260.4,1.94
S17,22,13,161.04,173.312,12.262
S17,22,14,239.6,251.88,12.3
S17,22,15,139.48,132.722,-6.75399999999999
S17,22,16,269,266.22,-2.71999999999997
S17,22,17,70.52,75.454,4.93000000000001
S17,22,18,314.6,312.46,-2.04000000000002
S17,23,1,166.18,174.032,7.852
S17,23,2,103.42,102.856,-0.566000000000003
S17,23,3,215,234.44,19.54
S17,23,4,338.4,346.14,7.65999999999997
S17,23,5,242.2,252.38,10.08
S17,23,6,152.04,164.962,12.93
S17,23,7,77.72,70.126,-7.58600000000001
S17,23,8,90.72,86.558,-4.166
S17,23,9,230.6,242.32,11.72
S17,23,10,53.62,67.884,14.268
S17,23,11,287.2,293.96,6.71999999999997
S17,23,12,31.48,26.724,-4.74799999999999
S17,23,13,346,347.1,1.18000000000001
S17,23,14,181.58,179.796,-1.77600000000001
S17,23,15,273.2,269.94,-3.22000000000003
S17,23,16,304.2,307.32,3.18000000000001
S17,23,17,120.76,116.276,-4.476
S17,23,18,0.2236,2.5934,2.36977999999999
S17,24,1,299.2,302.08,2.91999999999996
S17,24,2,225.8,229.4,3.59999999999999
S17,24,3,99.78,108.132,8.35000000000002
S17,24,4,337,340.4,3.45999999999998
S17,24,5,346.6,357.62,11.02
S17,24,6,34.6,42.572,7.96600000000001
S17,24,7,11.844,22.212,10.3684
S17,24,8,154.96,165.148,10.194
S17,24,9,138.68,154.906,16.232
S17,24,10,218.4,233.84,15.48
S17,24,11,272.6,272.8,0.160000000000025
S17,24,12,164.06,168.786,4.72999999999999
S17,24,13,249.8,256.96,7.17999999999998
S17,24,14,195.14,213.32,18.186
S17,24,15,304,305.86,1.78000000000003
S17,24,16,104.44,108.388,3.95400000000001
S17,24,17,67.28,68.458,1.17399999999998
S17,24,18,51.76,54.58,2.81399999999999
S17,25,1,19.792,19.2058,-0.586800000000011
S17,25,2,246.2,258.24,12.08
S17,25,3,118.48,106.584,-11.89
S17,25,4,86.78,82.088,-4.702
S17,25,5,33.34,19.2854,-14.0506
S17,25,6,149.38,164.356,14.97
S17,25,7,270.8,269.34,-1.38000000000005
S17,25,8,232.6,254.68,22.16
S17,25,9,73.08,70.112,-2.976
S17,25,10,175,170.104,-4.886
S17,25,11,186.9,188.356,1.45599999999999
S17,25,12,300,304.94,4.94
S17,25,13,50.66,58.418,7.756
S17,25,14,288.4,299.7,11.28
S17,25,15,354.2,357.64,3.41999999999996
S17,25,16,134,132.614,-1.37799999999999
S17,25,17,334.4,347.92,13.6
S17,25,18,209.4,224.94,15.44
S17,26,1,101.08,109.376,8.30000000000001
S17,26,2,169.52,169.954,0.433999999999998
S17,26,3,300,307.38,7.45999999999998
S17,26,4,213.6,231.58,17.94
S17,26,5,251.8,250.94,-0.800000000000011
S17,26,6,186.2,187.974,1.78
S17,26,7,69.08,78.148,9.06200000000001
S17,26,8,48.46,49.16,0.695999999999998
S17,26,9,123.38,123.554,0.165999999999997
S17,26,10,227.2,247.04,19.88
S17,26,11,349.2,347.84,-1.44
S17,26,12,9.074,18.4988,9.42580000000001
S17,26,13,306.8,318.56,11.68
S17,26,14,28.1,33.562,5.45400000000001
S17,26,15,142.46,144.824,2.35600000000002
S17,26,16,84.04,75.604,-8.434
S17,26,17,265.6,266.72,1.10000000000002
S17,26,18,332.6,347.08,14.4
S17,27,1,83.64,74.954,-8.67599999999999
S17,27,2,326.2,334.82,8.54000000000002
S17,27,3,71.58,73.202,1.614
S17,27,4,163.04,159.08,-3.958
S17,27,5,191.68,207.62,15.938
S17,27,6,219.8,218.14,-1.66000000000003
S17,27,7,289,312.12,23.08
S17,27,8,314.6,318.72,4.12
S17,27,9,2.336,9.427,7.09100000000001
S17,27,10,273.8,274.38,0.519999999999982
S17,27,11,229.2,230.3,1.02000000000001
S17,27,12,38.72,35.1,-3.61599999999999
S17,27,13,113.66,114.724,1.066
S17,27,14,55.54,54.052,-1.47800000000001
S17,27,15,126.62,132.806,6.19400000000002
S17,27,16,145.92,156.938,11.024
S17,27,17,349.4,350.28,0.979999999999961
S17,27,18,252.6,253.7,1.01999999999998
S17,28,1,282.8,290.08,7.30000000000001
S17,28,2,67.64,68.332,0.687999999999988
S17,28,3,194.74,209.52,14.778
S17,28,4,335,339.02,4.09999999999997
S17,28,5,252,250.72,-1.24000000000001
S17,28,6,109.8,106.938,-2.87
S17,28,7,162.44,161.7,-0.738
S17,28,8,354,353.52,-0.540000000000021
S17,28,9,232.6,242.76,10.14
S17,28,10,260.2,258.86,-1.36000000000001
S17,28,11,142.72,156.412,13.694
S17,28,12,305.8,324.8,19.06
S17,28,13,90.92,77.174,-13.738
S17,28,14,6.026,12.3054,6.28020000000001
S17,28,15,28.24,32.706,4.46800000000002
S17,28,16,131.74,144.362,12.614
S17,28,17,48.06,48.516,0.448000000000008
S17,28,18,201.6,206.86,5.30000000000001
S17,29,1,280,281.06,1.04000000000002
S17,29,2,279.8,275.62,-4.24000000000001
S17,29,3,79.6,81.484,1.88999999999999
S17,29,4,352.8,353.64,0.779999999999973
S17,29,5,203,199.662,-3.398
S17,29,6,232.4,236.8,4.46000000000001
S17,29,7,328.8,342.66,13.86
S17,29,8,171.54,162.922,-8.62800000000001
S17,29,9,2.392,358.72,-3.67100000000005
S17,29,10,194.16,194.984,0.822000000000003
S17,29,11,303.2,302.96,-0.200000000000045
S17,29,12,251.2,258.28,7.13999999999999
S17,29,13,122.3,115.064,-7.23000000000002
S17,29,14,110.6,104.406,-6.18599999999998
S17,29,15,40.38,43.542,3.16399999999999
S17,29,16,37.42,40.974,3.548
S17,29,17,82.14,76.292,-5.846
S17,29,18,155.4,159.374,3.96600000000001
S17,30,1,83.44,82.178,-1.26400000000001
S17,30,2,60.7,55.8,-4.89600000000002
S17,30,3,249.4,245.98,-3.32000000000002
S17,30,4,137.2,137.672,0.466000000000008
S17,30,5,356.4,356.8,0.379999999999995
S17,30,6,331,349.32,18.36
S17,30,7,36.78,41.65,4.87600000000001
S17,30,8,10.774,26.412,15.6384
S17,30,9,291,297,6.04000000000002
S17,30,10,234.8,249.62,14.78
S17,30,11,179.16,182.332,3.17599999999999
S17,30,12,157.44,165.914,8.47
S17,30,13,57.88,59.77,1.898
S17,30,14,180.38,185.86,5.47600000000003
S17,30,15,308.2,304.5,-3.69999999999999
S17,30,16,100.88,106.064,5.19
S17,30,17,266,272.3,6.34000000000003
S17,30,18,203.6,208.64,5.13999999999999
S17,31,1,119.24,116.458,-2.78399999999999
S17,31,2,341,345.14,4.03999999999996
S17,31,3,291.4,299.02,7.62000000000001
S17,31,4,183.24,192.514,9.28
S17,31,5,266.6,264.56,-2.12
S17,31,6,216.6,217.04,0.379999999999995
S17,31,7,311.8,325.8,14.08
S17,31,8,333.8,342.34,8.51999999999998
S17,31,9,169.78,168.17,-1.608
S17,31,10,132.1,141.252,9.154
S17,31,11,1.7726,13.7516,11.97904
S17,31,12,248.8,257.1,8.34000000000003
S17,31,13,68.92,72.69,3.77799999999999
S17,31,14,94.48,83.068,-11.402
S17,31,15,239.2,234.52,-4.66
S17,31,16,142.3,138.634,-3.67200000000003
S17,31,17,38.1,47.02,8.92599999999999
S17,31,18,59.62,57.87,-1.75400000000002
S17,32,1,270,269.12,-0.800000000000011
S17,32,2,91.38,88.534,-2.84800000000001
S17,32,3,31.54,30.57,-0.960000000000008
S17,32,4,150.64,159.038,8.40400000000003
S17,32,5,125.26,134.004,8.74799999999999
S17,32,6,285.8,295.64,9.88
S17,32,7,352.8,349.04,-3.71999999999997
S17,32,8,234.8,243.54,8.73999999999998
S17,32,9,72.1,64.308,-7.78399999999999
S17,32,10,106.24,101.326,-4.916
S17,32,11,1.5166,1.2263,-0.290320000000008
S17,32,12,254.4,261.34,6.89999999999998
S17,32,13,167.96,172.086,4.12600000000001
S17,32,14,52.8,60.43,7.63800000000001
S17,32,15,333.8,347.94,14.18
S17,32,16,219.4,231.7,12.36
S17,32,17,192.48,200.54,8.06199999999998
S17,32,18,302.4,304.04,1.68000000000001
S17,33,1,219.6,236.06,16.52
S17,33,2,29.1,42.142,13.036
S17,33,3,173.42,175.462,2.04999999999998
S17,33,4,257,259.48,2.38
S17,33,5,330.8,335.74,5.01999999999998
S17,33,6,273.6,264.64,-8.92000000000002
S17,33,7,319.2,317.58,-1.66000000000003
S17,33,8,66.98,64.406,-2.56599999999997
S17,33,9,120.8,120.05,-0.75200000000001
S17,33,10,282.2,287.9,5.65999999999997
S17,33,11,233.4,245.64,12.2
S17,33,12,188.96,196.926,7.95999999999998
S17,33,13,11.756,18.7804,7.02420000000001
S17,33,14,86.46,81.386,-5.06799999999998
S17,33,15,43.54,56.204,12.662
S17,33,16,340.4,339.88,-0.600000000000023
S17,33,17,101.46,106.11,4.642
S17,33,18,159.76,158.744,-1.01400000000001
S17,34,1,138.04,146.612,8.57399999999998
S17,34,2,15.296,25.258,9.9616
S17,34,3,321.2,322.28,1.05999999999995
S17,34,4,161.18,162.61,1.43000000000001
S17,34,5,296.2,299.2,3.06
S17,34,6,69.6,70.49,0.887999999999977
S17,34,7,22.16,24.46,2.30000000000001
S17,34,8,101.36,105.744,4.38999999999999
S17,34,9,318.2,307.46,-10.76
S17,34,10,225.4,231.28,5.96000000000001
S17,34,11,252.6,246.28,-6.25999999999999
S17,34,12,205.2,224.74,19.54
S17,34,13,184.04,195.268,11.234
S17,34,14,88.32,98.272,9.94400000000002
S17,34,15,147.38,137.926,-9.458
S17,34,16,269.4,270.2,0.779999999999973
S17,34,17,45.08,48.694,3.618
S17,34,18,347,349,2.04000000000002
S17,35,1,143.3,144.206,0.911999999999978
S17,35,2,117.14,121.41,4.26599999999999
S17,35,3,348.6,349.26,0.599999999999966
S17,35,4,305.8,310.74,4.94
S17,35,5,34.72,33.444,-1.27600000000001
S17,35,6,327.2,332.6,5.44
S17,35,7,234,226.1,-7.88
S17,35,8,294.2,291.76,-2.5
S17,35,9,187.02,198.27,11.244
S17,35,10,260.2,259.7,-0.420000000000016
S17,35,11,209.2,219.86,10.7
S17,35,12,127.78,121.668,-6.11399999999998
S17,35,13,248.6,260.84,12.3
S17,35,14,89.7,84.296,-5.41
S17,35,15,14.632,32.474,17.8416
S17,35,16,164.52,162.204,-2.322
S17,35,17,69.42,69.56,0.141999999999996
S17,35,18,58,65.376,7.386
S17,36,1,247.4,253.1,5.73999999999998
S17,36,2,14.12,24.558,10.4384
S17,36,3,331,314.02,-16.94
S17,36,4,313.8,313.32,-0.519999999999982
S17,36,5,157.16,157.15,-0.00199999999998113
S17,36,6,260.4,264.9,4.53999999999996
S17,36,7,223.6,214.82,-8.81999999999999
S17,36,8,135.72,138.258,2.54000000000002
S17,36,9,80.64,80.732,0.0919999999999845
S17,36,10,169.6,170.474,0.879999999999996
S17,36,11,219.8,233.62,13.8
S17,36,12,285.8,292.2,6.33999999999998
S17,36,13,55.12,48.278,-6.84800000000001
S17,36,14,33.84,30.83,-3.018
S17,36,15,354.4,354.1,-0.199999999999989
S17,36,16,119.2,127.86,8.666
S17,36,17,199.18,211.66,12.474
S17,36,18,63.1,66.686,3.58000000000001
S17,37,1,244.6,244,-0.620000000000005
S17,37,2,327,327.38,0.420000000000016
S17,37,3,58.88,59.236,0.355999999999995
S17,37,4,20.36,32.884,12.518
S17,37,5,151.52,148.176,-3.346
S17,37,6,129.62,126.814,-2.80800000000002
S17,37,7,286.8,305.58,18.82
S17,37,8,101.52,115.254,13.726
S17,37,9,7.364,10.9962,3.63140000000001
S17,37,10,302,301.58,-0.340000000000032
S17,37,11,349.6,354.9,5.29999999999996
S17,37,12,205.6,208.84,3.14000000000002
S17,37,13,64.08,58.758,-5.31399999999999
S17,37,14,196.24,200.76,4.52599999999998
S17,37,15,272.8,273.02,0.240000000000009
S17,37,16,239.8,246.3,6.5
S17,37,17,178.56,178.852,0.295999999999992
S17,37,18,99.16,95.24,-3.91399999999999
S17,38,1,22.38,32.938,10.554
S17,38,2,186.18,202.94,16.758
S17,38,3,224,241.58,17.62
S17,38,4,9.792,24.918,15.126
S17,38,5,169.76,171.234,1.47400000000002
S17,38,6,96.82,98.496,1.684
S17,38,7,60.38,65.728,5.358
S17,38,8,333.2,326.46,-6.81999999999999
S17,38,9,49.7,51.332,1.63800000000001
S17,38,10,115.64,104.446,-11.194
S17,38,11,219.6,231.52,11.86
S17,38,12,346.6,348.78,2.09999999999997
S17,38,13,276,281.02,4.95999999999998
S17,38,14,121.4,115.012,-6.386
S17,38,15,296.4,298.64,2.19999999999999
S17,38,16,154.58,163.436,8.856
S17,38,17,310.4,313.62,3.19999999999999
S17,38,18,240.6,242.68,2.02000000000001
S17,39,1,197.1,216.56,19.456
S17,39,2,139.14,125.876,-13.26
S17,39,3,101.36,106.422,5.06399999999999
S17,39,4,98.94,101.344,2.398
S17,39,5,57.74,49.944,-7.79399999999998
S17,39,6,310,301.54,-8.45999999999998
S17,39,7,29.86,16.5048,-13.3492
S17,39,8,252.4,252.58,0.140000000000015
S17,39,9,239,250.66,11.6
S17,39,10,266.6,257.28,-9.24000000000001
S17,39,11,4.832,7.943,3.11160000000001
S17,39,12,331.4,334.84,3.39999999999998
S17,39,13,178,182.714,4.72
S17,39,14,75.74,74.668,-1.06599999999997
S17,39,15,299.6,293.34,-6.24000000000001
S17,39,16,203,212.2,9.28
S17,39,17,153.08,149.556,-3.518
S17,39,18,350.2,352.86,2.74000000000001
S17,40,1,139.72,139.836,0.108000000000004
S17,40,2,13.58,27.858,14.2778
S17,40,3,24.88,24.084,-0.801999999999993
S17,40,4,341.4,340.32,-1.12
S17,40,5,175.24,174.494,-0.753999999999991
S17,40,6,330.6,333.98,3.40000000000003
S17,40,7,91.3,86.44,-4.85000000000002
S17,40,8,318,310.64,-7.25999999999999
S17,40,9,180.44,173.516,-6.93200000000002
S17,40,10,148.84,145.168,-3.67599999999999
S17,40,11,42.28,57.372,15.086
S17,40,12,258.4,262.82,4.5
S17,40,13,235.6,247.58,12.02
S17,40,14,297,300.8,3.75999999999999
S17,40,15,113.84,135.17,21.324
S17,40,16,70.64,89.176,18.532
S17,40,17,203.6,196.166,-7.47399999999999
S17,40,18,260.2,222.94,-37.18
S17,41,1,235.2,236.82,1.62
S17,41,2,2.496,358.92,-3.57539999999995
S17,41,3,110.26,104.406,-5.846
S17,41,4,200.6,204.64,4
S17,41,5,342.2,346.34,4.09999999999997
S17,41,6,133.82,125.706,-8.10399999999999
S17,41,7,82.52,82.97,0.451999999999998
S17,41,8,250.8,259.5,8.75999999999999
S17,41,9,194.96,218.16,23.196
S17,41,10,63.66,56.762,-6.89600000000002
S17,41,11,146.94,146.49,-0.447999999999979
S17,41,12,307.4,315.44,8.06
S17,41,13,335.2,332.76,-2.51999999999998
S17,41,14,289,297.6,8.58000000000004
S17,41,15,35.6,53.552,17.948
S17,41,16,44.44,54.78,10.338
S17,41,17,272.8,274.76,1.94
S17,41,18,176.88,177.318,0.444000000000017
S17,42,1,103.76,106.266,2.50200000000001
S17,42,2,131.52,123.526,-8
S17,42,3,212,221.42,9.41999999999999
S17,42,4,50.2,47.416,-2.79000000000002
S17,42,5,163.18,161.676,-1.49800000000002
S17,42,6,33.62,41.306,7.696
S17,42,7,274.2,278.76,4.63999999999999
S17,42,8,285.8,295.86,10.04
S17,42,9,158.44,161.924,3.476
S17,42,10,88.32,85.504,-2.81999999999999
S17,42,11,302.8,304.58,1.75999999999999
S17,42,12,10.834,11.988,1.15379999999999
S17,42,13,255.8,260.6,4.88000000000002
S17,42,14,62.56,70.954,8.39400000000001
S17,42,15,199.58,211.74,12.164
S17,42,16,327.4,320.52,-6.81999999999999
S17,42,17,345.2,345.44,0.180000000000007
S17,42,18,228.6,241.1,12.56
S17,43,1,64.76,73.872,9.12
S17,43,2,207.6,219.56,12
S17,43,3,54.2,60.58,6.38
S17,43,4,195.78,204,8.21000000000001
S17,43,5,320.8,305.5,-15.24
S17,43,6,124.26,121.148,-3.10399999999999
S17,43,7,27.26,28.868,1.602
S17,43,8,308.6,317.84,9.23999999999995
S17,43,9,232.2,246.94,14.78
S17,43,10,11.058,17.063,6.005
S17,43,11,288.6,288.86,0.199999999999989
S17,43,12,263.4,265.94,2.54000000000002
S17,43,13,178.32,174.674,-3.64400000000001
S17,43,14,350,352.56,2.51999999999998
S17,43,15,155.06,166.016,10.954
S17,43,16,253.8,256.3,2.58000000000001
S17,43,17,82.68,80.756,-1.92400000000001
S17,43,18,109.94,108.772,-1.166
S17,44,1,167.44,167.988,0.550000000000011
S17,44,2,22.84,33.698,10.848
S17,44,3,301.6,296.86,-4.71999999999997
S17,44,4,101.14,106.452,5.31
S17,44,5,41.66,54.69,13.03
S17,44,6,76.92,75.014,-1.90800000000002
S17,44,7,223.8,229.44,5.62000000000001
S17,44,8,291.4,300.36,8.88
S17,44,9,268.8,285.5,16.74
S17,44,10,89.9,93.862,3.96799999999999
S17,44,11,187.66,209,21.348
S17,44,12,343.8,355.72,11.8800000000001
S17,44,13,140.72,141.932,1.202
S17,44,14,336.8,343.76,6.88
S17,44,15,137.12,135.23,-1.88800000000001
S17,44,16,205.2,216.08,10.8
S17,44,17,253.8,260.56,6.84
S17,44,18,7.192,11.866,4.67480000000001
