Orientation,Phase,DotCoherence,DotRandomWalk,DotSpeed,MatchOri,MatchStart,MatchEnd,Response,trialN,V11,mod_date,situation,fname,folder,dotCoherenceConditions.1,dotCoherenceConditions.2,dotCoherenceConditions.3,dotCoherenceConditionsMain,dotCoherenceConditionsTraining.1,dotCoherenceConditionsTraining.2,dotCoherenceConditionsTraining.3,dotSpeedConditions,dotType,dotOrtGabor,dotsDirSD,dotContr,dotRandomWalkConditions,dotDensity,dotLifeLimit,dotLifeSD,dotLifeRange,dotUseRange,dotContrTextures,dotCounterBalanceSNTextures,dotSD,dotSize,dotSF,dotRandomColors,dotN,dotSpeed,dotRandomWalk,dotCoherence,dotSpeedPix,dotCoherenceConditions,dotCoherenceConditionsTraining,exp_date,subject_id,run,Orientation_sin,Orientation_cos,Response_sin,Response_cos,MatchOri_sin,MatchOri_cos,error,abs_error,prevAbsError,prevOri,prevDotSpeed,DotSpeedf,prevDotSpeedf,ori_shift,ori_response_shift,totN,DotRandomWalkf,DotCoherencef,prevCoherencef,prevCoherence,dir_error,n_speeds,blunt_error,dist_to_nearest_cardinal,resp_dist_to_nearest_cardinal,OrientationG,Ori_2_Card,OrientationG_180,Ori_2_Card_180,error_180,abs_error_180,response_plus_180,Ori_recoded,Response_recoded,ori_stocker,speed_diff,coh_diff,prevOri_recoded
-144.127,,0.18,0,7,-2.47245,0.458552,1.81611,-154.56,13,,2019-06-03T11:56:16Z,BLab2,d030619P04_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,2,0.585990568513199,-0.810317871957406,0.429565675827428,-0.903035619536087,0.043139001783834,0.999069079956483,-10.433,10.433,0.423000000000002,132.253,7,7,7,83.62,83.197,18,Fixed,0.18,0.18,0.18,-10.433,1,FALSE,35.873,25.44,-180,35.873,0,35.873,-10.433,-10.433,25.44,-144.127,-154.56,0.810317871957406,7->7,0.18->0.18,132.253
14.536,,0.18,0,7,-14.88,0.379894,1.1076,14.601,14,,2019-06-03T11:56:16Z,BLab2,d030619P04_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,2,-0.250988259694307,0.967990130887512,-0.252086247915947,0.967704770894336,0.256795448608188,0.966465776721618,0.0650000000000262,0.0650000000000262,10.433,-144.127,7,7,7,158.663,169.096,18,Fixed,0.18,0.18,0.18,0.0650000000000262,1,FALSE,14.536,14.601,0,14.536,0,14.536,0.0650000000000262,0.0650000000000262,194.601,14.536,14.601,0.967990130887512,7->7,0.18->0.18,-144.127
161.523,,0.18,0,7,41.07,0.473399,3.40651,172.998,15,,2019-06-03T11:56:16Z,BLab2,d030619P04_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,2,-0.316923949336034,-0.948450953047785,-0.121903989727542,-0.99254189699403,-0.656980590831004,0.753907489862878,11.475,11.475,0.0650000000000262,14.536,7,7,7,146.987,146.922,18,Fixed,0.18,0.18,0.18,11.475,1,FALSE,-18.477,-7.00199999999998,-180,-18.477,0,-18.477,11.475,11.475,352.998,-198.477,-187.002,0.948450953047784,7->7,0.18->0.18,14.536
-30.5474,,0.18,0,7,143.301,0.460464,3.99644,-23.4205,16,,2019-06-03T11:56:16Z,BLab2,d030619P04_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,2,0.508251002997225,0.86120898622362,0.397476230926082,0.917612470408285,-0.597611153259644,-0.801786074648143,7.12690000000001,7.12690000000001,11.475,161.523,7,7,7,167.9296,156.4546,18,Fixed,0.18,0.18,0.18,7.12690000000001,1,FALSE,-30.5474,-23.4205,0,-30.5474,0,-30.5474,7.12689999999999,7.12689999999999,156.5795,-30.5474,-23.4205,0.86120898622362,7->7,0.18->0.18,-198.477
-0.0219181,,0.18,0,7,93.839,0.454737,1.48848,3.40900000000002,17,,2019-06-03T11:56:16Z,BLab2,d030619P04_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,2,0.000382543001451199,0.999999926830423,-0.0594631759891504,0.998230499785137,-0.997756125930275,-0.0669530669096546,3.43091810000001,3.43091810000001,7.12690000000001,-30.5474,7,7,7,30.5254819,23.3985819,18,Fixed,0.18,0.18,0.18,3.43091810000001,1,FALSE,-0.0219181000000006,3.40900000000002,0,-0.0219180999999935,0,-0.0219180999999935,3.43091810000003,3.43091810000003,183.409,-0.0219181,3.40900000000002,0.999999926830423,7->7,0.18->0.18,-30.5474
-56.8261,,0.18,0,7,55.759,0.320371,2.12496,-64.4623,18,,2019-06-03T11:56:16Z,BLab2,d030619P04_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,2,0.837013658619554,0.547181994663848,0.902301817362113,0.431104894874817,-0.826678144120496,0.562675080338105,-7.63620000000003,7.63620000000003,3.43091810000001,-0.0219181,7,7,7,-56.8041819,-60.2351,18,Fixed,0.18,0.18,0.18,7.63620000000003,1,FALSE,33.1739,25.5377,-90,33.1739,90,33.1739,-7.63620000000003,-7.63620000000003,115.5377,-56.8261,-64.4623,0.547181994663849,7->7,0.18->0.18,-0.0219181
-111.779,,0.18,0,7,128.972,0.436042,3.66806,-104.491,1,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,0.928621877933993,-0.371027502784286,0.96818695803297,-0.250227924690397,-0.777453412606175,-0.628940530755502,7.28799999999998,7.28799999999998,,,,7,,,,18,Fixed,0.18,,,,1,FALSE,-21.779,-14.491,-90,-21.779,90,-21.779,7.28799999999998,7.28799999999998,75.509,-111.779,-104.491,0.371027502784286,,,
-55.9736,,0.18,0,7,137.953,0.416448,1.3682,-58.0031,2,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,0.828779826966039,0.559574837188148,0.84807676630652,0.529873379639963,-0.669739986390667,-0.742595684494213,-2.02950000000001,2.02950000000001,7.28799999999998,-111.779,7,7,7,55.8054,48.5174,18,Fixed,0.18,0.18,0.18,-2.02950000000001,1,FALSE,34.0264,31.9969,-90,34.0264,90,34.0264,-2.02950000000001,-2.02950000000001,121.9969,-55.9736,-58.0031,0.559574837188148,7->7,0.18->0.18,-111.779
48.513,,0.18,0,7,35.878,0.395087,2.56176,55.052,3,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,-0.749106045229367,0.662450098498609,-0.819672268316682,0.572832761416965,-0.586061279856089,0.810266731547978,6.53900000000002,6.53900000000002,2.02950000000001,-55.9736,7,7,7,104.4866,106.5161,18,Fixed,0.18,0.18,0.18,6.53900000000002,1,FALSE,-41.487,-34.948,90,-41.487,90,-41.487,6.53900000000002,6.53900000000002,235.052,48.513,55.052,0.662450098498609,7->7,0.18->0.18,-55.9736
85.861,,0.18,0,7,169.757,0.432454,3.88067,85.631,4,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,-0.997391885099431,0.072176364121527,-0.997094115276445,0.076179559470262,-0.177823320895093,-0.984062430207475,-0.230000000000018,0.230000000000018,6.53900000000002,48.513,7,7,7,37.348,30.809,18,Fixed,0.18,0.18,0.18,-0.230000000000018,1,FALSE,-4.13900000000001,-4.36900000000003,90,-4.13900000000001,90,-4.139,-0.230000000000032,-0.230000000000032,265.631,85.861,85.631,0.0721763641215273,7->7,0.18->0.18,48.513
-133.798,,0.18,0,7,-47.5609,0.46066,1.54867,-122.758,5,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,0.721784388013194,-0.692117979263954,0.840963470480837,-0.541091897293636,0.737995008755924,0.674806169986126,11.04,11.04,0.230000000000018,85.861,7,7,7,140.341,140.571,18,Fixed,0.18,0.18,0.18,11.04,1,FALSE,-43.798,-32.758,-90,-43.798,90,-43.798,11.04,11.04,57.242,-133.798,-122.758,0.692117979263954,7->7,0.18->0.18,85.861
60.158,,0.18,0,7,-44.7229,0.541975,2.05826,67.008,6,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,-0.867400919316298,0.497609932747771,-0.920559400836862,0.390602597957153,0.703678739238369,0.710518284032085,6.84999999999997,6.84999999999997,11.04,-133.798,7,7,7,-166.044,-177.084,18,Fixed,0.18,0.18,0.18,-6.84999999999997,1,FALSE,-29.842,-22.992,90,-29.842,90,-29.842,6.84999999999997,6.84999999999997,247.008,60.158,67.008,0.497609932747771,7->7,0.18->0.18,-133.798
158.947,,0.18,0,7,139.801,0.493012,1.75737,156.829,7,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,-0.359231380870294,-0.93324852799135,-0.393476642949854,-0.919334613431319,-0.645444356870129,-0.763807293880142,-2.11800000000002,2.11800000000002,6.84999999999997,60.158,7,7,7,98.789,91.939,18,Fixed,0.18,0.18,0.18,-2.11800000000002,1,FALSE,-21.053,-23.171,-180,-21.053,0,-21.053,-2.11800000000002,-2.11800000000002,336.829,-201.053,-203.171,0.93324852799135,7->7,0.18->0.18,60.158
-36.3324,,0.18,0,7,139.602,0.47287,2.55622,-31.8426,8,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,0.592468825826122,0.805593377842828,0.527587553724186,0.849500661068212,-0.648093317966586,-0.761560930725219,4.4898,4.4898,2.11800000000002,158.947,7,7,7,164.7206,166.8386,18,Fixed,0.18,0.18,0.18,4.4898,1,FALSE,-36.3324,-31.8426,0,-36.3324,0,-36.3324,4.4898,4.4898,148.1574,-36.3324,-31.8426,0.805593377842828,7->7,0.18->0.18,-201.053
-63.0003,,0.18,0,7,101.424,0.509157,2.50936,-58.6554,9,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,0.891008901264852,0.453985834434073,0.854054168872642,0.520184079563437,-0.980188294112005,-0.198067938056105,4.3449,4.3449,4.4898,-36.3324,7,7,7,-26.6679,-31.1577,18,Fixed,0.18,0.18,0.18,-4.3449,1,FALSE,26.9997,31.3446,-90,26.9997,90,26.9997,4.3449,4.3449,121.3446,-63.0003,-58.6554,0.453985834434072,7->7,0.18->0.18,-36.3324
116.779,,0.18,0,7,-12.1377,0.537418,2.33778,117.225,10,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,-0.892751013744871,-0.45055036062299,-0.889216842035685,-0.45748596463726,0.210261888219582,0.977645098367672,0.445999999999941,0.445999999999941,4.3449,-63.0003,7,7,7,179.7793,175.4344,18,Fixed,0.18,0.18,0.18,0.445999999999941,1,FALSE,26.7790000000001,27.225,90,26.7790000000001,90,26.7790000000001,0.445999999999941,0.445999999999941,297.225,116.779,117.225,0.45055036062299,7->7,0.18->0.18,-63.0003
39.541,,0.18,0,7,157.602,0.437393,3.38652,40.452,11,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,-0.63663022034729,0.771169217837798,-0.648810784288807,0.760949779019972,-0.381038103373374,-0.924559334914543,0.910999999999973,0.910999999999973,0.445999999999941,116.779,7,7,7,-77.238,-77.684,18,Fixed,0.18,0.18,0.18,-0.910999999999973,1,FALSE,39.541,40.452,0,39.541,0,39.541,0.910999999999973,0.910999999999973,220.452,39.541,40.452,0.771169217837799,7->7,0.18->0.18,116.779
122.047,,0.18,0,7,-36.7434,0.468804,4.25194,116.268,12,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,-0.847613115590723,-0.530614743744073,-0.896733748186083,-0.442570429269895,0.598232298787879,0.801322729421155,-5.779,5.779,0.910999999999973,39.541,7,7,7,82.506,81.595,18,Fixed,0.18,0.18,0.18,-5.779,1,FALSE,32.047,26.268,90,32.047,90,32.047,-5.779,-5.779,296.268,122.047,116.268,0.530614743744072,7->7,0.18->0.18,39.541
0.22600000000001,,0.18,0,7,60.658,0.500903,3.6699,8.493,13,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,-0.00394443388115144,0.99999222069042,-0.1476885789446,0.989033914306949,-0.871710302089622,0.490021580372558,8.267,8.267,5.779,122.047,7,7,7,-121.821,-116.042,18,Fixed,0.18,0.18,0.18,-8.267,1,FALSE,0.226000000000013,8.493,0,0.225999999999999,0,0.226000000000013,8.267,8.267,188.493,0.22600000000001,8.493,0.99999222069042,7->7,0.18->0.18,122.047
-150.762,,0.18,0,7,88.527,0.49972,2.83293,-170.726,14,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,0.488438495645221,-0.872598324529582,0.161155983561061,-0.986928948284762,-0.999669549576376,0.0257058680025644,-19.964,19.964,8.267,0.22600000000001,7,7,7,-150.988,-159.255,18,Fixed,0.18,0.18,0.18,19.964,1,FALSE,29.238,9.274,-180,29.238,0,29.238,-19.964,-19.964,9.274,-150.762,-170.726,0.872598324529582,7->7,0.18->0.18,0.22600000000001
-174.491,,0.18,0,7,-26.5261,0.481971,2.34854,-173.997,15,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,0.0960021078063413,-0.995381130671433,0.104580536169016,-0.994516420907468,0.446605437087105,0.894731011848944,0.494000000000028,0.494000000000028,19.964,-150.762,7,7,7,-23.729,-3.76500000000004,18,Fixed,0.18,0.18,0.18,-0.494000000000028,1,FALSE,5.50899999999996,6.00299999999999,-180,5.50899999999996,0,5.50899999999996,0.494000000000028,0.494000000000028,6.00299999999999,-174.491,-173.997,0.995381130671433,7->7,0.18->0.18,-150.762
163.81,,0.18,0,7,-133.616,0.597797,3.18073,164.413,16,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,-0.278823498924791,-0.960342364184428,-0.268701279040805,-0.963223557976982,0.723979255097776,-0.689821743777383,0.603000000000009,0.603000000000009,0.494000000000028,-174.491,7,7,7,-21.699,-22.193,18,Fixed,0.18,0.18,0.18,-0.603000000000009,1,FALSE,-16.19,-15.587,-180,-16.1899999999999,0,-16.19,0.603000000000009,0.603000000000009,344.413,-196.19,-195.587,0.960342364184428,7->7,0.18->0.18,-174.491
-14.1633,,0.18,0,7,49.966,0.379808,3.84625,-16.8612,17,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,0.244686371111005,0.969602279180762,0.290054184554259,0.957010224617566,-0.765662870418669,0.643242076408443,-2.6979,2.6979,0.603000000000009,163.81,7,7,7,-177.9733,-178.5763,18,Fixed,0.18,0.18,0.18,2.6979,1,FALSE,-14.1633,-16.8612,0,-14.1633,0,-14.1633,-2.6979,-2.6979,163.1388,-14.1633,-16.8612,0.969602279180762,7->7,0.18->0.18,-196.19
-84.4588,,0.18,0,7,-148.691,0.395393,3.9285,-84.7746,18,,2019-06-03T12:02:12Z,BLab2,d030619P04_run003.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,3,0.995327020681508,0.0965614928492316,0.99584412210009,0.0910740604052633,0.519653323548825,-0.854377213720416,-0.315799999999996,0.315799999999996,2.6979,-14.1633,7,7,7,-70.2955,-67.5976,18,Fixed,0.18,0.18,0.18,0.315799999999996,1,FALSE,5.54119999999999,5.22539999999999,-90,5.5412,90,5.5412,-0.315799999999996,-0.315799999999996,95.2254,-84.4588,-84.7746,0.0965614928492314,7->7,0.18->0.18,-14.1633
116.909,,0.18,0,7,19.029,0.444003,0.732251,3.66900000000001,1,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,-0.891726450325445,-0.452574786957892,-0.0639923745247191,0.997950387545738,-0.326046682690377,0.945353669642532,-113.24,113.24,,,,7,,,,18,Fixed,0.18,,,,1,TRUE,26.909,3.669,90,26.909,90,26.909,66.7600000000001,66.7600000000001,183.669,116.909,3.66900000000001,0.452574786957892,,,
39.2440000000001,,0.18,0,7,-20.7756,0.327946,1.21598,44.528,2,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,-0.632624230885415,0.774458896583051,-0.701257740514798,0.712907835114807,0.354708825041558,0.934976817593697,5.28399999999996,5.28399999999996,113.24,116.909,7,7,7,-77.6649999999999,35.575,18,Fixed,0.18,0.18,0.18,-5.28399999999996,1,FALSE,39.2440000000001,44.528,0,39.2440000000001,0,39.2440000000001,5.28399999999996,5.28399999999996,224.528,39.2440000000001,44.528,0.774458896583051,7->7,0.18->0.18,116.909
85.1770000000001,,0.18,0,7,-106.524,0.476288,1.89095,84.678,3,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,-0.996459188522501,0.084077854450968,-0.995689157023778,0.092752911465234,0.958700682685203,-0.284416949246921,-0.499000000000052,0.499000000000052,5.28399999999996,39.2440000000001,7,7,7,45.933,40.649,18,Fixed,0.18,0.18,0.18,-0.499000000000052,1,FALSE,-4.82299999999992,-5.322,90,-4.82299999999992,90,-4.82299999999994,-0.499000000000052,-0.499000000000052,264.678,85.1770000000001,84.678,0.0840778544509679,7->7,0.18->0.18,39.2440000000001
60.485,,0.18,0,7,115.797,0.360573,0.840211,71.978,4,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,-0.87022674992818,0.492651401814139,-0.950937792180719,0.309382151072842,-0.900341558815119,-0.435183958195109,11.4929999999999,11.4929999999999,0.499000000000052,85.1770000000001,7,7,7,-24.692,-24.193,18,Fixed,0.18,0.18,0.18,-11.4929999999999,1,FALSE,-29.515,-18.022,90,-29.515,90,-29.515,11.493,11.493,251.978,60.485,71.978,0.492651401814139,7->7,0.18->0.18,85.1770000000001
-93.8506,,0.18,0,7,53.502,0.428446,3.78899,-94.2492,5,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,0.997742550284738,-0.067155069438635,0.997251219752002,-0.0740945659488187,-0.803877623359665,0.594794726491095,-0.398599999999988,0.398599999999988,11.4929999999999,60.485,7,7,7,-154.3356,-165.8286,18,Fixed,0.18,0.18,0.18,0.398599999999988,1,FALSE,-3.8506,-4.2492,-90,-3.85059999999999,90,-3.85059999999999,-0.398600000000002,-0.398600000000002,85.7508,-93.8506,-94.2492,0.0671550694386349,7->7,0.18->0.18,60.485
13.266,,0.18,0,7,-16.2127,0.344448,2.85635,12.887,6,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,-0.229472200749014,0.973315215684726,-0.223028943966982,0.974811822944804,0.279203954823661,0.960231821807019,-0.378999999999991,0.378999999999991,0.398599999999988,-93.8506,7,7,7,107.1166,107.5152,18,Fixed,0.18,0.18,0.18,-0.378999999999991,1,FALSE,13.266,12.887,0,13.266,0,13.266,-0.378999999999991,-0.378999999999991,192.887,13.266,12.887,0.973315215684726,7->7,0.18->0.18,-93.8506
56.061,,0.18,0,7,72.421,0.453623,2.33671,53.335,7,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,-0.829632447789756,0.558309951169043,-0.802140563054982,0.597135258632277,-0.953301428119624,0.302020507822045,-2.726,2.726,0.378999999999991,13.266,7,7,7,42.795,43.174,18,Fixed,0.18,0.18,0.18,-2.726,1,FALSE,-33.939,-36.665,90,-33.939,90,-33.939,-2.726,-2.726,233.335,56.061,53.335,0.558309951169043,7->7,0.18->0.18,13.266
-152.38,,0.18,0,7,-70.181,0.518929,2.85677,-151.586,8,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,0.463605350293982,-0.886041804419404,0.475839133563559,-0.879532329689751,0.940768387475236,0.339049909493048,0.794000000000011,0.794000000000011,2.726,56.061,7,7,7,151.559,154.285,18,Fixed,0.18,0.18,0.18,0.794000000000011,1,FALSE,27.62,28.414,-180,27.62,0,27.62,0.794000000000011,0.794000000000011,28.414,-152.38,-151.586,0.886041804419404,7->7,0.18->0.18,56.061
-160.318,,0.18,0,7,28.9460000000001,0.417705,1.92463,-168.276,9,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,0.336799470098248,-0.941576399949329,0.203197453445769,-0.979137781373569,-0.483985095394836,0.875076240927413,-7.95799999999997,7.95799999999997,0.794000000000011,-152.38,7,7,7,-7.93800000000002,-8.73200000000003,18,Fixed,0.18,0.18,0.18,7.95799999999997,1,FALSE,19.682,11.724,-180,19.682,0,19.682,-7.95799999999997,-7.95799999999997,11.724,-160.318,-168.276,0.941576399949329,7->7,0.18->0.18,-152.38
-34.9305,,0.18,0,7,-36.7184,0.600639,0.768762,-31.8656,10,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,0.572582380053622,0.819847191891349,0.527928522627879,0.849288805410706,0.597882598851494,0.801583681215245,3.06489999999999,3.06489999999999,7.95799999999997,-160.318,7,7,7,125.3875,133.3455,18,Fixed,0.18,0.18,0.18,3.06489999999999,1,FALSE,-34.9305,-31.8656,0,-34.9305,0,-34.9305,3.06489999999999,3.06489999999999,148.1344,-34.9305,-31.8656,0.819847191891349,7->7,0.18->0.18,-160.318
-112.445,,0.18,0,7,114.395,0.515718,1.90102,-102.392,11,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,0.924246456516149,-0.38179639550072,0.976702251521541,-0.214598955898559,-0.91071970750078,-0.413024956110032,10.053,10.053,3.06489999999999,-34.9305,7,7,7,-77.5145,-80.5794,18,Fixed,0.18,0.18,0.18,-10.053,1,FALSE,-22.445,-12.392,-90,-22.445,90,-22.445,10.053,10.053,77.608,-112.445,-102.392,0.38179639550072,7->7,0.18->0.18,-34.9305
176.835,,0.18,0,7,-2.56206,0.520988,4.11444,173.452,12,,2019-06-03T12:08:53Z,BLab2,d030619P04_run004.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-06-03,4,4,-0.055211581860783,-0.99847467730956,-0.114035546756717,-0.993476670121597,0.0447014819799702,0.999000389143465,-3.38300000000004,3.38300000000004,10.053,-112.445,7,7,7,-70.7199999999999,-80.7729999999999,18,Fixed,0.18,0.18,0.18,3.38300000000004,1,FALSE,-3.16499999999994,-6.54799999999997,-180,-3.16499999999996,0,-3.16499999999996,-3.38300000000004,-3.38300000000004,353.452,-183.165,-186.548,0.99847467730956,7->7,0.18->0.18,-112.445
