delta;theta;resp;error;rt;obs;block;range;mindelta;study;experiment;stimulus
80;207.158171395597;207.591238793719;0.433067398121693;1.5091317080005;1;2;350;-180;Moon et al. (2023);Experiment 3;Motion
0;161.324319496944;139.37637649756;-21.9479429993843;1.74939252100012;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
80;81.3243194969444;69.3093725848158;-12.0149469121286;1.70837659199969;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
120;321.324319496944;314.258076034604;-7.06624346234076;1.05030909299967;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
130;191.324319496944;199.801649430929;8.47732993398452;0.79164775100071;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;261.324319496944;269.431489972056;8.10717047511116;1.05010816799768;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;11.3243194969444;10.8196131786018;-0.504706318342638;0.818378836996999;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
60;311.324319496944;306.24725693705;-5.07706255989461;2.00814180599991;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
90;221.324319496944;230.524802127497;9.20048263055261;1.45063627499985;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
60;161.324319496944;170.421540782287;9.0972212853423;1.63713783099956;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
160;1.32431949694444;0.656308005647071;-0.668011491297369;2.13030494000122;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;181.324319496944;179.029548150887;-2.29477134605727;3.67316387499886;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;351.324319496944;357.291595351728;5.96727585478345;1.04995690800206;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
40;311.324319496944;295.597376699815;-15.7269427971294;1.85866777099727;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;21.3243194969444;31.3009764915368;9.97665699459233;0.95875172900196;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
150;231.324319496944;232.337724873677;1.01340537673229;1.39182517600057;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
120;111.324319496944;109.763629884367;-1.56068961257716;2.48401514500074;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;241.324319496944;241.743325656018;0.419006159074002;1.53568381500008;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;261.324319496944;268.587962920027;7.26364342308278;2.18465652899977;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;21.3243194969444;70.2072244395381;48.8829049425937;2.42159571199954;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;121.324319496944;122.606337453898;1.28201795695313;1.94717013199988;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
60;61.3243194969444;74.1527757051793;12.8284562082349;2.74827438000284;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
0;61.3243194969444;57.6074462180881;-3.71687327885638;1.59900800899777;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;191.324319496944;204.901813087515;13.5774935905708;1.29145515699929;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
100;91.3243194969444;85.0673320042683;-6.25698749267612;1.44986542799961;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;161.324319496944;161.716038449954;0.391718953009416;1.55945511999744;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
30;131.324319496944;137.072597603487;5.74827810654278;1.29299066900057;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
110;21.3243194969444;12.0629948432401;-9.26132465370438;2.31126373599909;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;101.324319496944;109.353659531909;8.02934003496483;1.88650078199862;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;161.324319496944;163.72996761189;2.40564811494579;1.73772887499945;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
0;161.324319496944;167.818692946609;6.49437344966483;1.63284118700176;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
90;71.3243194969444;69.7941744121354;-1.53014508480904;1.60016281200296;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;111.324319496944;102.772083118365;-8.55223637857938;2.24170147699988;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;171.324319496944;176.540560142977;5.21624064603225;1.30035701900124;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
160;11.3243194969444;359.993477720533;-11.3308417764118;1.25908607399833;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
40;331.324319496944;322.70526939088;-8.61905010606409;1.57542169099906;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
130;201.324319496944;205.134366615464;3.81004711851938;1.20037592500012;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;231.324319496944;45.0775208981139;173.753201401169;3.2366883379982;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;271.324319496944;268.454611535044;-2.86970796189996;1.31746689099964;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;21.3243194969444;9.71669221441086;-11.6076272825336;1.67081396299909;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;51.3243194969444;57.4984023507154;6.17408285377096;1.16673507399901;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;141.324319496944;140.445544676979;-0.878774819965059;1.68929852300062;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
110;31.3243194969444;42.8656871009699;11.5413676040255;1.37546034700063;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;201.324319496944;214.249210538426;12.9248910414813;1.21737855100218;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;281.324319496944;284.601024453815;3.27670495687096;1.69979898400197;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;41.3243194969444;45.4474938900421;4.12317439309766;1.61747736599864;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
160;241.324319496944;252.55324193581;11.2289224388657;1.61751063599877;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
140;101.324319496944;87.1204411977212;-14.2038782992233;0.835461787002714;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;121.324319496944;126.48718326436;5.16286376741527;1.50877575399863;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;171.324319496944;182.386951841327;11.0626323443825;1.36584795499948;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
80;91.3243194969444;93.6046178349009;2.28029833795648;0.954460369997832;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
130;321.324319496944;322.130185554539;0.805866057594926;1.57598468100332;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
140;181.324319496944;180.657266364556;-0.66705313238856;1.34279544199671;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;211.324319496944;206.112548973998;-5.21177052294664;1.30885582299379;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
150;61.3243194969444;57.2205878104684;-4.10373168647604;1.09139444100583;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;221.324319496944;220.923438247344;-0.400881249599962;1.3831303420011;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;231.324319496944;233.256208262954;1.93188876600937;1.24975713400636;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;291.324319496944;290.027544467625;-1.29677502931935;1.59323971100093;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;61.3243194969444;71.760789440406;10.4364699434616;1.09467681100068;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;201.324319496944;201.363139222339;0.0388197253940916;1.4532108170024;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
70;131.324319496944;122.183450472687;-9.14086902425724;1.50294477299758;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
140;351.324319496944;342.468143583411;-8.85617591353378;1.43835240100452;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;31.3243194969444;34.5284235542012;3.20410405725678;0.891131320000568;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;171.324319496944;331.570510191004;160.246190694059;1.30833536300634;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
10;161.324319496944;164.56064011404;3.23632061709597;1.6420100020041;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
30;131.324319496944;141.895768660791;10.5714491638467;2.14167468399683;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
10;121.324319496944;124.175879586551;2.85156008960654;1.65867537199665;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
100;21.3243194969444;22.8007151807348;1.47639568379035;1.3169190799963;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
120;261.324319496944;266.099890651009;4.77557115406466;1.27493153599789;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;311.324319496944;311.288498346897;-0.0358211500469565;1.51688443599414;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
170;141.324319496944;306.772749416808;165.448429919864;1.08711793700058;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
20;121.324319496944;302.677507082401;-178.646812414543;1.46285771900148;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;221.324319496944;220.60542184912;-0.718897647824463;1.32234573300229;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;41.3243194969444;45.3966798896138;4.07236039266935;1.63296832200285;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;201.324319496944;212.215736106988;10.8914166100434;1.39174691500375;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
50;151.324319496944;139.653123502808;-11.6711959941366;1.4166433040009;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
110;41.3243194969444;36.7604652547078;-4.56385424223666;1.33380206199945;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;131.324319496944;123.61322293611;-7.71109656083429;1.3823742789973;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
100;31.3243194969444;36.9720259400506;5.64770644310615;1.77594815100019;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;191.324319496944;200.585056087078;9.26073659013369;1.14321069500147;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
170;21.3243194969444;32.5282884843229;11.2039689873785;0.744481522997376;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;111.324319496944;116.715109651833;5.39079015488902;1.18776722199982;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;211.324319496944;216.029081916911;4.70476241996636;1.10400038900116;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
170;41.3243194969444;54.459072606354;13.1347531094096;0.997085777002212;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;91.3243194969444;88.5595911688344;-2.76472832811002;1.03120033199957;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;241.324319496944;241.906528784135;0.582209287190153;1.60881181199511;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
90;151.324319496944;144.640147597183;-6.68417189976131;1.2418805549969;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
70;81.3243194969444;88.6469318848066;7.32261238786212;1.11677204900479;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
50;31.3243194969444;21.2968479766559;-10.0274715202885;1.21645933599939;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
20;11.3243194969444;7.3215939241106;-4.00272557283384;1.182900091997;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;21.3243194969444;7.04725211582876;-14.2770673811157;0.968547346004925;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;101.324319496944;113.78769384368;12.4633743467358;1.50904110700503;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
0;101.324319496944;114.342294575051;13.0179750781069;1.89290850499674;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;221.324319496944;225.640771540614;4.31645204366927;1.39197473099921;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
50;171.324319496944;183.783930718736;12.4596112217918;1.6005117389941;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
10;161.324319496944;151.078515747516;-10.2458037494289;1.30613594299939;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
150;11.3243194969444;359.397569169047;-11.9267503278977;1.55751152199809;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;21.3243194969444;23.3070605199012;1.98274102295674;1.30771126999753;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;171.324319496944;173.599329346712;2.2750098497674;1.43359289999353;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;351.324319496944;350.950357224243;-0.373962272701931;1.1091189889994;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
80;271.324319496944;271.346079417191;0.0217599202464385;1.49236281999765;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
70;201.324319496944;208.350368046735;7.0260485497904;1.38365684000019;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;351.324319496944;329.517346835645;-21.8069726612996;1.30316736199893;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;131.324319496944;126.348440717291;-4.97587877965326;1.03407021999737;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
20;111.324319496944;123.956909209091;12.6325897121467;1.50492237899743;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
30;81.3243194969444;88.3614554384355;7.03713594149102;1.780713664004;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;251.324319496944;264.233807820657;12.9094883237123;1.63981374000286;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;1.32431949694444;2.57080591740835;1.24648642046391;1.14999953899678;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;21.3243194969444;11.9963574448764;-9.32796205206802;1.01646195600188;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
40;341.324319496944;315.551736305976;-25.7725831909686;1.33318818800035;1;3;350;-180;Moon et al. (2023);Experiment 3;Motion
0;248.117221130403;255.309616400076;7.19239526967286;1.71053766;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
80;168.117221130403;147.114982838468;-21.0022382919351;2.242265647;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
130;38.1172211304028;45.1426056548047;7.02538452440194;1.63360332899998;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;188.117221130403;174.453899618156;-13.6633215122465;1.809261007;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
30;158.117221130403;142.651295562856;-15.4659255675463;1.50261572299999;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
150;8.11722113040278;357.302069548795;-10.8151515816078;1.32797711500001;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
10;358.117221130403;333.240555809333;-24.8766653210696;1.72886385300001;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
0;358.117221130403;353.27578165169;-4.84143947871263;1.47999326600001;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
160;198.117221130403;203.670695111276;5.55347398087309;1.99715422;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;328.117221130403;307.608925337725;-20.5082957926782;1.22558290000001;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
0;328.117221130403;317.274504089461;-10.8427170409418;1.17558462599999;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;128.117221130403;126.442392116914;-1.67482901348863;1.374634603;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
50;78.1172211304028;87.928304154931;9.81108302452827;1.56650293499999;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
130;308.117221130403;288.667204233038;-19.4500168973649;2.28395346600001;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;338.117221130403;318.266530515872;-19.8506906145305;2.54160414;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
140;198.117221130403;206.893277482634;8.77605635223085;1.66706167000001;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;278.117221130403;282.990730633378;4.87350950297491;1.02026009899998;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
100;178.117221130403;182.51717877697;4.3999576465672;0.755104303999985;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;188.117221130403;198.759103823794;10.6418826933909;1.824888402;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
140;48.1172211304028;46.2782912413723;-1.83892988903041;1.45944898100001;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
110;298.117221130403;288.709941207648;-9.40727992275515;2.12519833799999;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;38.1172211304028;41.6073187280063;3.49009759760359;1.79167309799999;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;178.117221130403;182.636291960419;4.51907083001598;1.191756142;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
50;128.117221130403;124.789203332874;-3.32801779752884;1.55846991899998;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;298.117221130403;296.161169584928;-1.95605154547451;1.126026174;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;68.1172211304028;57.6676685303986;-10.4495526000042;1.060369482;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
170;258.117221130403;259.221341234998;1.10412010459481;1.34473340799997;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
70;188.117221130403;185.991343863401;-2.12587726700178;1.095127585;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
150;38.1172211304028;39.1677844019821;1.05056327157939;1.03009975800001;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
160;238.117221130403;238.020860371998;-0.0963607584050692;2.60560101999999;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;278.117221130403;273.4644604384;-4.65276069200286;2.92514616400001;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
140;138.117221130403;130.008324476029;-8.10889665437415;0.957666146000008;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;258.117221130403;270.640340954338;12.523119823935;1.02456466599995;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;308.117221130403;302.135377480388;-5.98184365001453;0.991912919000015;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
120;188.117221130403;189.410179088563;1.29295795815997;1.368110462;1;4;350;-180;Moon et al. (2023);Experiment 3;Motion
