delta;theta;resp;error;rt;obs;block;cond;study;experiment;stimulus;expnum;stimtype;studynum;code;obsid;outliers_q;outliers_sd;outliers_rt;error_iqr;errorsd;theta_cent;stim_bias_peak;error_ori_deb;error_ori_deb_sd_deb;sd_bias_peak;error_norm;error_iqr_norm;error_ori_deb_norm;error_ori_deb_sd_deb_norm;bin;codenum
77;30;40.5;10.5;2.14974999427795;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;10.5;10.5;-60;17.2149689623588;4.53219991416548;4.18188057621727;10.5089789300228;0.541652065167975;0.722792052417573;0.362616534121543;0.334437241888529;NaN;1
68;153;154.5;1.50000000000001;1.95803737640381;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;1.50000000000001;1.50000000000001;63;17.2149689623588;-0.350746918545993;2.32122356647361;10.5089789300228;0.061390382277103;0.0961779747168549;-0.0280628909504708;0.176752026253446;NaN;1
87;59;35;-24;2.44977450370789;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-24;-24;-31;17.2149689623588;-16.4565714511876;-20.8450518896107;10.5089789300228;-1.29935105258037;-1.67922857876851;-1.31667292179718;-1.78652176446935;3;1
-62;78;32;-46;2.10820245742798;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;1;0;0;NaN;-46;-12;17.2149689623588;NaN;NaN;10.5089789300228;-2.4733240552025;NaN;NaN;NaN;NaN;1
62;125;133.5;8.49999999999998;2.14152455329895;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;8.49999999999998;8.49999999999998;35;17.2149689623588;9.45628419938267;8.93157921814661;10.5089789300228;0.43492724674778;0.58354447959519;0.756587323372703;0.736960248886724;NaN;1
64;54;131.5;77.5;2.54985475540161;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;1;1;0;NaN;NaN;-36;17.2149689623588;NaN;NaN;10.5089789300228;4.11693348224447;NaN;NaN;NaN;NaN;1
25;167;159.5;-7.49999999999999;1.78306818008423;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-7.49999999999999;-7.49999999999999;77;17.2149689623588;-0.168391053207658;0.790391189883137;10.5089789300228;-0.418871300613769;-0.530436102983864;-0.0134727905316772;0.0470184793720185;NaN;1
-27;142;124;-18;1.54152345657349;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-18;-18;52;17.2149689623588;-15.2558392574226;-12.9463677219518;10.5089789300228;-0.979176597319787;-1.26148586030137;-1.22060360562461;-1.11713148475181;NaN;1
-27;161;142.5;-18.5;2.14128756523132;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-18.5;-18.5;71;17.2149689623588;-18.1153136034993;-15.8058420680285;10.5089789300228;-1.00585780192484;-1.29629775350697;-1.44938713159905;-1.35946353547523;NaN;1
80;18;27.5;9.5;1.99141001701355;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;9.5;9.5;-72;17.2149689623588;-1.40457935632263;-3.72989778180054;10.5089789300228;0.488289655957878;0.653168266006382;-0.112378912610734;-0.336062731995909;3;1
3;85;82;-3;1.74145340919495;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-3;-3;-5;17.2149689623588;3.83225547768371;1.68976190151049;10.5089789300228;-0.178740459168334;-0.217129064133505;0.306614718128964;0.123237505154946;1;1
24;47;56;9;2.9161536693573;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;9;9;-43;17.2149689623588;12.2199646098898;13.5380159018793;10.5089789300228;0.46160845135283;0.618356372800787;0.977706477615092;1.12734222577983;NaN;1
30;174;148.5;-25.5;2.824711561203;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-25.5;-25.5;84;17.2149689623588;-14.9412010769466;-16.6077644260757;10.5089789300228;-1.37939466639551;-1.7836642583853;-1.19542973671607;-1.42742409956044;NaN;1
90;0;39.5;39.5;2.4163806438446;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;39.5;39.5;-90;17.2149689623588;43.2589022215654;39.8248621521934;10.5089789300228;2.08916193226079;2.74188185834211;3.4610991329969;3.35507522419962;3;1
-87;75;137;62;2.83296060562134;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;1;0;0;NaN;62;-15;17.2149689623588;NaN;NaN;10.5089789300228;3.28981613948797;NaN;NaN;NaN;3;1
-69;39;31;-8;2.12484884262085;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-8;-8;-51;17.2149689623588;-12.2563878411626;-5.84904377558995;10.5089789300228;-0.445552505218818;-0.56524799618946;-0.980620661926415;-0.515654129681258;NaN;1
13;77;86.5;9.49999999999999;2.64955449104309;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;9.49999999999999;9.49999999999999;-13;17.2149689623588;20.5376396364337;21.5941794816789;10.5089789300228;0.488289655957878;0.653168266006381;1.64319488218606;1.81007842305845;NaN;1
-34;44;39.5;-4.5;1.44980359077454;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-4.5;-4.5;-46;17.2149689623588;-4.45667772213292;-1.57785793712117;10.5089789300228;-0.258784072983479;-0.321564743750291;-0.356574083205264;-0.153683677077933;NaN;1
-44;78;58;-20;2.44124388694763;1;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-20;-20;-12;17.2149689623588;-8.68839403499083;-4.83144994531045;10.5089789300228;-1.08590141573998;-1.40073343312375;-0.695149241365885;-0.429416041889538;2;1
55;45;41;-3.99999999999999;3.03715562820435;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-3.99999999999999;-3.99999999999999;-45;17.2149689623588;-2.89768968608272;-9.71479431690286;10.5089789300228;-0.23210286837843;-0.286752850544695;-0.231841095015009;-0.843265131873621;NaN;1
-61;131;129.5;-1.49999999999998;2.20000648498535;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-1.49999999999998;-1.49999999999998;41;17.2149689623588;-1.46892375193309;2.05066767162959;10.5089789300228;-0.0986968453531872;-0.112693384516717;-0.117527039826722;0.153823208961268;NaN;1
7;168;160;-8.00000000000001;2.00866222381592;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-8.00000000000001;-8.00000000000001;78;17.2149689623588;0.388325920056969;-0.686211809513729;10.5089789300228;-0.445552505218819;-0.56524799618946;0.0310695472193322;-0.078119287098645;1;1
27;83;73.5;-9.50000000000001;3.27486157417297;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-9.50000000000001;-9.50000000000001;-7;17.2149689623588;-0.118688118536969;-0.0577961412288603;10.5089789300228;-0.525596119033964;-0.669683675806246;-0.0094961111602261;-0.0248629052705852;NaN;1
66;20;31;11;2.81652665138245;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;11;11;-70;17.2149689623588;1.4166691277378;3.47574970053793;10.5089789300228;0.568333269773023;0.757603945623168;0.113346202468181;0.274594724533099;NaN;1
-31;0;169;-11;1.77478337287903;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-11;-11;-90;17.2149689623588;-7.24109777843462;-4.70533293285095;10.5089789300228;-0.605639732849108;-0.774119355423032;-0.579352594629456;-0.418727995569992;NaN;1
-10;147;160.5;13.5;2.38321733474731;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;13.5;13.5;57;17.2149689623588;14.8282086134304;14.617781030769;10.5089789300228;0.701739292798266;0.931663411651146;1.18638932890572;1.21884914849186;1;1
-19;137;150;13;1.73321223258972;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;13;13;47;17.2149689623588;14.7159581235751;16.7078270852469;10.5089789300228;0.675058088193218;0.896851518445551;1.17740828562527;1.39597441180571;NaN;1
-21;122;127.5;5.50000000000001;1.69154238700867;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;5.50000000000001;5.50000000000001;32;17.2149689623588;7.37475781019511;9.53022256667744;10.5089789300228;0.274840019117491;0.374673120361619;0.590046592772847;0.78769351407599;NaN;1
60;6;20;14;2.04982447624207;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;14;14;-84;17.2149689623588;7.2090881666465;4.93319244158809;10.5089789300228;0.728420497403314;0.966475304856741;0.576791539357179;0.398108715394823;NaN;1
4;137;130.5;-6.5;2.29987764358521;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-6.5;-6.5;47;17.2149689623588;-4.78404187642492;-6.72357802193428;10.5089789300228;-0.365508891403673;-0.460812316572673;-0.382766143854216;-0.589768337992047;1;1
58;92;109;17;2.3246636390686;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;17;17;2;17.2149689623588;9.78632079323928;5.64554333847966;10.5089789300228;0.888507725033605;1.17534666409031;0.782993203092066;0.458478361275805;NaN;1
-38;41;42.5;1.5;1.36655235290527;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;1.5;1.5;-49;17.2149689623588;-1.31585664748128;2.12614708289474;10.5089789300228;0.0613903822771027;0.0961779747168545;-0.105280302269789;0.160219867334642;NaN;1
39;146;145;-0.999999999999983;1.52478647232056;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-0.999999999999983;-0.999999999999983;56;17.2149689623588;0.80385309980356;-7.06095275877329;10.5089789300228;-0.0720156407481388;-0.0778814913111218;0.0643154385318633;-0.618359855853589;NaN;1
-50;45;28;-17;1.82475566864014;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-17;-17;-45;17.2149689623588;-15.8976896860827;-12.5878428976463;10.5089789300228;-0.92581418810969;-1.19186207389018;-1.27195738133466;-1.08674755910883;2;1
3;140;140.5;0.500000000000017;1.49139761924744;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;0.500000000000017;0.500000000000017;50;17.2149689623588;3.06902670502296;0.926533128849743;10.5089789300228;0.00802797306700662;0.0265541883056646;0.245549589157256;0.0585561087634157;1;1
-7;13;21.5;8.5;1.78300285339355;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;8.5;8.5;-77;17.2149689623588;-4.128158161185;-5.33334142387536;10.5089789300228;0.434927246747781;0.583544479595191;-0.330289579688609;-0.471949870321368;1;1
1;159;157;-2;1.5332043170929;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-2;-2;69;17.2149689623588;-3.22126951175424;-5.6088640132651;10.5089789300228;-0.125378049958237;-0.147505277722314;-0.25773037552312;-0.495299600385934;1;1
50;147;150.5;3.50000000000001;1.84151792526245;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;3.50000000000001;3.50000000000001;57;17.2149689623588;4.82820861343038;-5.07563271520873;10.5089789300228;0.168115200697297;0.235425547539237;0.386299877890598;-0.450109814317315;2;1
35;78;124.5;46.5;2.86619663238525;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;1;0;0;NaN;46.5;-12;17.2149689623588;NaN;NaN;10.5089789300228;2.46269879673146;NaN;NaN;NaN;NaN;1
81;62;47.5;-14.5;2.18304848670959;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-14.5;-14.5;-28;17.2149689623588;-7.95723476591336;-10.8683732516627;10.5089789300228;-0.792408165084448;-1.0178026078622;-0.636649959545805;-0.941027557794752;3;1
17;85;72;-13;2.15819382667542;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-13;-13;-5;17.2149689623588;-6.16774452231629;-4.18314104220343;10.5089789300228;-0.712364551269303;-0.913366928245414;-0.493474732886155;-0.374473766849466;NaN;1
-35;23;32.5;9.5;1.84146904945374;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;9.5;9.5;-67;17.2149689623588;1.78800570473521;4.80529681976498;10.5089789300228;0.488289655957878;0.653168266006382;0.143056450271349;0.387269937156625;NaN;1
-74;7;30;23;2.16650056838989;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;23;23;-83;17.2149689623588;14.7463810413188;21.7303188581186;10.5089789300228;1.20868218029419;1.59308938255746;1.17984239118085;1.82161583528323;NaN;1
50;173;175.5;2.5;2.00820970535278;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;2.5;2.5;83;17.2149689623588;13.3233625968894;3.41952126825026;10.5089789300228;0.114752791487199;0.165801761128045;1.06598818658206;0.269829530075618;2;1
-64;43;48.5;5.5;1.50776147842407;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;5.5;5.5;-47;17.2149689623588;4.52118939424704;9.05249101959405;10.5089789300228;0.27484001911749;0.374673120361618;0.361735594037849;0.747207168864035;NaN;1
60;122;129;7;2.23301649093628;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;7;7;32;17.2149689623588;8.87475781019509;6.59886208513668;10.5089789300228;0.354883632932636;0.479108799978404;0.710060010425114;0.539269324547585;NaN;1
50;12;23.5;11.5;1.91626048088074;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;11.5;11.5;-78;17.2149689623588;-0.960180368598891;-10.864021697238;10.5089789300228;0.595014474378072;0.792415838828764;-0.0768230183987782;-0.940658776340558;2;1
-39;79;54;-25;1.89980959892273;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-25;-25;-11;17.2149689623588;-13.6017961012316;-10.0337139293626;10.5089789300228;-1.35271346179047;-1.7488523651797;-1.0882653575454;-0.870292632158537;NaN;1
-4;37;51;14;1.19155073165894;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;14;14;-53;17.2149689623588;8.77036721985372;6.76845680757935;10.5089789300228;0.728420497403314;0.966475304856741;0.701707829413376;0.553641979066339;1;1
-3;21;27;6;1.64148855209351;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;6;6;-69;17.2149689623588;-2.91758177986929;-5.10460938423612;10.5089789300228;0.301521223722539;0.409485013567214;-0.233432640454733;-0.452565501894361;1;1
-39;42;55;13;2.23300552368164;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;13;13;-48;17.2149689623588;11.0609582993576;14.6290404712266;10.5089789300228;0.675058088193217;0.89685151844555;0.884975605343417;1.21980335299446;NaN;1
-64;0;140.5;-39.5;2.03319668769836;1;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-39.5;-39.5;-90;17.2149689623588;-35.7410977784346;-31.2097961530876;10.5089789300228;-2.12646839533687;-2.75839726814197;-2.85960753002255;-2.66490339291038;NaN;1
33;157;162.5;5.49999999999999;1.72501111030579;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;5.49999999999999;5.49999999999999;67;17.2149689623588;3.36886417537157;-0.338047440173475;10.5089789300228;0.27484001911749;0.374673120361617;0.269539268861754;-0.0486133795786802;NaN;1
-6;57;50;-7;1.74164342880249;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-7;-7;-33;17.2149689623588;1.03172614995697;-0.472065973099138;10.5089789300228;-0.392190096008721;-0.495624209778269;0.0825473208917016;-0.0599710565459102;1;1
-16;27;28.5;1.50000000000001;1.81655836105347;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;1.50000000000001;1.50000000000001;-63;17.2149689623588;-4.7402010085683;-3.22014791679326;10.5089789300228;0.0613903822771029;0.0961779747168548;-0.379258482264672;-0.2928629283982;NaN;1
-4;53;59;6.00000000000001;2.44987630844116;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;6.00000000000001;6.00000000000001;-37;17.2149689623588;13.6992046371121;11.6972942248377;10.5089789300228;0.301521223722539;0.409485013567214;1.09605891174508;0.971346471028417;1;1
-35;53;55.5;2.5;2.40815305709839;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;2.5;2.5;-37;17.2149689623588;10.1992046371121;13.2164957521419;10.5089789300228;0.1147527914872;0.165801761128045;0.816027603889788;1.10009433760008;NaN;1
-16;8;9.5;1.5;2.12486052513123;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;1.5;1.5;-82;17.2149689623588;-8.03255986271428;-6.51250677093925;10.5089789300228;0.0613903822771027;0.0961779747168545;-0.642676641080515;-0.571880669521594;NaN;1
45;54;33.5;-20.5;2.24987244606018;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-20.5;-20.5;-36;17.2149689623588;-12.5134313264825;-22.9035718381036;10.5089789300228;-1.11258262034503;-1.43554532632935;-1.00118644003208;-1.96097528291332;2;1
-53;18;31;13;2.0412266254425;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;13;13;-72;17.2149689623588;2.09542064367737;5.0315559667057;10.5089789300228;0.675058088193217;0.89685151844555;0.167652395244557;0.406444735191902;NaN;1
38;112;124.5;12.5;2.28321886062622;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;12.5;12.5;22;17.2149689623588;9.25144269311505;2.02477617629266;10.5089789300228;0.648376883588168;0.862039625239954;0.740198170543225;0.151628980791359;NaN;1
-44;42;28.5;-13.5;1.77483129501343;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-13.5;-13.5;-48;17.2149689623588;-15.4390417006424;-11.582097610962;10.5089789300228;-0.739045755874351;-0.948178821451009;-1.23526143984665;-1.00151360058005;2;1
30;174;159.5;-14.5;1.60816550254822;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-14.5;-14.5;84;17.2149689623588;-3.9412010769466;-5.6077644260757;10.5089789300228;-0.792408165084448;-1.0178026078622;-0.315331340599441;-0.495206413601824;NaN;1
32;159;163.5;4.5;1.69952344894409;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;4.5;4.5;69;17.2149689623588;3.27873048824576;0.274947998877756;10.5089789300228;0.221477609907393;0.305049333950427;0.262327767636708;0.00333618312091293;NaN;1
84;145;147;1.99999999999997;1.97482109069824;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;1.99999999999997;1.99999999999997;55;17.2149689623588;4.19581934458618;0.0263696519681433;10.5089789300228;0.0880715868821496;0.130989867922448;0.335703079596858;-0.0177301015459504;3;1
36;11;30;19;1.84977269172668;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;19;19;-79;17.2149689623588;6.92867026786508;1.07375920365508;10.5089789300228;0.995232543453799;1.3145942369127;0.554355599088095;0.0710330861059427;NaN;1
-88;85;74;-11;1.69138669967651;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-11;-11;-5;17.2149689623588;-4.16774452231629;-6.38762304275909;10.5089789300228;-0.605639732849109;-0.774119355423032;-0.333456842683131;-0.561297140421777;3;1
-59;82;74.5;-7.50000000000001;2.11633253097534;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-7.50000000000001;-7.50000000000001;-8;17.2149689623588;2.77062217170026;5.83797861477255;10.5089789300228;-0.41887130061377;-0.530436102983864;0.221674557232598;0.474786685636039;NaN;1
-82;92;40.5;-51.5;1.23287892341614;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;1;0;0;NaN;-51.5;2;17.2149689623588;NaN;NaN;10.5089789300228;-2.76681730585803;NaN;NaN;NaN;3;1
71;72;40.5;-31.5;1.52476787567139;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-31.5;-31.5;-18;17.2149689623588;-23.3466738488994;-20.7369619797668;10.5089789300228;-1.6995691216561;-2.20140697685245;-1.8679427462795;-1.77736146213934;NaN;1
22;54;43;-11;1.82483100891113;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-11;-11;-36;17.2149689623588;-3.01343132648248;-1.17123009713332;10.5089789300228;-0.605639732849109;-0.774119355423032;-0.241101461567713;-0.119223162165222;NaN;1
12;170;167;-3.00000000000002;2.34971189498901;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;-3.00000000000002;-3.00000000000002;80;17.2149689623588;7.03079055663788;7.75746520315209;10.5089789300228;-0.178740459168334;-0.217129064133506;0.562526135666269;0.637457535240381;NaN;1
26;12;37.5;25.5;1.64143228530884;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;25.5;25.5;-78;17.2149689623588;13.0398196314011;13.578280198548;10.5089789300228;1.34208820331943;1.76714884858544;1.04330221302239;1.13075450664049;NaN;1
-19;14;27;13;1.61652541160583;1;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);1;0;0;0;13;13;-76;17.2149689623588;0.408856197019993;2.40072515869184;10.5089789300228;0.675058088193217;0.89685151844555;0.0327121530217856;0.183489552646873;NaN;1
