trial,file,orientation,response,separations,error
90,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,50,61,-13,-11
91,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,-59,-60,71,1
92,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,-4,-1,55,-3
93,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,-69,-76,-65,7
94,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,59,70,-52,-11
95,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,-80,-90,41,10
96,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,35,49,-65,-14
97,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,70,62,35,8
98,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,9,32,-61,-23
99,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,-6,-1,-15,-5
100,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,79,76,85,3
101,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,-31,-63,70,32
102,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,82,87,-67,-5
103,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,-45,-49,53,4
104,C:\Users\admin\Box\desktop\deidentified\S4_right_1.txt,-28,85,17,67
1,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-57,-47,-36,-10
2,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-9,-12,48,3
3,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,73,70,82,3
4,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-30,-29,77,-1
5,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-77,-73,-47,-4
6,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,78,76,-25,2
7,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,23,31,-55,-8
8,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-73,-71,84,-2
9,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-59,-57,14,-2
10,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-5,-11,54,6
11,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,35,32,40,3
12,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,18,21,-17,-3
13,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-84,-71,78,-13
14,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-81,-72,3,-9
15,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-42,-53,39,11
16,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-81,-63,-39,-18
17,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-45,-55,36,10
18,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-69,-61,-24,-8
19,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-19,-28,50,9
20,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-86,86,-67,8
21,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-80,-75,6,-5
22,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,38,36,-62,2
23,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-13,-8,-51,-5
24,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-52,-25,-39,-27
25,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,2,12,54,-10
26,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-42,-36,-44,-6
27,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-62,-53,-20,-9
28,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-42,-57,20,15
29,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-76,-71,-34,-5
30,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-58,-61,18,3
31,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-89,78,-31,13
32,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,46,55,-45,-9
33,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,31,40,-15,-9
34,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,69,70,38,-1
35,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-76,-69,35,-7
36,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-51,-63,25,12
37,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-15,-20,36,5
38,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,27,23,42,4
39,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,48,48,21,0
40,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,35,37,-13,-2
41,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-60,-65,85,5
42,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,58,62,-62,-4
43,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,56,65,-2,-9
44,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,89,85,33,4
45,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,72,76,-17,-4
46,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,16,24,-56,-8
47,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-21,-27,-37,6
48,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-30,-26,-9,-4
49,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-2,-18,28,16
50,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-52,-58,-50,6
51,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-85,-78,-33,-7
52,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,55,71,-40,-16
53,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,89,79,34,10
54,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-67,-72,24,5
55,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-79,-72,-12,-7
56,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-85,-74,-6,-11
57,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,27,33,-68,-6
58,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-47,-44,-74,-3
59,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-77,-69,-30,-8
60,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-87,-73,-10,-14
61,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,60,73,-33,-13
62,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,50,63,-10,-13
63,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,80,77,30,3
64,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,90,-86,10,-4
65,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-74,-74,16,0
66,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,16,21,90,-5
67,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,27,25,11,2
68,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,53,37,26,16
69,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-1,-1,-54,0
70,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-77,-73,-76,-4
71,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,48,66,-55,-18
72,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,83,-84,35,-13
73,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,29,31,-54,-2
74,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-61,-58,-90,-3
75,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-26,-27,35,1
76,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,73,80,-81,-7
77,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,67,74,-6,-7
78,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-44,-42,69,-2
79,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-21,-26,23,5
80,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,46,46,67,0
81,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,34,40,-12,-6
82,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-47,-45,-81,-2
83,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,33,34,80,-1
84,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-1,-4,-34,3
85,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-51,-53,-50,2
86,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,19,18,70,1
87,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,79,79,60,0
88,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-16,-15,85,-1
89,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,19,16,35,3
90,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,11,20,-8,-9
91,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-47,-52,-58,5
92,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,1,-6,48,7
93,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,71,75,70,-4
94,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,32,37,-39,-5
95,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-76,-75,72,-1
96,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-6,-10,70,4
97,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,46,67,52,-21
98,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-22,-29,-68,7
99,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,32,31,54,1
100,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-50,-45,-82,-5
101,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,9,18,59,-9
102,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-79,-90,-88,11
103,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,0,-2,79,2
104,C:\Users\admin\Box\desktop\deidentified\S4_right_2.txt,-21,-15,-21,-6
1,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,22,22,30,0
2,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-71,-60,87,-11
3,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,58,69,-51,-11
4,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,12,15,-46,-3
5,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,57,63,45,-6
6,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-82,-79,41,-3
7,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,12,14,-86,-2
8,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,45,49,33,-4
9,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,41,35,-4,6
10,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,21,29,-20,-8
11,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-49,-41,-70,-8
12,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,23,27,72,-4
13,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,83,86,60,-3
14,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-7,-15,-90,8
15,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,48,60,55,-12
16,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,42,58,-6,-16
17,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-16,-18,-58,2
18,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-18,-22,-2,4
19,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-27,-26,-9,-1
20,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,0,-1,27,1
21,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-32,-37,-32,5
22,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-62,-61,-30,-1
23,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-32,-36,30,4
24,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-65,-59,-33,-6
25,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,69,79,-46,-10
26,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,20,29,-49,-9
27,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,6,20,-14,-14
28,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-55,-58,-61,3
29,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,59,66,-66,-7
30,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,70,69,11,1
31,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,41,48,-29,-7
32,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,39,37,-2,2
33,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,42,41,3,1
34,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-9,-16,-51,7
35,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-18,-14,-9,-4
36,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,18,15,36,3
37,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,65,71,47,-6
38,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,27,32,-38,-5
39,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-80,-76,73,-4
40,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-74,-74,6,0
41,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-64,-64,10,0
42,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,81,81,-35,0
43,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-79,-72,20,-7
44,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,8,18,87,-10
45,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-49,-50,-57,1
46,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-86,-83,-37,-3
47,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-86,-80,0,-6
48,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,88,86,-6,2
49,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-21,-17,71,-4
50,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,15,12,36,3
51,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-74,-68,-89,-6
52,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-55,-61,19,6
53,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,35,36,90,-1
54,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-63,-62,82,-1
55,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,73,72,-44,1
56,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-24,-19,83,-5
57,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-26,-30,-2,4
58,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,3,12,29,-9
59,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-21,-25,-24,4
60,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,73,69,-86,4
61,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,12,18,-61,-6
62,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,54,57,42,-3
63,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-74,-69,52,-5
64,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,65,71,-41,-6
65,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,40,59,-25,-19
66,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-37,-31,-77,-6
67,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-48,-39,-11,-9
68,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-88,-89,-40,1
69,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,7,12,-85,-5
70,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,6,11,-1,-5
71,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-30,-29,-36,-1
72,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,38,40,68,-2
73,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,86,88,48,-2
74,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-69,-71,25,2
75,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-52,-74,17,22
76,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-47,-58,5,11
77,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,88,-88,-45,-4
78,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,17,19,-71,-2
79,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,43,36,26,7
80,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-88,89,49,3
81,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-79,-76,9,-3
82,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-22,-21,57,-1
83,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-5,-13,17,8
84,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-68,-67,-63,-1
85,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-33,-47,35,14
86,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-25,-35,8,10
87,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-77,-67,-52,-10
88,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,61,74,-42,-13
89,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,25,24,-36,1
90,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-1,-5,-26,4
91,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,29,18,30,11
92,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-61,-64,-90,3
93,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-1,-11,60,10
94,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-7,-11,-6,4
95,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,9,11,16,-2
96,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,69,79,60,-10
97,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-86,-86,25,0
98,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,15,15,-79,0
99,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,70,74,55,-4
100,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-4,-10,-74,6
101,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-61,-56,-57,-5
102,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,49,54,-70,-5
103,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,90,86,41,4
104,C:\Users\admin\Box\desktop\deidentified\S4_right_3.txt,-8,-16,82,8
1,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-80,-75,4,-5
2,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,55,53,-45,2
3,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-77,-78,48,1
4,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-74,-74,3,0
5,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,27,26,-79,1
6,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,0,-9,-27,9
7,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,88,84,88,4
8,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-25,-26,67,1
9,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,69,72,-86,-3
10,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-9,-16,-78,7
11,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-42,-33,-33,-9
12,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-41,-38,1,-3
13,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-48,-41,-7,-7
14,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,67,63,-65,4
15,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-8,-13,-75,5
16,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,13,8,21,5
17,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-57,-52,-70,-5
18,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,65,59,-58,6
19,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,38,51,-27,-13
20,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,25,32,-13,-7
21,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,3,16,-22,-13
22,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-5,-9,-8,4
23,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-8,-12,-3,4
24,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,37,37,45,0
25,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,75,71,38,4
26,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,16,15,-59,1
27,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-4,11,-20,-15
28,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-85,-82,-81,-3
29,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-61,-70,24,9
30,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,46,58,-73,-12
31,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,54,52,8,2
32,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,30,29,-24,1
33,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-65,-60,85,-5
34,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-39,-42,26,3
35,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-75,-72,-36,-3
36,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,55,65,-50,-10
37,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,64,67,9,-3
38,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-79,-73,37,-6
39,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,77,75,-24,2
40,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,74,78,-3,-4
41,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-11,-15,-85,4
42,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,67,71,78,-4
43,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,36,40,-31,-4
44,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,73,69,37,4
45,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,21,29,-52,-8
46,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-34,-32,-55,-2
47,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,82,85,-64,-3
48,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-62,-75,36,13
49,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,50,67,-68,-17
50,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-38,-37,-88,-1
51,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-76,-72,-38,-4
52,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-81,-74,-5,-7
53,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,49,65,-50,-16
54,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,31,33,-18,-2
55,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,83,87,52,-4
56,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-39,-31,58,-8
57,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-29,-31,10,2
58,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,1,8,30,-7
59,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-76,-74,-77,-2
60,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-57,-67,19,10
61,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,61,63,-62,-2
62,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,43,57,-18,-14
63,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,7,17,-36,-10
64,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-64,-67,-71,3
65,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,60,68,-56,-8
66,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-88,-85,32,-3
67,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,90,-90,-2,0
68,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,28,24,-62,4
69,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-63,-64,89,1
70,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-11,-20,52,9
71,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,23,23,34,0
72,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-87,-86,70,-1
73,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,57,73,-36,-16
74,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-15,-16,-72,1
75,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,15,19,30,-4
76,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,24,27,9,-3
77,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,32,30,8,2
78,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-77,-77,71,0
79,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,44,52,-59,-8
80,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,-21,-22,-65,1
81,C:\Users\admin\Box\desktop\deidentified\S4_right_4.txt,70,72,-89,-2
