nStim;nBlock;nTrial;inducer;target;resp;rt;bar_start;t1;t2;ISI1;ISI2;block;delta_targ;delta_ind;obs;error;errorc;error_out_after;error_removed;block_start_index;rtc;outsubj
2;5;128;158;9;25;1.94183350005187;116;0.249983660178259;0.249961715890095;2.00811239052564;2.00811015884392;5;20;-31;3;16;14.9851851851852;0;0;0;1.94183350005187;0
1;5;129;NaN;2;162;3.12460670014843;12;0.249977726722136;0;2.00811617006548;0;5;7;NaN;3;-20;-21.0148148148148;0;0;0;3.12460670014843;0
2;5;130;1;11;16;2.79084599995986;157;0.249985923757777;0.24996744771488;2.00810603029095;2.00811759196222;5;-9;-10;3;5;3.98518518518518;0;0;0;2.79084599995986;0
2;5;131;111;62;60;2.85030890000053;139;0.249970212578773;0.249972434947267;2.00812028883956;2.00810769526288;5;-51;49;3;-2;-3.01481481481482;0;0;0;2.85030890000053;0
2;5;132;101;90;87;2.04188789986074;152;0.249979566549882;0.24997975397855;2.00810738420114;2.0081006095279;5;-28;11;3;-3;-4.01481481481482;0;0;0;2.04188789986074;0
1;5;133;NaN;124;118;2.78315899986774;84;0.249977804720402;0;2.00811111438088;0;5;-34;NaN;3;-6;-7.01481481481482;0;0;0;2.78315899986774;0
2;5;134;159;140;132;1.8335923999548;115;0.24998079193756;0.249971069628373;2.00810873648152;2.00810653041117;5;-16;19;3;-8;-9.01481481481481;0;0;0;1.8335923999548;0
2;5;135;164;97;99;1.77520440006629;165;0.249976063612849;0.249977699946612;2.00811608228832;2.00810647942126;5;43;67;3;2;0.985185185185185;0;0;0;1.77520440006629;0
2;5;136;55;142;134;2.0742317000404;98;0.249977018916979;0.249979914398864;2.00810531899333;2.00810459977947;5;-45;-87;3;-8;-9.01481481481481;0;0;0;2.0742317000404;0
1;5;137;NaN;110;115;1.79980090004392;28;0.249978661770001;0;2.00810855370946;0;5;32;NaN;3;5;3.98518518518518;0;0;0;1.79980090004392;0
2;5;138;30;4;3;6.18298189993948;42;0.24997968878597;0.24997232388705;2.00811620661989;2.00810663029552;5;-74;26;3;-1;-2.01481481481482;0;0;0;6.18298189993948;0
1;5;139;NaN;138;162;2.49144740006886;145;0.249977372819558;0;2.00810885871761;0;5;46;NaN;3;24;NaN;0;1;0;NaN;0
1;5;140;NaN;148;140;1.50803659996018;168;0.249981164932251;0;2.00811453047208;0;5;-10;NaN;3;-8;-9.01481481481481;0;0;0;1.50803659996018;0
1;5;141;NaN;24;45;1.10725730005652;80;0.249975302955136;0;2.00810591434129;0;5;-56;NaN;3;21;19.9851851851852;0;0;0;1.10725730005652;0
1;5;142;NaN;32;52;2.28425940009765;42;0.249968819087371;0;2.00811424409039;0;5;-8;NaN;3;20;18.9851851851852;0;0;0;2.28425940009765;0
1;5;143;NaN;165;171;1.49173570005223;121;0.249976003076881;0;2.00810828432441;0;5;47;NaN;3;6;4.98518518518518;0;0;0;1.49173570005223;0
2;5;144;165;79;80;1.52534539997578;21;0.249979252228513;0.249965160386637;2.00811040494591;2.00811077444814;5;86;86;3;1;-0.0148148148148148;0;0;0;1.52534539997578;0
1;5;145;NaN;107;75;2.23223480000161;91;0.249976295046508;0;2.00811440963298;0;5;-28;NaN;3;-32;NaN;0;1;0;NaN;0
2;5;146;40;27;40;1.6170196000021;33;0.24996790359728;0.249970474280417;2.00811007595621;2.00811027013697;5;80;13;3;13;11.9851851851852;0;0;0;1.6170196000021;0
1;5;147;NaN;10;44;1.39246809994802;125;0.249980242690071;0;2.0081128240563;0;5;17;NaN;3;34;NaN;0;1;0;NaN;0
2;5;148;137;163;161;2.38356350013055;5;0.249984173104167;0.249968645861372;2.00811062380672;2.00811447319575;5;27;-26;3;-2;-3.01481481481482;0;0;0;2.38356350013055;0
1;5;149;NaN;86;80;3.67454749997705;179;0.249981831759214;0;2.00810713018291;0;5;77;NaN;3;-6;-7.01481481481482;0;0;0;3.67454749997705;0
1;5;150;NaN;172;174;3.26627069991082;66;0.250029595103115;0;2.00805396516807;0;5;-86;NaN;3;2;0.985185185185185;0;0;0;3.26627069991082;0
1;6;151;NaN;96;96;1.24986979993992;133;0.249975826824084;0;2.00811426038854;0;6;76;NaN;3;0;NaN;0;0;1;1.24986979993992;0
1;6;152;NaN;29;26;1.87369170016609;83;0.249985550530255;0;2.00810171593912;0;6;67;NaN;3;-3;-4.01481481481482;0;0;0;1.87369170016609;0
1;6;153;NaN;152;149;1.42350789997727;162;0.249979790532961;0;2.00810544448905;0;6;57;NaN;3;-3;-4.01481481481482;0;0;0;1.42350789997727;0
2;6;154;173;172;173;1.13367140013725;140;0.249981487169862;0.249978050822392;2.00810863007791;2.00811297306791;6;-20;1;3;1;-0.0148148148148148;0;0;0;1.13367140013725;0
2;6;155;160;62;70;1.99187469994649;116;0.249980641296133;0.249971454031765;2.00810911576264;2.00811006035656;6;-70;-82;3;8;6.98518518518518;0;0;0;1.99187469994649;0
2;6;156;74;38;42;1.35023119999096;10;0.249970633303747;0.249972585588694;2.00811900803819;2.00810783961788;6;24;36;3;4;2.98518518518518;0;0;0;1.35023119999096;0
2;6;157;65;162;138;2.14177109999582;51;0.249974574893713;0.249974739737809;2.00811233953573;2.00810860609636;6;56;83;3;-24;NaN;0;1;0;NaN;0
2;6;158;92;31;49;2.02427809988149;95;0.249978782609105;0.249968090327457;2.00811390462331;2.00811340962537;6;-49;61;3;18;16.9851851851852;0;0;0;2.02427809988149;0
2;6;159;12;76;85;2.6251282999292;56;0.24998717312701;0.2499758398626;2.00810762378387;2.00810636486858;6;-45;-64;3;9;7.98518518518518;0;0;0;2.6251282999292;0
2;6;160;156;102;98;1.55760499997996;82;0.249982792185619;0.249973250785843;2.00811171438545;2.00810953020118;6;-26;54;3;-4;-5.01481481481482;0;0;0;1.55760499997996;0
1;6;161;NaN;68;81;2.62485060002655;170;0.249981730012223;0;2.00810958561487;0;6;34;NaN;3;13;11.9851851851852;0;0;0;2.62485060002655;0
1;6;162;NaN;58;51;1.52498190011829;47;0.249982126988471;0;2.00811161426827;0;6;10;NaN;3;-7;-8.01481481481481;0;0;0;1.52498190011829;0
1;6;163;NaN;124;114;2.69963309983723;157;0.249977447558194;0;2.00811409042217;0;6;-66;NaN;3;-10;-11.0148148148148;0;0;0;2.69963309983723;0
2;6;164;80;70;75;2.94172730017453;155;0.249987590592355;0.249971490586177;2.0081081809476;2.00811566971242;6;54;10;3;5;3.98518518518518;0;0;0;2.94172730017453;0
1;6;165;NaN;164;161;2.96644059987739;96;0.249980915803462;0;2.00810862076469;0;6;86;NaN;3;-3;-4.01481481481482;0;0;0;2.96644059987739;0
2;6;166;121;138;136;3.52502839989029;116;0.249984838068485;0.249966610921547;2.00810698443092;2.00810953974724;6;26;-17;3;-2;-3.01481481481482;0;0;0;3.52502839989029;0
2;6;167;130;179;2;2.82512270007282;103;0.249975988641381;0.24997866852209;2.00811444292776;2.00810766010545;6;-41;-49;3;3;1.98518518518519;0;0;0;2.82512270007282;0
1;6;168;NaN;43;39;1.10002439981326;85;0.249980122083798;0;2.00811445410363;0;6;-44;NaN;3;-4;-5.01481481481482;0;0;0;1.10002439981326;0
1;6;169;NaN;78;66;1.32481230003759;164;0.249966336647049;0;2.00811942527071;0;6;-35;NaN;3;-12;-13.0148148148148;0;0;0;1.32481230003759;0
2;6;170;164;77;71;0.983401600038633;82;0.249969937838614;0.249970020493492;2.00811439543031;2.00811226991937;6;1;87;3;-6;-7.01481481481482;0;0;0;0.983401600038633;0
1;6;171;NaN;2;174;3.3746660000179;88;0.249971447512507;0;2.00811140495352;0;6;75;NaN;3;-8;-9.01481481481481;0;0;0;3.3746660000179;0
1;6;172;NaN;33;33;1.04985180008225;28;0.24997045728378;0;2.00811769347638;0;6;-31;NaN;3;0;-1.01481481481481;0;0;0;1.04985180008225;0
2;6;173;153;22;30;1.72509839991108;174;0.249983571469784;0.249975544400513;2.00810729037039;2.0081119206734;6;11;-49;3;8;6.98518518518518;0;0;0;1.72509839991108;0
1;6;174;NaN;14;20;3.85690070013516;131;0.249977090628818;0;2.00810989993624;0;6;8;NaN;3;6;4.98518518518518;0;0;0;3.85690070013516;0
2;6;175;126;83;79;1.00851980014704;83;0.249984536552802;0.249971979297698;2.00810705544427;2.00811024126597;6;-69;43;3;-4;-5.01481481481482;0;0;0;1.00851980014704;0
2;6;176;74;97;101;1.7418416000437;115;0.249979314394295;0.24997517443262;2.00811019027606;2.00810925569385;6;-14;-23;3;4;2.98518518518518;0;0;0;1.7418416000437;0
1;6;177;NaN;44;50;1.7998096998781;62;0.249959957087412;0;2.00811636028811;0;6;53;NaN;3;6;4.98518518518518;0;0;0;1.7998096998781;0
1;6;178;NaN;95;101;1.49144020001404;77;0.249986711191013;0;2.00810594111681;0;6;-51;NaN;3;6;4.98518518518518;0;0;0;1.49144020001404;0
2;6;179;153;175;176;2.80835369997658;46;0.24997555394657;0.24997532996349;2.00811299844645;2.00810977001674;6;-80;-22;3;1;-0.0148148148148148;0;0;0;2.80835369997658;0
1;6;180;NaN;151;143;2.24159829993732;173;0.249974844278768;0;2.00811467296444;0;6;24;NaN;3;-8;-9.01481481481481;0;0;0;2.24159829993732;0
1;7;181;NaN;11;17;2.24969290010631;91;0.249969217693433;0;2.00811421894468;0;7;-40;NaN;3;6;NaN;0;0;1;2.24969290010631;0
2;7;182;132;168;171;1.22438069991767;88;0.249980517430231;0.249970064964145;2.00811347481795;2.00811103964224;7;23;-36;3;3;1.98518518518519;0;0;0;1.22438069991767;0
2;7;183;97;60;61;1.1835333998315;59;0.249977204715833;0.249982260167599;2.00811291439459;2.00810593506321;7;-72;37;3;1;-0.0148148148148148;0;0;0;1.1835333998315;0
2;7;184;35;172;166;1.62529070000164;85;0.249978301813826;0.249965088907629;2.0081093062181;2.00811285059899;7;68;43;3;-6;-7.01481481481482;0;0;0;1.62529070000164;0
1;7;185;NaN;175;178;2.94136780011468;100;0.249974723905325;0;2.00811046012677;0;7;-3;NaN;3;3;1.98518518518519;0;0;0;2.94136780011468;0
1;7;186;NaN;153;157;2.40804530004971;148;0.249977871309966;0;2.00811288575642;0;7;22;NaN;3;4;2.98518518518518;0;0;0;2.40804530004971;0
2;7;187;16;136;128;2.73338790005073;176;0.249977447791025;0.249975345795974;2.00810705847107;2.00811026990414;7;17;60;3;-8;-9.01481481481481;0;0;0;2.73338790005073;0
1;7;188;NaN;179;179;3.04960770020261;76;0.249969365075231;0;2.00810739817098;0;7;-43;NaN;3;0;-1.01481481481481;0;0;0;3.04960770020261;0
1;7;189;NaN;103;107;1.44994560000487;107;0.24997289525345;0;2.00811306503601;0;7;76;NaN;3;4;2.98518518518518;0;0;0;1.44994560000487;0
2;7;190;167;42;46;1.94099249993451;141;0.249981331638992;0.2499740999192;2.00810516509227;2.00810959539376;7;61;-55;3;4;2.98518518518518;0;0;0;1.94099249993451;0
2;7;191;51;97;105;1.04180889995769;161;0.249976528575644;0.24997219350189;2.00811173487455;2.00811001728289;7;-55;-46;3;8;6.98518518518518;0;0;0;1.04180889995769;0
1;7;192;NaN;31;37;0.599044899921864;79;0.249987382441759;0;2.00810183514841;0;7;66;NaN;3;6;4.98518518518518;0;0;0;0.599044899921864;0
2;7;193;18;83;83;1.13349770009518;39;0.249982858542353;0.249968660296872;2.00810600980185;2.00810592062771;7;-52;-65;3;0;-1.01481481481481;0;0;0;1.13349770009518;0
2;7;194;126;99;104;1.77521559991874;12;0.249972185818478;0.249976379564032;2.00812670914456;2.00810354575515;7;-16;27;3;5;3.98518518518518;0;0;0;1.77521559991874;0
